COUNTY AREA TOTAL DEM REP LIB GRN WI1 WI2 WI3
COUNTY AREA TOTAL Cordray DeWine Irvine GadellNewton Ayres Duncan Turner
Jefferson "STEUBENVILLE 1-2" 209 128 70 2 6 0 0 0
Jefferson "STEUBENVILLE 2-1" 402 173 202 10 8 0 0 0
Jefferson "STEUBENVILLE 2-2" 547 255 262 18 4 0 0 0
Jefferson "STEUBENVILLE 3-1" 427 158 252 7 5 0 0 0
Jefferson "STEUBENVILLE 3-2" 550 222 298 11 7 0 0 0
Jefferson "STEUBENVILLE 4-1" 274 177 82 5 4 0 0 0
Jefferson "STEUBENVILLE 4-2" 172 77 82 6 4 0 0 0
Jefferson "STEUBENVILLE 5-1" 467 237 211 10 2 0 0 0
Jefferson "STEUBENVILLE 5-2" 478 179 275 10 9 0 0 0
Jefferson "STEUBENVILLE 5-3" 430 174 236 7 4 0 0 0
Jefferson "STEUBENVILLE 6-1" 410 155 233 14 2 0 0 0
Jefferson "STEUBENVILLE 6-2" 566 189 358 5 2 0 0 0
Jefferson "STEUBENVILLE 6-3" 540 176 336 7 5 0 0 0
Jefferson "TORONTO 1-A" 547 211 308 6 8 0 0 0
Jefferson "TORONTO 2-A" 491 173 290 9 7 0 0 0
Jefferson "TORONTO 3-A" 430 152 253 10 8 0 0 0
Jefferson "TORONTO 4-A" 346 130 198 7 6 0 0 0
Jefferson "BRUSH CREEK" 190 55 125 4 1 0 0 0
Jefferson "BANTAM RIDGE" 716 220 459 13 9 0 0 0
Jefferson BRENTWOOD 474 170 283 7 4 0 0 0
Jefferson "CROSS CREEK" 549 139 377 12 8 0 0 0
Jefferson "NEW ALEXANDRIA" 88 23 63 1 0 0 0 0
Jefferson "WEST PARK" 486 162 280 18 5 0 0 0
Jefferson "WINTERSVILLE A" 525 191 310 8 5 0 0 0
Jefferson "WINTERSVILLE B" 441 173 249 4 4 0 0 0
Jefferson "WINTERSVILLE C" 302 139 147 7 2 0 0 0
Jefferson "ISLAND CREEK" 412 119 277 3 8 0 0 0
Jefferson "MT TABOR" 358 57 275 8 4 0 0 0
Jefferson "PLEASANT HILL 1" 487 120 327 12 11 0 0 0
Jefferson "PLEASANT HILL 2" 539 150 358 13 3 0 0 0
Jefferson "TWO RIDGE" 299 96 190 7 1 0 0 0
Jefferson WELSMAR 162 31 123 2 3 0 0 0
Jefferson WINTRINGER 196 51 131 11 1 0 0 0
Jefferson "WINTERSVILLE D" 421 148 251 9 3 0 0 0
Jefferson EMPIRE 93 20 63 6 1 0 0 0
Jefferson GRANT 288 83 185 8 4 0 0 0
Jefferson "NEW SOMERSET" 519 113 348 22 15 0 0 0
Jefferson STRATTON 120 63 48 0 3 0 0 0
Jefferson EMERSON 560 233 305 7 7 0 0 0
Jefferson "MT PLEASANT" 169 73 87 1 2 0 0 0
Jefferson DILLONVALE 191 103 79 3 2 0 0 0
Jefferson ROSS 279 58 194 6 4 0 0 0
Jefferson RICHMOND 228 54 160 8 1 0 0 0
Jefferson SALEM 377 87 279 2 0 0 0 0
Jefferson SHELLEY 806 189 560 18 11 0 0 0
Jefferson IRONDALE 109 40 60 7 2 0 0 0
Jefferson SALINE 377 121 233 7 3 0 0 0
Jefferson ADENA 223 88 125 2 3 0 0 0
Jefferson LINCOLN 218 85 117 6 3 0 0 0
Jefferson "PINE VALLEY" 224 95 123 3 2 0 0 0
Jefferson "PINEY FORK" 222 77 139 1 1 0 0 0
Jefferson SMITHFIELD 227 106 108 4 6 0 0 0
Jefferson AMSTERDAM 140 53 77 5 0 0 0 0
Jefferson BERGHOLZ 214 41 153 8 5 0 0 0
Jefferson ELK 432 121 280 12 5 0 0 0
Jefferson "GEORGES RUN" 229 73 147 1 3 0 0 0
Jefferson "MINGO A" 311 116 175 8 4 0 0 0
Jefferson "MINGO B" 247 100 130 4 8 0 0 0
Jefferson "MINGO C" 372 141 213 4 5 0 0 0
Jefferson "MINGO D" 309 130 155 9 7 0 0 0
Jefferson "GLEN ROBBINS" 628 283 317 7 4 0 0 0
Jefferson RAYLAND 159 65 84 3 3 0 0 0
Jefferson TILTONSVILLE 498 213 263 7 7 0 0 0
Jefferson YORKVILLE 228 101 116 7 1 0 0 0
Jefferson BELVEDERE 395 117 263 8 1 0 0 0
Jefferson BLOOMINGDALE 63 19 36 2 3 0 0 0
Jefferson WAYNE 509 121 370 6 3 0 0 0
Jefferson "WELLS 1" 168 69 90 4 1 0 0 0
Jefferson "WELLS 2" 379 140 224 6 2 0 0 0
Jefferson BRILLIANT 453 146 288 5 3 0 0 0
Knox "MOUNT VERNON 1-A" 500 208 270 10 5 0 0 0
Knox "MOUNT VERNON 1-B" 347 130 188 11 3 0 0 0
Knox "MOUNT VERNON 1-C" 475 138 302 14 6 0 0 0
Knox "MOUNT VERNON 2-A" 346 121 192 15 9 0 0 0
Knox "MOUNT VERNON 2-B" 157 48 96 3 7 0 0 0
Knox "MOUNT VERNON 2-C" 458 178 240 16 16 0 0 0
Knox "MOUNT VERNON 3-A" 632 243 357 12 3 0 0 0
Knox "MOUNT VERNON 3-B" 601 218 349 9 4 0 0 0
Knox "MOUNT VERNON 3-C" 440 156 263 11 4 0 0 0
Knox "MOUNT VERNON 4-A" 422 195 204 7 6 0 0 0
Knox "MOUNT VERNON 4-B" 536 181 323 15 3 0 0 0
Knox "MOUNT VERNON 4-C" 314 123 167 10 5 0 0 0
Knox BERLIN 762 177 543 18 10 0 0 0
Knox BROWN 581 145 412 1 11 0 0 0
Knox BUTLER 246 53 179 5 1 0 0 0
Knox CLAY-MARTINSBURG 487 93 367 9 6 0 0 0
Knox "CLINTON A" 246 63 173 3 1 0 0 0
Knox "CLINTON B" 392 110 266 9 4 0 0 0
Knox "CLINTON C" 457 116 302 15 7 0 0 0
Knox COLLEGE 174 90 80 0 0 0 0 0
Knox "GAMBIER A" 335 261 58 5 3 0 0 0
Knox HARRISON 348 87 252 2 1 0 0 0
Knox CENTERBURG 558 165 370 12 5 0 0 0
Knox "HILLIAR A" 405 97 295 4 5 0 0 0
Knox "HOWARD A" 314 85 213 5 4 0 0 0
Knox "HOWARD B" 333 69 250 4 6 0 0 0
Knox "HOWARD C" 786 232 519 17 5 0 0 0
Knox "HOWARD D" 771 258 478 9 10 0 0 0
Knox JACKSON 377 49 306 9 4 0 0 0
Knox JEFFERSON 244 44 180 7 8 0 0 0
Knox "LIBERTY B" 454 121 307 10 6 0 0 0
Knox MIDDLEBURY 397 82 299 5 5 0 0 0
Knox MILLER 492 105 360 12 4 0 0 0
Knox "MONROE A" 458 129 297 10 6 0 0 0
Knox "MONROE B" 471 150 301 5 7 0 0 0
Knox MORGAN 485 115 351 7 1 0 0 0
Knox "MORRIS A" 400 81 296 9 5 0 0 0
Knox "MORRIS B" 479 121 333 10 5 0 0 0
Knox PIKE 557 92 439 6 4 0 0 0
Knox PLEASANT 840 221 573 16 8 0 0 0
Knox DANVILLE 266 88 157 9 3 0 0 0
Knox UNION-GANN 483 108 344 7 5 0 0 0
Knox "FREDERICKTOWN A" 157 55 98 0 1 0 0 0
Knox "FREDERICKTOWN B" 397 119 252 13 6 0 0 0
Knox WAYNE 408 85 305 8 4 0 0 0
Knox "LIBERTY A" 356 65 268 11 5 0 0 0
Knox "FREDERICKTOWN C" 395 119 256 11 2 0 0 0
Knox "HILLIAR B" 541 137 386 10 3 0 0 0
Knox "HOWARD E" 431 123 286 9 5 0 0 0
Knox MILFORD 836 210 599 14 4 0 0 0
Knox "GAMBIER B" 354 323 15 2 6 0 0 0
Knox "GAMBIER C" 369 344 10 3 8 0 0 0
Lake "EASTLAKE CITY 1A" 496 248 208 15 12 0 0 0
Lake "EASTLAKE CITY 1B" 405 186 179 13 12 0 0 0
Lake "EASTLAKE CITY 1C" 784 309 438 10 12 0 0 0
Lake "EASTLAKE CITY 2A" 581 269 284 13 9 0 0 0
Lake "EASTLAKE CITY 2B" 381 165 198 4 6 0 0 0
Lake "EASTLAKE CITY 2C" 530 240 249 6 16 0 0 0
Lake "EASTLAKE CITY 3A" 600 277 278 18 13 0 0 0
Lake "EASTLAKE CITY 3B" 579 245 296 17 6 0 0 0
Lake "EASTLAKE CITY 3C" 601 251 321 11 9 0 0 0
Lake "EASTLAKE CITY 4A" 658 268 358 9 7 0 0 0
Lake "EASTLAKE CITY 4B" 737 329 378 7 7 0 0 0
Lake "EASTLAKE CITY 4C" 458 195 234 11 3 0 0 0
Lake "KIRTLAND 1A" 737 281 424 9 7 0 0 0
Lake "KIRTLAND 2A" 943 313 598 14 5 0 0 0
Lake "KIRTLAND 3A" 971 397 540 15 10 0 0 0
Lake "KIRTLAND 4A" 865 327 510 7 9 0 0 0
Lake "MENTOR CITY 1A" 555 258 270 11 8 0 0 0
Lake "MENTOR CITY 1B" 508 229 251 8 11 0 0 0
Lake "MENTOR CITY 1C" 630 236 366 12 8 0 0 0
Lake "MENTOR CITY 1E" 671 310 343 7 5 0 0 0
Lake "MENTOR CITY 1F" 468 224 220 6 7 0 0 0
Lake "MENTOR CITY 1G" 708 266 420 14 3 0 0 0
Lake "MENTOR CITY 1H" 719 277 422 12 3 0 0 0
Lake "MENTOR CITY 1I" 613 257 337 4 7 0 0 0
Lake "MENTOR CITY 2A" 713 296 373 21 8 0 0 0
Lake "MENTOR CITY 2B" 710 319 362 11 5 0 0 0
Lake "MENTOR CITY 2C" 742 327 377 13 10 0 0 0
Lake "MENTOR CITY 2D" 651 299 328 10 10 0 0 0
Lake "MENTOR CITY 2E" 438 199 222 7 4 0 0 0
Lake "MENTOR CITY 2F" 449 179 250 10 6 0 0 0
Lake "MENTOR CITY 2G" 595 240 330 6 7 0 0 0
Lake "MENTOR CITY 2H" 521 203 294 8 6 0 0 0
Lake "MENTOR CITY 3A" 658 293 328 12 13 0 0 0
Lake "MENTOR CITY 3B" 674 275 368 12 6 0 0 0
Lake "MENTOR CITY 3C" 716 273 427 6 7 0 0 0
Lake "MENTOR CITY 3D" 766 347 391 7 8 0 0 0
Lake "MENTOR CITY 3E" 549 243 280 13 4 0 0 0
Lake "MENTOR CITY 3F" 781 344 399 18 11 0 0 0
Lake "MENTOR CITY 3G" 497 218 270 4 1 0 0 0
Lake "MENTOR CITY 3H" 682 270 391 6 2 0 0 0
Lake "MENTOR CITY 4A" 673 321 317 14 9 0 0 0
Lake "MENTOR CITY 4B" 671 265 374 13 7 0 0 0
Lake "MENTOR CITY 4C" 444 196 231 7 3 0 0 0
Lake "MENTOR CITY 4D" 398 183 196 5 8 0 0 0
Lake "MENTOR CITY 4E" 654 254 370 13 7 0 0 0
Lake "MENTOR CITY 4F" 564 246 296 9 7 0 0 0
Lake "MENTOR CITY 4G" 794 353 412 9 6 0 0 0
Lake "MENTOR CITY 4H" 613 274 321 8 7 0 0 0
Lake "MENTOR-ON-THE-LAKE CITY 1A" 811 330 439 18 13 0 0 0
Lake "MENTOR-ON-THE-LAKE CITY 2A" 664 270 357 7 18 0 0 0
Lake "MENTOR-ON-THE-LAKE CITY 3A" 529 235 261 15 7 0 0 0
Lake "MENTOR-ON-THE-LAKE CITY 4A" 754 335 369 26 9 0 0 0
Lake "PAINESVILLE CITY 1A" 556 299 229 13 9 0 0 0
Lake "PAINESVILLE CITY 1B" 293 180 96 6 6 0 0 0
Lake "PAINESVILLE CITY 2A" 520 290 191 13 13 0 0 0
Lake "PAINESVILLE CITY 2B" 585 301 248 18 6 0 0 0
Lake "PAINESVILLE CITY 3A" 393 212 163 10 3 0 0 0
Lake "PAINESVILLE CITY 3B" 450 233 201 9 4 0 0 0
Lake "PAINESVILLE CITY 3C" 468 278 167 6 5 0 0 0
Lake "PAINESVILLE CITY 4A" 562 261 283 7 1 0 0 0
Lake "PAINESVILLE CITY 4B" 424 284 116 8 8 0 0 0
Lake "PAINESVILLE CITY 4C" 327 207 109 5 5 0 0 0
Lake "WICKLIFFE CITY 1A" 747 343 369 13 9 0 0 0
Lake "WICKLIFFE CITY 1B" 668 327 298 18 9 0 0 0
Lake "WICKLIFFE CITY 2A" 568 269 281 8 4 0 0 0
Lake "WICKLIFFE CITY 2B" 342 154 173 5 2 0 0 0
Lake "WICKLIFFE CITY 2C" 388 178 179 15 5 0 0 0
Lake "WICKLIFFE CITY 3A" 651 310 296 22 8 0 0 0
Lake "WICKLIFFE CITY 3B" 651 317 288 14 12 0 0 0
Lake "WICKLIFFE CITY 4A" 666 284 346 8 11 0 0 0
Lake "WICKLIFFE CITY 4B" 569 278 251 18 10 0 0 0
Lake "WILLOUGHBY CITY 1A" 447 205 214 7 11 0 0 0
Lake "WILLOUGHBY CITY 1B" 480 248 207 6 11 0 0 0
Lake "WILLOUGHBY CITY 1C" 372 174 179 7 7 0 0 0
Lake "WILLOUGHBY CITY 2A" 639 365 250 11 6 0 0 0
Lake "WILLOUGHBY CITY 3A" 528 272 225 11 10 0 0 0
Lake "WILLOUGHBY CITY 3B" 580 273 283 12 5 0 0 0
Lake "WILLOUGHBY CITY 4A" 549 254 277 5 7 0 0 0
Lake "WILLOUGHBY CITY 4B" 540 250 266 12 3 0 0 0
Lake "WILLOUGHBY CITY 4C" 538 259 256 11 4 0 0 0
Lake "WILLOUGHBY CITY 5A" 669 348 291 9 10 0 0 0
Lake "WILLOUGHBY CITY 5B" 605 271 304 8 6 0 0 0
Lake "WILLOUGHBY CITY 6A" 544 260 257 12 1 0 0 0
Lake "WILLOUGHBY CITY 6B" 520 227 259 13 5 0 0 0
Lake "WILLOUGHBY HILLS CITY AA" 803 320 452 9 6 0 0 0
Lake "WILLOUGHBY HILLS CITY BB" 663 254 367 16 8 0 0 0
Lake "WILLOUGHBY HILLS CITY CC" 864 414 415 11 11 0 0 0
Lake "WILLOUGHBY HILLS CITY DD" 522 380 126 4 5 0 0 0
Lake "WILLOUGHBY HILLS CITY EE" 557 222 312 6 6 0 0 0
Lake "WILLOUGHBY HILLS CITY FF" 580 216 344 2 9 0 0 0
Lake "WILLOUGHBY HILLS CITY GG" 482 390 80 6 2 0 0 0
Lake "WILLOWICK CITY 1A" 613 296 288 11 5 0 0 0
Lake "WILLOWICK CITY 1B" 440 193 217 9 7 0 0 0
Lake "WILLOWICK CITY 1C" 745 356 349 11 10 0 0 0
Lake "WILLOWICK CITY 2A" 620 263 316 15 15 0 0 0
Lake "WILLOWICK CITY 2B" 516 249 228 10 10 0 0 0
Lake "WILLOWICK CITY 2C" 673 306 316 20 7 0 0 0
Lake "WILLOWICK CITY 3A" 768 358 370 18 4 0 0 0
Lake "WILLOWICK CITY 3B" 549 319 198 12 5 0 0 0
Lake "WILLOWICK CITY 3C" 745 324 385 8 7 0 0 0
Lake "CONCORD TWP A" 860 298 538 11 6 0 0 0
Lake "CONCORD TWP B" 992 307 656 5 10 0 0 0
Lake "CONCORD TWP C" 785 287 466 12 10 0 0 0
Lake "CONCORD TWP D" 595 234 339 10 2 0 0 0
Lake "CONCORD TWP E" 560 247 290 6 9 0 0 0
Lake "CONCORD TWP F" 749 253 460 13 13 0 0 0
Lake "CONCORD TWP G" 702 219 462 11 6 0 0 0
Lake "CONCORD TWP H" 540 221 301 7 4 0 0 0
Lake "CONCORD TWP I" 981 267 690 7 9 0 0 0
Lake "CONCORD TWP J" 683 235 420 17 5 0 0 0
Lake "KIRTLAND HILLS AA" 383 135 242 2 2 0 0 0
Lake "LAKELINE VILLAGE AA" 115 62 48 3 1 0 0 0
Lake "LEROY TWP A" 760 232 478 12 17 0 0 0
Lake "LEROY TWP B" 801 230 529 20 13 0 0 0
Lake "MADISON TWP A" 458 207 229 5 5 0 0 0
Lake "MADISON TWP B" 693 287 374 17 5 0 0 0
Lake "MADISON TWP C" 544 223 278 11 18 0 0 0
Lake "MADISON TWP D" 644 268 334 14 11 0 0 0
Lake "MADISON TWP E" 412 155 233 7 9 0 0 0
Lake "MADISON TWP F" 676 237 399 15 13 0 0 0
Lake "MADISON TWP G" 537 204 297 15 7 0 0 0
Lake "MADISON TWP H" 642 244 352 12 10 0 0 0
Lake "MADISON TWP I" 540 183 319 14 11 0 0 0
Lake "MADISON TWP J" 366 154 178 15 12 0 0 0
Lake "MADISON VILLAGE AA" 678 279 371 12 6 0 0 0
Lake "MADISON VILLAGE BB" 645 251 354 22 5 0 0 0
Lake "PAINESVILLE TWP A" 596 242 319 12 9 0 0 0
Lake "PAINESVILLE TWP B" 612 240 327 19 10 0 0 0
Lake "PAINESVILLE TWP C" 610 235 347 10 11 0 0 0
Lake "PAINESVILLE TWP D" 546 208 307 12 9 0 0 0
Lake "PAINESVILLE TWP E" 685 277 377 10 6 0 0 0
Lake "PAINESVILLE TWP F" 959 377 530 22 11 0 0 0
Lake "PAINESVILLE TWP G" 529 238 255 12 11 0 0 0
Lake "PAINESVILLE TWP H" 497 216 252 9 10 0 0 0
Lake "PAINESVILLE TWP I" 471 192 262 4 8 0 0 0
Lake "PAINESVILLE TWP J" 411 140 246 11 6 0 0 0
Lake "FAIRPORT HBR AA" 730 328 372 13 10 0 0 0
Lake "FAIRPORT HBR BB" 472 224 223 8 11 0 0 0
Lake "GRAND RIVER AA" 184 71 98 6 6 0 0 0
Lake "PERRY TWP A" 691 269 399 6 10 0 0 0
Lake "PERRY TWP B" 612 207 376 14 5 0 0 0
Lake "PERRY TWP C" 632 235 367 10 7 0 0 0
Lake "NORTH PERRY AA" 422 136 271 7 2 0 0 0
Lake "PERRY VILLAGE AA" 659 239 387 17 9 0 0 0
Lake "TIMBERLAKE VILLAGE AA" 375 162 192 5 6 0 0 0
Lake "WAITE HILL VLG AA" 312 111 191 4 2 0 0 0
Lake "MENTOR CITY 1D" 810 305 475 10 4 0 0 0
Lake "MENTOR CITY 4I" 776 313 440 8 5 0 0 0
Lake "CONCORD TWP K" 481 215 247 8 2 0 0 0
Lake "CONCORD TWP L" 831 254 558 5 3 0 0 0
Lake "CONCORD TWP M" 625 259 332 17 4 0 0 0
Lake "CONCORD TWP N" 485 167 298 6 2 0 0 0
Lake "PAINESVILLE TWP K" 255 95 138 12 7 0 0 0
Lake "PERRY TWP D" 649 208 403 20 9 0 0 0
Lake "WILLOUGHBY CITY 2B" 683 262 369 21 6 0 0 0
Lake "WILLOUGHBY CITY 2C" 436 202 217 2 4 0 0 0
Lake "WILLOUGHBY CITY 3C" 734 308 383 15 9 0 0 0
Lake "WILLOUGHBY CITY 5C" 682 337 310 13 14 0 0 0
Lake "WILLOUGHBY CITY 6C" 490 240 232 6 3 0 0 0
Lake "PAINESVILLE TWP L" 845 331 477 15 8 0 0 0
Lake "MENTOR CITY 2I" 567 246 299 5 1 0 0 0
Lake "PAINESVILLE CITY 4D" 240 132 100 5 1 0 0 0
Lawrence "IRONTON 1A" 237 102 123 2 0 0 0 0
Lawrence "IRONTON 1B" 104 55 45 1 2 0 0 0
Lawrence "IRONTON 1C" 93 40 46 4 1 0 0 0
Lawrence "IRONTON 1D" 75 32 33 3 4 0 0 0
Lawrence "IRONTON 1E" 288 109 169 5 2 0 0 0
Lawrence "IRONTON 1F" 305 122 174 1 0 0 0 0
Lawrence "IRONTON 2A" 84 34 45 0 1 0 0 0
Lawrence "IRONTON 2B" 65 21 38 0 2 0 0 0
Lawrence "IRONTON 2C" 115 31 78 2 0 0 0 0
Lawrence "IRONTON 2D" 141 70 57 2 3 0 0 0
Lawrence "IRONTON 3A" 94 38 54 0 0 0 0 0
Lawrence "IRONTON 3B" 118 73 40 1 2 0 0 0
Lawrence "IRONTON 3C" 33 15 15 0 1 0 0 0
Lawrence "IRONTON 3D" 100 45 51 1 2 0 0 0
Lawrence "IRONTON 3E" 170 82 77 1 1 0 0 0
Lawrence "IRONTON 4A" 99 47 48 1 1 0 0 0
Lawrence "IRONTON 4B" 123 44 71 0 2 0 0 0
Lawrence "IRONTON 4C" 161 64 93 3 0 0 0 0
Lawrence "IRONTON 4D" 153 72 74 5 1 0 0 0
Lawrence "IRONTON 4E" 217 81 123 3 1 0 0 0
Lawrence "IRONTON 4F" 245 79 158 0 2 0 0 0
Lawrence "IRONTON 4G" 159 80 72 2 1 0 0 0
Lawrence "IRONTON 4H" 107 45 55 1 2 0 0 0
Lawrence "IRONTON 4I" 171 76 88 4 0 0 0 0
Lawrence "IRONTON 5A" 228 74 149 1 2 0 0 0
Lawrence "AID 1" 273 53 208 2 2 0 0 0
Lawrence "AID 2" 101 28 70 0 1 0 0 0
Lawrence DECATUR 237 61 158 6 2 0 0 0
Lawrence "ELIZABETH 1" 296 125 154 8 2 0 0 0
Lawrence "ELIZABETH 2" 382 111 248 7 3 0 0 0
Lawrence "ELIZABETH 3" 190 81 103 4 0 0 0 0
Lawrence "FAYETTE 1" 396 98 279 10 1 0 0 0
Lawrence "FAYETTE 2" 195 44 144 4 1 0 0 0
Lawrence "FAYETTE 3" 318 70 239 2 1 0 0 0
Lawrence "SOUTH POINT 1" 223 77 137 2 1 0 0 0
Lawrence "SOUTH POINT 2" 455 118 313 8 6 0 0 0
Lawrence "SOUTH POINT 3" 281 83 188 3 0 0 0 0
Lawrence "BURLINGTON 1" 301 109 180 4 1 0 0 0
Lawrence "BURLINGTON 2" 449 136 295 5 3 0 0 0
Lawrence "BURLINGTON 3" 386 147 220 10 2 0 0 0
Lawrence HAMILTON 221 61 133 6 7 0 0 0
Lawrence "HANGING ROCK" 91 35 53 1 0 0 0 0
Lawrence "LAWRENCE 1" 315 76 223 9 2 0 0 0
Lawrence "LAWRENCE 2" 274 81 184 4 1 0 0 0
Lawrence "LAWRENCE 3" 408 91 296 5 2 0 0 0
Lawrence "MASON 1" 201 50 135 3 2 0 0 0
Lawrence "MASON 2" 159 36 117 0 0 0 0 0
Lawrence "PERRY 1" 315 104 195 6 1 0 0 0
Lawrence "PERRY 2" 357 92 251 7 2 0 0 0
Lawrence "PERRY 3" 199 48 144 3 2 0 0 0
Lawrence "SHERIDAN 1" 343 105 224 4 4 0 0 0
Lawrence "SHERIDAN 2" 331 122 188 7 3 0 0 0
Lawrence "SOUTH POINT 4" 161 48 106 3 1 0 0 0
Lawrence "SOUTH POINT 5" 364 128 220 0 1 0 0 0
Lawrence ATHALIA 115 30 80 0 0 0 0 0
Lawrence "LABELLE 1" 318 87 211 2 6 0 0 0
Lawrence "LABELLE 2" 749 213 502 13 1 0 0 0
Lawrence "LABELLE 3" 328 101 210 4 1 0 0 0
Lawrence "LABELLE 4" 498 136 342 8 4 0 0 0
Lawrence "LABELLE 5" 288 88 189 3 4 0 0 0
Lawrence "LABELLE 6" 575 150 402 8 7 0 0 0
Lawrence "LABELLE 7" 263 90 159 5 4 0 0 0
Lawrence MILLER 484 137 325 9 3 0 0 0
Lawrence SYMMES 168 40 120 1 0 0 0 0
Lawrence "BRADRICK 1" 248 61 173 1 6 0 0 0
Lawrence "BRADRICK 2" 225 60 154 3 1 0 0 0
Lawrence "UNION 1" 475 105 343 9 4 0 0 0
Lawrence "UNION 2" 328 105 209 1 4 0 0 0
Lawrence "UNION 3" 451 140 292 5 6 0 0 0
Lawrence "UNION 4" 481 134 327 7 1 0 0 0
Lawrence "UNION 5" 347 91 246 5 2 0 0 0
Lawrence PROCTORVILLE 175 62 107 2 0 0 0 0
Lawrence "CHESAPEAKE A" 97 25 60 4 0 0 0 0
Lawrence "CHESAPEAKE B" 173 46 113 6 2 0 0 0
Lawrence "UPPER 1" 132 42 79 2 3 0 0 0
Lawrence "UPPER 2" 284 93 173 4 2 0 0 0
Lawrence "UPPER 3" 318 95 214 0 3 0 0 0
Lawrence "UPPER 4" 231 76 142 5 2 0 0 0
Lawrence "COAL GROVE A" 112 41 65 3 0 0 0 0
Lawrence "COAL GROVE B" 265 72 177 4 2 0 0 0
Lawrence "COAL GROVE C" 251 75 167 4 3 0 0 0
Lawrence WASHINGTON 52 19 31 1 1 0 0 0
Lawrence "WINDSOR 1" 315 86 206 10 4 0 0 0
Lawrence "WINDSOR 2" 447 108 311 7 7 0 0 0
Licking "HEATH 1-A" 818 290 487 13 12 0 0 0
Licking "HEATH 1-B" 481 191 263 13 10 0 0 0
Licking "HEATH 2-B" 579 180 381 11 5 0 0 0
Licking "HEATH 2-A" 609 185 398 7 5 0 0 0
Licking "HEATH 3-A" 649 192 437 9 4 0 0 0
Licking "HEATH 3-B" 780 288 465 10 4 0 0 0
Licking "NEWARK 1-A" 626 239 349 18 15 0 0 0
Licking "NEWARK 1-B" 676 272 365 12 11 0 0 0
Licking "NEWARK 2-A" 436 181 234 7 6 0 0 0
Licking "NEWARK 2-B" 604 293 271 19 10 0 0 0
Licking "NEWARK 2-C" 287 121 152 7 6 0 0 0
Licking "NEWARK 3-A" 886 337 503 12 12 0 0 0
Licking "NEWARK 3-B" 1128 457 621 24 5 0 0 0
Licking "NEWARK 3-C" 527 234 271 9 7 0 0 0
Licking "NEWARK 4-A" 729 307 386 19 9 0 0 0
Licking "NEWARK 4-B" 734 288 404 21 7 0 0 0
Licking "NEWARK 4-C" 583 231 321 11 6 0 0 0
Licking "NEWARK 4-D" 517 204 284 10 5 0 0 0
Licking "NEWARK 5-A" 766 241 506 7 3 0 0 0
Licking "NEWARK 5-B" 881 285 563 14 6 0 0 0
Licking "NEWARK 5-C" 638 247 370 6 4 0 0 0
Licking "NEWARK 5-E" 440 149 264 11 5 0 0 0
Licking "NEWARK 5-D" 508 190 288 8 8 0 0 0
Licking "NEWARK 6-A" 719 279 409 10 5 0 0 0
Licking "NEWARK 6-B" 693 250 408 13 4 0 0 0
Licking "NEWARK 6-C" 488 198 263 12 3 0 0 0
Licking "NEWARK 6-D" 381 157 207 7 3 0 0 0
Licking "NEWARK 6-E" 724 214 486 12 4 0 0 0
Licking "NEWARK 7-A" 436 216 202 9 4 0 0 0
Licking "NEWARK 7-B" 639 287 319 15 9 0 0 0
Licking "NEWARK 7-C" 548 252 266 14 9 0 0 0
Licking "BENNINGTON TOWNSHIP" 905 215 634 26 5 0 0 0
Licking "BOWLING GREEN TOWNSHIP" 770 209 528 14 7 0 0 0
Licking "BURLINGTON TOWNSHIP" 641 172 432 12 10 0 0 0
Licking "EDEN FALL TOWNSHIP" 861 206 619 13 7 0 0 0
Licking "ETNA TOWNSHIP A" 836 288 509 17 10 0 0 0
Licking "ETNA TOWNSHIP B" 974 328 613 11 4 0 0 0
Licking "ETNA TOWNSHIP C" 883 259 597 11 6 0 0 0
Licking "ETNA TOWNSHIP D" 1027 388 596 16 13 0 0 0
Licking "FRANKLIN TOWNSHIP" 1006 257 699 16 17 0 0 0
Licking "GRANVILLE TOWNSHIP A" 765 322 417 16 4 0 0 0
Licking "GRANVILLE TOWNSHIP B" 738 378 330 7 4 0 0 0
Licking "GRANVILLE TOWNSHIP C" 1115 495 583 15 9 0 0 0
Licking "GRANVILLE VILLAGE A" 1022 577 417 8 5 0 0 0
Licking "GRANVILLE VILLAGE B" 952 388 533 10 9 0 0 0
Licking "GRANVILLE VILLAGE C" 844 676 144 11 9 0 0 0
Licking "HANOVER VILLAGE" 489 129 344 6 4 0 0 0
Licking "HANOVER TOWNSHIP" 724 206 493 9 8 0 0 0
Licking "HARRISON TOWNSHIP A" 689 233 430 5 6 0 0 0
Licking "HARRISON TWP B-KIRK" 881 276 544 25 11 0 0 0
Licking "HARRISON TOWNSHIP C" 665 204 431 13 9 0 0 0
Licking "HARRISON TOWNSHIP D" 931 268 631 10 12 0 0 0
Licking "HARRISON TOWNSHIP E" 852 255 572 6 6 0 0 0
Licking "HARTFORD TWP-VLG" 676 151 475 14 8 0 0 0
Licking "HOPEWELL TWP-GRATIOT VLG" 574 161 383 14 7 0 0 0
Licking "JERSEY TOWNSHIP A" 852 215 611 11 5 0 0 0
Licking "JERSEY TOWNSHIP B" 555 143 388 13 5 0 0 0
Licking "LIBERTY TOWNSHIP A" 623 161 441 5 6 0 0 0
Licking "LIBERTY TOWNSHIP B" 743 162 546 15 5 0 0 0
