COUNTY AREA TOTAL DEM REP SCATTERING
CLARK "City of NEILLSVILLE Ward 4" 84 43 41 0
CLARK "City of NEILLSVILLE Ward 5" 52 20 32 0
CLARK "City of OWEN Ward 1" 85 48 37 0
CLARK "City of OWEN Ward 2" 35 16 19 0
CLARK "City of OWEN Ward 3" 40 24 16 0
CLARK "CITY OF STANLEY Wards 5,8" 2 1 1 0
CLARK "City of THORP Ward 1" 64 34 30 0
CLARK "City of THORP Ward 2" 57 21 36 0
CLARK "City of THORP Ward 3" 75 32 43 0
CLARK "City of THORP Ward 4" 64 25 39 0
COLUMBIA "Town of ARLINGTON Ward 1" 166 87 78 1
COLUMBIA "Town of CALEDONIA Wards 1-2" 350 221 129 0
COLUMBIA "Town of COLUMBUS Ward 1" 169 77 91 1
COLUMBIA "Town of COURTLAND Ward 1" 113 34 79 0
COLUMBIA "Town of DEKORRA Wards 1-3" 562 303 259 0
COLUMBIA "Town of FORT WINNEBAGO Ward 1" 176 86 90 0
COLUMBIA "Town of FOUNTAIN PRAIRIE Wards 1-2" 308 170 136 2
COLUMBIA "Town of HAMPDEN Ward 1" 143 73 70 0
COLUMBIA "Town of LEEDS Wards 1-2" 191 102 88 1
COLUMBIA "Town of LEWISTON Wards 1-2" 231 113 118 0
COLUMBIA "Town of LODI Wards 1-5" 690 389 300 1
COLUMBIA "Town of LOWVILLE Wards 1-2" 246 128 117 1
COLUMBIA "Town of MARCELLON Wards 1-2" 240 114 126 0
COLUMBIA "Town of NEWPORT Ward 1" 145 70 75 0
COLUMBIA "Town of OTSEGO Ward 1" 148 80 68 0
COLUMBIA "Town of PACIFIC Wards 1-4" 563 283 280 0
COLUMBIA "Town of RANDOLPH Ward 1" 152 43 109 0
COLUMBIA "Town of SCOTT Ward 1" 150 56 94 0
COLUMBIA "Town of SPRINGVALE Wards 1-2" 114 60 54 0
COLUMBIA "Town of WEST POINT Wards 1-3" 433 272 161 0
COLUMBIA "Town of WYOCENA Wards 1-2" 374 196 178 0
COLUMBIA "Village of ARLINGTON Ward 1" 159 77 82 0
COLUMBIA "Village of CAMBRIA Ward 1" 160 93 67 0
COLUMBIA "Village of DOYLESTOWN Ward 1" 55 40 15 0
COLUMBIA "Village of FALL RIVER Wards 1-2" 500 276 222 2
COLUMBIA "Village of FRIESLAND Ward 1" 75 25 50 0
COLUMBIA "Village of PARDEEVILLE Ward 1-3" 392 189 203 0
COLUMBIA "Village of POYNETTE Ward 1-4" 401 261 140 0
COLUMBIA "VILLAGE OF RANDOLPH Ward 3" 87 28 59 0
COLUMBIA "Village of RIO Ward 1-2" 175 112 62 1
COLUMBIA "Village of WYOCENA Ward 1" 130 58 72 0
COLUMBIA "City of COLUMBUS Ward 1-10" 1040 656 382 2
COLUMBIA "City of LODI Wards 1-6" 593 422 171 0
COLUMBIA "City of PORTAGE Wards 1-11" 1221 782 438 1
COLUMBIA "City of WISCONSIN DELLS Wards 1,11" 146 70 75 1
COLUMBIA "City of WISCONSIN DELLS Ward 2" 149 97 52 0
COLUMBIA "City of WISCONSIN DELLS Wards 3,6" 227 128 99 0
CRAWFORD "Town of BRIDGEPORT Ward 1" 189 94 95 0
CRAWFORD "Town of CLAYTON Wards 1-3" 176 125 51 0
CRAWFORD "Town of EASTMAN Wards 1-2" 141 54 87 0
CRAWFORD "Town of FREEMAN Ward 1" 138 93 45 0
CRAWFORD "Town of HANEY Ward 1" 65 44 21 0
CRAWFORD "Town of MARIETTA Ward 1" 111 57 54 0
CRAWFORD "Town of PRAIRIE DU CHIEN Wards 1-2" 161 71 90 0
CRAWFORD "Town of SCOTT Ward 1" 105 65 40 0
CRAWFORD "Town of SENECA Ward 1" 131 82 49 0
CRAWFORD "Town of UTICA Ward 1" 143 91 51 1
CRAWFORD "Town of WAUZEKA Wards 1-2" 92 48 44 0
CRAWFORD "Village of BELL CENTER Ward 1" 22 13 9 0
CRAWFORD "VILLAGE OF DE SOTO Ward 2" 14 8 6 0
CRAWFORD "Village of EASTMAN Ward 1" 65 30 35 0
CRAWFORD "Village of FERRYVILLE Ward 1" 50 26 24 0
CRAWFORD "Village of GAYS MILLS Ward 1" 106 70 36 0
CRAWFORD "Village of LYNXVILLE Ward 1" 29 14 15 0
CRAWFORD "Village of MT. STERLING Ward 1" 36 22 14 0
CRAWFORD "Village of SOLDIERS GROVE Ward 1" 77 49 28 0
CRAWFORD "Village of STEUBEN Ward 1" 41 21 20 0
CRAWFORD "Village of WAUZEKA Ward 1" 124 75 49 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 1" 131 74 57 0
CRAWFORD "City of PRAIRIE DU CHIEN Wards 2,7" 143 83 60 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 3" 108 67 41 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 4" 83 48 32 3
CRAWFORD "City of PRAIRIE DU CHIEN Ward 5" 109 69 40 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 6" 160 110 50 0
DANE "Town of ALBION Wards 1-2" 463 278 184 1
DANE "Town of BERRY Wards 1-2" 359 231 128 0
DANE "Town of BLACK EARTH Ward 1" 164 103 61 0
DANE "Town of BLOOMING GROVE Wards 1-3" 403 323 80 0
DANE "Town of BLUE MOUNDS Ward 1" 250 163 87 0
DANE "Town of BRISTOL Ward 1-4" 791 465 326 0
DANE "Town of BURKE Wards 1-4" 739 484 255 0
DANE "Town of CHRISTIANA Ward 1-2" 269 169 100 0
DANE "Town of COTTAGE GROVE Wards 1-7" 998 672 326 0
DANE "Town of CROSS PLAINS Wards 1-3" 466 308 158 0
DANE "Town of DANE Ward 1" 211 98 113 0
DANE "Town of DEERFIELD Wards 1-2" 351 223 127 1
DANE "Town of DUNKIRK Ward 1-6" 541 342 197 2
DANE "Town of DUNN Ward 1-7" 1389 954 434 1
DANE "Town of MADISON Ward 1" 169 162 7 0
DANE "Town of MADISON Ward 2-9" 677 613 63 1
DANE "Town of MAZOMANIE Wards 1-2" 277 175 102 0
DANE "Town of MEDINA Wards 1-2" 347 206 141 0
DANE "Town of MIDDLETON Wards 1-8" 1772 1186 584 2
DANE "Town of MONTROSE Wards 1-2" 373 271 102 0
DANE "Town of OREGON Wards 1-4" 974 680 294 0
DANE "Town of PERRY Ward 1" 247 179 68 0
DANE "Town of PLEASANT SPRINGS Ward 1-4" 825 546 278 1
DANE "Town of PRIMROSE Ward 1" 217 167 49 1
DANE "Town of ROXBURY Wards 1-2" 413 260 153 0
DANE "Town of RUTLAND Wards 1-2" 590 407 183 0
DANE "Town of SPRINGDALE Wards 1-2" 540 353 186 1
DANE "Town of SPRINGFIELD Wards 1-3" 612 375 237 0
DANE "Town of SUN PRAIRIE Wards 1-3" 544 355 189 0
DANE "Town of VERMONT Ward 1" 276 201 75 0
DANE "Town of VERONA Ward 1-4" 599 425 174 0
DANE "Town of VIENNA Wards 1-2" 323 186 136 1
DANE "Town of WESTPORT Ward 1-5" 1250 846 404 0
DANE "Town of YORK Ward 1" 152 92 60 0
DANE "Village of BELLEVILLE Ward 1-2" 452 345 107 0
DANE "Village of BLACK EARTH Wards 1-2" 330 232 98 0
DANE "Village of BLUE MOUNDS Ward 1" 213 162 51 0
DANE "Village of BROOKLYN Wards 1,3" 194 134 59 1
DANE "Village of CAMBRIDGE Ward 2-3" 360 250 109 1
DANE "Village of COTTAGE GROVE Wards 1-12" 1453 1018 431 4
DANE "Village of CROSS PLAINS Wards 1-5" 872 637 235 0
DANE "Village of DANE Ward 1" 242 147 91 4
DANE "Village of DEERFIELD Ward 1-3" 431 292 139 0
DANE "Village of DEFOREST Wards 1-6,14-18,21" 931 627 303 1
DANE "Village of DEFOREST Wards 7-13,19-20" 763 518 245 0
DANE "Village of MAPLE BLUFF Wards 1-2" 628 464 164 0
DANE "Village of MARSHALL Ward 1-5" 772 482 289 1
DANE "Village of MAZOMANIE Ward 1-3" 432 298 132 2
DANE "Village of MCFARLAND Wards 1-12" 2164 1604 559 1
DANE "Village of MOUNT HOREB Ward 1-4" 803 602 201 0
DANE "Village of MOUNT HOREB Ward 5-9" 959 714 243 2
DANE "Village of OREGON Wards 1,5-6,11" 743 586 157 0
DANE "Village of OREGON Wards 2-4,12" 741 555 185 1
DANE "Village of OREGON Wards 7-10" 793 609 183 1
DANE "Village of ROCKDALE Ward 1" 53 39 14 0
DANE "Village of SHOREWOOD HILLS Wards 1-2" 892 831 61 0
DANE "Village of WAUNAKEE Wards 1-5" 1568 1042 525 1
DANE "Village of WAUNAKEE Wards 6-11" 1525 1034 491 0
DANE "Village of Windsor Wards 1-5" 674 371 303 0
DANE "Village of Windsor Wards 6-10" 869 606 262 1
DANE "CITY OF EDGERTON Ward 7" 20 12 8 0
DANE "City of FITCHBURG Ward 1-4" 765 614 151 0
DANE "City of FITCHBURG Ward 5-9" 1972 1592 378 2
DANE "City of FITCHBURG Ward 10-14" 1147 952 195 0
DANE "City of FITCHBURG Wards 15-20" 1779 1366 410 3
DANE "City of MADISON Ward 1" 481 401 80 0
DANE "City of MADISON Ward 2" 442 373 69 0
DANE "City of MADISON Ward 3" 367 292 75 0
DANE "City of MADISON Ward 4" 300 239 61 0
DANE "City of MADISON Ward 5" 413 332 81 0
DANE "City of MADISON Ward 6" 824 689 135 0
DANE "City of MADISON Ward 7" 461 358 100 3
DANE "City of MADISON Ward 8" 628 507 121 0
DANE "City of MADISON Ward 9" 868 718 149 1
DANE "City of MADISON Ward 10" 718 585 133 0
DANE "City of MADISON Ward 11" 216 182 33 1
DANE "City of MADISON Ward 12" 746 626 119 1
DANE "City of MADISON Ward 13" 227 198 29 0
DANE "City of MADISON Ward 14" 284 252 31 1
DANE "City of MADISON Ward 15" 526 476 50 0
DANE "City of MADISON Ward 16" 1243 1127 115 1
DANE "City of MADISON Ward 17" 217 182 34 1
DANE "City of MADISON Ward 18" 224 200 24 0
DANE "City of MADISON Ward 19" 249 225 24 0
DANE "City of MADISON Ward 20" 77 72 5 0
DANE "City of MADISON Ward 21" 275 251 23 1
DANE "City of MADISON Ward 22" 443 368 75 0
DANE "City of MADISON Ward 23" 172 146 26 0
DANE "City of MADISON Ward 24" 306 227 77 2
DANE "City of MADISON Ward 25" 627 524 102 1
DANE "City of MADISON Ward 26" 409 346 63 0
DANE "City of MADISON Ward 27" 5 5 0 0
DANE "City of MADISON Ward 28" 542 507 33 2
DANE "City of MADISON Ward 29" 1408 1346 60 2
DANE "City of MADISON Ward 30" 390 366 24 0
DANE "City of MADISON Ward 31" 518 463 55 0
DANE "City of MADISON Ward 32" 293 255 38 0
DANE "City of MADISON Ward 33" 230 202 28 0
DANE "City of MADISON Ward 34" 411 370 40 1
DANE "City of MADISON Ward 35" 358 321 37 0
DANE "City of MADISON Ward 36" 548 470 75 3
DANE "City of MADISON Ward 37" 661 570 90 1
DANE "City of MADISON Ward 38" 1285 1065 220 0
DANE "City of MADISON Ward 39" 791 750 41 0
DANE "City of MADISON Ward 40" 1695 1651 44 0
DANE "City of MADISON Ward 41" 1586 1533 51 2
DANE "City of MADISON Ward 42" 1375 1347 28 0
DANE "City of MADISON Ward 43" 178 166 12 0
DANE "City of MADISON Ward 44" 918 887 30 1
DANE "City of MADISON Ward 45" 1406 1359 45 2
DANE "City of MADISON Ward 46" 877 829 48 0
DANE "City of MADISON Ward 47" 343 313 30 0
DANE "City of MADISON Ward 48" 156 139 17 0
DANE "City of MADISON Ward 49" 468 399 68 1
DANE "City of MADISON Ward 50" 546 509 37 0
DANE "City of MADISON Ward 51" 537 491 44 2
DANE "City of MADISON Ward 52" 281 262 18 1
DANE "City of MADISON Ward 53" 1218 1124 92 2
DANE "City of MADISON Ward 54" 136 99 37 0
DANE "City of MADISON Ward 55" 517 442 75 0
DANE "City of MADISON Ward 56" 330 263 67 0
DANE "City of MADISON Ward 57" 170 145 25 0
DANE "City of MADISON Ward 58" 239 212 27 0
DANE "City of MADISON Ward 59" 273 214 59 0
DANE "City of MADISON Ward 60" 199 185 14 0
DANE "City of MADISON Ward 61" 801 745 56 0
DANE "City of MADISON Ward 62" 609 580 28 1
DANE "City of MADISON Ward 63" 814 786 28 0
DANE "City of MADISON Ward 64" 830 791 38 1
DANE "City of MADISON Ward 65" 1529 1460 68 1
DANE "City of MADISON Ward 66" 1077 994 82 1
DANE "City of MADISON Ward 67" 370 338 29 3
DANE "City of MADISON Ward 68" 561 536 25 0
DANE "City of MADISON Ward 69" 985 930 54 1
DANE "City of MADISON Ward 70" 482 412 68 2
DANE "City of MADISON Ward 71" 478 416 62 0
DANE "City of MADISON Ward 72" 197 181 15 1
DANE "City of MADISON Ward 73" 179 161 18 0
DANE "City of MADISON Ward 74" 131 117 14 0
DANE "City of MADISON Ward 75" 491 435 56 0
DANE "City of MADISON Ward 76" 242 219 23 0
DANE "City of MADISON Ward 77" 908 741 164 3
DANE "City of MADISON Ward 78" 1381 1270 110 1
DANE "City of MADISON Ward 79" 1672 1514 157 1
DANE "City of MADISON Ward 80" 126 110 16 0
DANE "City of MADISON Ward 81" 1093 1018 74 1
DANE "City of MADISON Ward 82" 870 828 41 1
DANE "City of MADISON Ward 83" 1029 945 84 0
DANE "City of MADISON Ward 84" 691 602 88 1
DANE "City of MADISON Ward 85" 1054 982 71 1
DANE "City of MADISON Ward 86" 1066 964 101 1
DANE "City of MADISON Ward 87" 1164 1004 158 2
DANE "City of MADISON Ward 88" 1038 850 187 1
DANE "City of MADISON Ward 89" 1030 881 149 0
DANE "City of MADISON Ward 90" 235 190 45 0
DANE "City of MADISON Ward 91" 746 638 108 0
DANE "City of MADISON Ward 92" 466 402 64 0
DANE "City of MADISON Ward 93" 84 76 8 0
DANE "City of MADISON Ward 94" 371 300 70 1
DANE "City of MADISON Ward 95" 772 651 120 1
DANE "City of MADISON Ward 96" 583 485 97 1
DANE "City of MADISON Ward 97" 797 677 118 2
DANE "City of MADISON Ward 98" 975 823 152 0
DANE "City of MADISON Ward 99" 279 221 58 0
DANE "City of MADISON Ward 100" 679 608 71 0
DANE "City of MADISON Ward 101" 182 156 26 0
DANE "City of MADISON Ward 102" 378 317 61 0
DANE "City of MADISON Ward 103" 112 103 9 0
DANE "City of MADISON Ward 104" 531 450 79 2
DANE "City of MADISON Ward 105" 654 558 96 0
DANE "City of MADISON Ward 106" 809 592 217 0
DANE "City of MADISON Ward 107" 628 490 138 0
DANE "City of MADISON Ward 108" 659 578 81 0
DANE "City of MADISON Ward 109" 871 741 130 0
DANE "City of MADISON Ward 110" 580 449 129 2
DANE "City of MADISON Ward 111" 787 627 160 0
DANE "City of MADISON Ward 112" 0 0 0 0
DANE "City of MADISON Ward 113" 0 0 0 0
DANE "City of MADISON Ward 114" 0 0 0 0
DANE "City of MADISON Ward 115" 0 0 0 0
DANE "City of MADISON Ward 116" 0 0 0 0
DANE "City of MADISON Ward 117" 0 0 0 0
DANE "City of MADISON Ward 118" 0 0 0 0
DANE "City of MADISON Ward 119" 0 0 0 0
DANE "City of MADISON Ward 120" 0 0 0 0
DANE "City of MADISON Ward 121" 4 4 0 0
DANE "City of MADISON Ward 122" 6 4 2 0
DANE "City of MADISON Ward 123" 0 0 0 0
DANE "City of MADISON Ward 124" 8 7 1 0
DANE "City of MADISON Ward 125" 2 2 0 0
DANE "City of MADISON Ward 126" 0 0 0 0
DANE "City of MADISON Ward 127" 0 0 0 0
DANE "City of MADISON Ward 128" 0 0 0 0
DANE "City of MADISON Ward 129" 1 1 0 0
DANE "City of MADISON Ward 130" 0 0 0 0
DANE "City of MADISON Ward 131" 2 2 0 0
DANE "City of MADISON Ward 132" 2 2 0 0
DANE "City of MADISON Ward 133" 0 0 0 0
DANE "City of MADISON Ward 134" 7 5 2 0
DANE "City of MADISON Ward 135" 0 0 0 0
DANE "City of MADISON Ward 136" 3 2 1 0
DANE "City of MADISON Ward 137" 0 0 0 0
DANE "City of MADISON Ward 138" 0 0 0 0
DANE "City of MADISON Ward 139" 0 0 0 0
DANE "City of MADISON Ward 140" 0 0 0 0
DANE "City of MADISON Ward 141" 0 0 0 0
DANE "City of MIDDLETON Wards 1-4,9,19-20" 1532 1239 292 1
DANE "City of MIDDLETON Wards 5-8" 1291 1131 157 3
DANE "City of MIDDLETON Wards 10-13" 1615 1380 233 2
DANE "City of MIDDLETON Wards 14-16,18,17" 1152 907 243 2
DANE "City of MONONA Ward 1-5" 1600 1371 229 0
DANE "City of MONONA Ward 6-10" 1258 1033 224 1
DANE "City of STOUGHTON Ward 1-2" 897 636 261 0
DANE "City of STOUGHTON Wards 3-4,10-13" 783 568 214 1
DANE "City of STOUGHTON Ward 5-6" 875 677 198 0
DANE "City of STOUGHTON Ward 7-9" 890 619 270 1
DANE "City of SUN PRAIRIE Wards 1-5" 1599 1162 435 2
DANE "City of SUN PRAIRIE Wards 6-9,23" 1427 983 444 0
DANE "City of SUN PRAIRIE Wards 10-14,20-22,24-25" 1223 934 284 5
DANE "City of SUN PRAIRIE Wards 15-19" 1522 1081 441 0
DANE "City of VERONA Wards 1-5" 1768 1307 460 1
DANE "City of VERONA Wards 6-9" 1904 1401 501 2
DODGE "Town of ASHIPPUN Wards 1-4" 688 195 493 0
DODGE "Town of BEAVER DAM Wards 1-11" 785 412 373 0
DODGE "Town of BURNETT Wards 1-2" 225 92 133 0
DODGE "Town of CALAMUS Wards 1-2" 208 80 128 0
DODGE "Town of CHESTER Wards 1-2" 102 47 55 0
DODGE "Town of CLYMAN Ward 1" 177 39 138 0
DODGE "Town of ELBA Ward 1" 250 102 148 0
DODGE "Town of EMMET Wards 1-2" 279 79 200 0
DODGE "Town of FOX LAKE Wards 1-4" 230 90 140 0
DODGE "Town of HERMAN Wards 1-2" 254 46 208 0
DODGE "Town of HUBBARD Wards 1-6" 440 160 280 0
DODGE "Town of HUSTISFORD Wards 1-2" 369 106 263 0
DODGE "Town of LEBANON Wards 1-2" 271 80 191 0
DODGE "Town of LEROY Wards 1-2" 200 59 141 0
DODGE "Town of LOMIRA Wards 1-3" 159 44 115 0
DODGE "Town of LOWELL Wards 1-4" 175 62 113 0
DODGE "Town of OAK GROVE Wards 1-5" 217 103 114 0
DODGE "Town of PORTLAND Wards 1-2" 171 75 96 0
DODGE "Town of RUBICON Wards 1-3" 538 115 423 0
DODGE "Town of SHIELDS Ward 1" 135 50 85 0
DODGE "Town of THERESA Wards 1-7" 228 66 162 0
DODGE "Town of TRENTON Wards 1-2" 219 67 152 0
DODGE "Town of WESTFORD Wards 1,2,3" 283 132 151 0
DODGE "Town of WILLIAMSTOWN Wards 1-3" 212 58 154 0
DODGE "Village of BROWNSVILLE Ward 1" 95 34 61 0
DODGE "Village of CLYMAN Ward 1" 55 24 31 0
DODGE "Village of HUSTISFORD Wards 1-2" 240 88 152 0
DODGE "Village of IRON RIDGE Ward 1" 184 76 108 0
DODGE "Village of KEKOSKEE Ward 1" 30 12 18 0
DODGE "Village of LOMIRA Wards 1-3" 290 92 198 0
DODGE "Village of LOWELL Ward 1" 54 19 35 0
DODGE "Village of NEOSHO Ward 1" 106 41 65 0
DODGE "Village of RANDOLPH Wards 1-2" 200 93 107 0
DODGE "Village of REESEVILLE Ward 1" 113 51 62 0
DODGE "Village of THERESA Wards 1-3" 224 84 140 0
DODGE "City of BEAVER DAM Ward 1,3,5" 440 274 166 0
DODGE "City of BEAVER DAM Ward 2,6" 346 196 150 0
DODGE "City of BEAVER DAM Wards 4,8,10,14" 516 307 209 0
DODGE "City of BEAVER DAM Ward 7,12-13" 362 229 133 0
DODGE "City of BEAVER DAM Ward 9,11" 460 266 194 0
DODGE "CITY OF COLUMBUS Ward 9" 0 0 0 0
DODGE "City of FOX LAKE Wards 1-3" 204 124 80 0
DODGE "CITY OF HARTFORD Wards 18-19" 4 1 3 0
DODGE "City of HORICON Ward 1-7" 980 512 468 0
DODGE "City of JUNEAU Ward 1-3" 390 204 186 0
DODGE "City of MAYVILLE Ward 1-8" 1338 663 675 0
DODGE "CITY OF WATERTOWN Wards 1-2" 491 238 253 0
DODGE "CITY OF WATERTOWN Wards 3-4" 408 153 255 0
DODGE "CITY OF WATERTOWN Wards 5-6" 391 152 239 0
DODGE "CITY OF WATERTOWN Ward 7" 142 60 82 0
DODGE "City of WAUPUN Wards 1-8,13-14" 515 261 254 0
DOOR "Town of BAILEYS HARBOR Ward 1" 138 92 46 0
DOOR "Town of BAILEYS HARBOR Ward 2" 224 154 70 0
DOOR "Town of BRUSSELS Ward 1" 75 32 43 0
DOOR "Town of BRUSSELS Ward 2" 134 75 59 0
DOOR "Town of CLAY BANKS Ward 1" 115 62 53 0
DOOR "Town of EGG HARBOR Ward 1" 158 108 49 1
DOOR "Town of EGG HARBOR Ward 2" 77 53 24 0
DOOR "Town of EGG HARBOR Ward 3" 13 8 5 0
DOOR "Town of FORESTVILLE Ward 1" 106 57 49 0
DOOR "Town of FORESTVILLE Ward 2" 75 49 26 0
DOOR "Town of GARDNER Ward 1" 108 58 50 0
DOOR "Town of GARDNER Ward 2" 69 30 39 0
DOOR "Town of GIBRALTAR Wards 1-2" 446 307 139 0
DOOR "Town of JACKSONPORT Ward 1" 123 78 44 1
DOOR "Town of JACKSONPORT Ward 2" 69 46 22 1
DOOR "Town of LIBERTY GROVE Ward 1" 184 125 58 1
DOOR "Town of LIBERTY GROVE Ward 2" 129 80 49 0
DOOR "Town of LIBERTY GROVE Ward 3" 226 176 50 0
DOOR "Town of NASEWAUPEE Ward 1" 172 91 81 0
DOOR "Town of NASEWAUPEE Ward 2" 83 46 37 0
DOOR "Town of NASEWAUPEE Ward 3" 96 42 54 0
DOOR "Town of SEVASTOPOL Wards 1,5" 372 213 158 1
DOOR "Town of SEVASTOPOL Ward 2" 97 41 56 0
DOOR "Town of SEVASTOPOL Wards 3-4" 331 196 135 0
DOOR "Town of STURGEON BAY Ward 1" 81 39 42 0
DOOR "Town of STURGEON BAY Ward 2" 85 50 35 0
DOOR "Town of UNION Ward 1" 236 122 114 0
DOOR "Town of WASHINGTON Ward 1" 292 170 122 0
DOOR "Village of EGG HARBOR Ward 1" 94 68 26 0
DOOR "Village of EPHRAIM Ward 1" 136 85 51 0
DOOR "Village of FORESTVILLE Ward 1" 89 52 37 0
DOOR "Village of SISTER BAY Ward 1" 324 228 96 0
DOOR "City of STURGEON BAY Wards 1-2,29" 188 146 42 0
DOOR "City of STURGEON BAY Wards 3-4" 426 275 151 0
DOOR "City of STURGEON BAY Wards 5-6,22-24" 322 194 128 0
DOOR "City of STURGEON BAY Wards 7-8" 261 148 113 0
DOOR "City of STURGEON BAY Wards 9-10,27" 289 196 92 1
DOOR "City of STURGEON BAY Wards 11-12" 235 148 86 1
DOOR "City of STURGEON BAY Wards 13-14" 294 186 108 0
DOOR "City of STURGEON BAY Wards 15-17,28" 23 15 8 0
DOOR "City of STURGEON BAY Wards 18-19,25-26,30" 32 20 12 0
DOOR "City of STURGEON BAY Wards 20-21" 17 13 4 0
DOUGLAS "Town of AMNICON Wards 1-2" 278 165 112 1
DOUGLAS "Town of BENNETT Ward 1" 139 61 78 0
DOUGLAS "Town of BRULE Wards 1-2" 209 131 78 0
DOUGLAS "Town of CLOVERLAND Ward 1" 47 18 29 0
DOUGLAS "Town of DAIRYLAND Ward 1" 32 11 21 0
DOUGLAS "Town of GORDON Ward 1" 126 75 51 0
DOUGLAS "Town of HAWTHORNE Wards 1-2" 177 82 95 0
DOUGLAS "Town of HIGHLAND Ward 1" 79 41 38 0
DOUGLAS "Town of LAKESIDE Ward 1" 153 81 72 0
DOUGLAS "Town of MAPLE Ward 1" 183 129 54 0
DOUGLAS "Town of OAKLAND Wards 1-2" 187 121 66 0
DOUGLAS "Town of PARKLAND Wards 1-2" 132 86 46 0
DOUGLAS "Town of SOLON SPRINGS Wards 1-3" 170 92 78 0
DOUGLAS "Town of SUMMIT Wards 1-2" 239 163 76 0
DOUGLAS "Town of SUPERIOR Wards 1-2" 413 241 172 0
DOUGLAS "Town of WASCOTT Ward 1" 125 64 61 0
DOUGLAS "Village of LAKE NEBAGAMON Wards 1-2" 289 140 149 0
DOUGLAS "Village of OLIVER Ward 1" 120 80 40 0
DOUGLAS "Village of POPLAR Ward 1" 175 81 94 0
DOUGLAS "Village of SOLON SPRINGS Ward 1" 121 69 52 0
DOUGLAS "Village of SUPERIOR Ward 1" 100 76 24 0
DOUGLAS "City of SUPERIOR Ward 1-3,7-8" 651 467 183 1
DOUGLAS "City of SUPERIOR Ward 4-6,9-12" 511 318 189 4
DOUGLAS "City of SUPERIOR Ward 13-16,20-22" 608 447 159 2
DOUGLAS "City of SUPERIOR Ward 17-19,30-32" 353 240 111 2
DOUGLAS "City of SUPERIOR Ward 23-29" 861 565 294 2
DUNN "Town of COLFAX Ward 1-3" 156 77 79 0
DUNN "Town of DUNN Wards 1-2" 221 129 92 0
DUNN "Town of EAU GALLE Ward 1" 111 45 66 0
DUNN "Town of ELK MOUND Ward 1-3" 164 74 90 0
DUNN "Town of GRANT Ward 1-2" 66 24 42 0
DUNN "Town of HAY RIVER Ward 1-2" 93 46 47 0
DUNN "Town of LUCAS Ward 1" 100 54 46 0
DUNN "Town of MENOMONIE Ward 1-3" 484 271 213 0
DUNN "Town of NEW HAVEN Ward 1" 87 44 43 0
DUNN "Town of OTTER CREEK Ward 1" 70 34 36 0
DUNN "Town of PERU Ward 1" 34 15 19 0
DUNN "Town of RED CEDAR Ward 1-3" 342 149 193 0
DUNN "Town of ROCK CREEK Ward 1" 144 74 70 0
DUNN "Town of SAND CREEK Ward 1" 100 45 55 0
DUNN "Town of SHERIDAN Ward 1" 77 36 41 0
DUNN "Town of SHERMAN Ward 1" 120 49 71 0
DUNN "Town of SPRING BROOK Ward 1-2" 192 74 118 0
DUNN "Town of STANTON Ward 1" 96 35 61 0
DUNN "Town of TAINTER Ward 1-3" 348 185 163 0
DUNN "Town of TIFFANY Ward 1-2" 86 36 50 0
DUNN "Town of WESTON Ward 1-2" 90 41 49 0
DUNN "Town of WILSON Ward 1" 77 37 40 0
DUNN "Village of BOYCEVILLE Ward 1" 80 43 37 0
DUNN "Village of COLFAX Ward 1-2" 144 89 55 0
DUNN "Village of DOWNING Ward 1" 25 10 15 0
DUNN "Village of ELK MOUND Ward 1" 95 47 48 0
DUNN "Village of KNAPP Ward 1" 83 28 55 0
DUNN "Village of RIDGELAND Ward 1" 26 12 14 0
DUNN "Village of WHEELER Ward 1" 37 22 15 0
DUNN "City of MENOMONIE Ward 1" 261 186 75 0
DUNN "City of MENOMONIE Ward 2" 191 116 75 0
DUNN "City of MENOMONIE Ward 3" 85 66 19 0
DUNN "City of MENOMONIE Ward 4" 50 36 14 0
DUNN "City of MENOMONIE Ward 5" 42 29 13 0
DUNN "City of MENOMONIE Ward 6" 152 109 43 0
DUNN "City of MENOMONIE Ward 7" 31 17 14 0
DUNN "City of MENOMONIE Ward 8" 97 66 31 0
DUNN "City of MENOMONIE Ward 9" 145 96 49 0
DUNN "City of MENOMONIE Ward 10" 290 221 69 0
DUNN "City of MENOMONIE Ward 11" 280 176 104 0
"EAU CLAIRE" "Town of BRIDGE CREEK Wards 1-2" 203 98 105 0
"EAU CLAIRE" "Town of BRUNSWICK Wards 1-2" 385 215 170 0
"EAU CLAIRE" "Town of CLEAR CREEK Wards 1-2" 100 54 46 0
"EAU CLAIRE" "Town of DRAMMEN Ward 1" 160 94 66 0
"EAU CLAIRE" "Town of FAIRCHILD Ward 1" 35 11 23 1
"EAU CLAIRE" "Town of LINCOLN Wards 1-2" 249 118 131 0
"EAU CLAIRE" "Town of LUDINGTON Ward 1" 208 98 110 0
"EAU CLAIRE" "Town of OTTER CREEK Ward 1" 60 38 22 0
"EAU CLAIRE" "Town of PLEASANT VALLEY Wards 1-4" 795 406 389 0
"EAU CLAIRE" "Town of SEYMOUR Wards 1-6" 658 374 284 0
