COUNTY AREA TOTAL DEM REP Walters Schiess SCATTERING
COLUMBIA "Town of COURTLAND Ward 1" 231 84 147 0 0 0
COLUMBIA "Town of DEKORRA Wards 1-3" 1351 723 627 0 0 1
COLUMBIA "Town of FORT WINNEBAGO Ward 1" 489 241 248 0 0 0
COLUMBIA "Town of FOUNTAIN PRAIRIE Wards 1-2" 424 223 201 0 0 0
COLUMBIA "Town of HAMPDEN Ward 1" 311 157 154 0 0 0
COLUMBIA "Town of LEEDS Wards 1-2" 439 245 192 0 0 2
COLUMBIA "Town of LEWISTON Wards 1-2" 625 334 291 0 0 0
COLUMBIA "Town of LODI Wards 1-5" 1888 1044 841 0 0 3
COLUMBIA "Town of LOWVILLE Wards 1-2" 586 297 288 0 0 1
COLUMBIA "Town of MARCELLON Wards 1-2" 493 248 242 0 0 3
COLUMBIA "Town of NEWPORT Ward 1" 365 177 188 0 0 0
COLUMBIA "Town of OTSEGO Ward 1" 363 189 174 0 0 0
COLUMBIA "Town of PACIFIC Wards 1-4" 1483 777 706 0 0 0
COLUMBIA "Town of RANDOLPH Ward 1" 396 92 304 0 0 0
COLUMBIA "Town of SCOTT Ward 1" 304 141 163 0 0 0
COLUMBIA "Town of SPRINGVALE Wards 1-2" 277 155 122 0 0 0
COLUMBIA "Town of WEST POINT Wards 1-3" 1208 704 504 0 0 0
COLUMBIA "Town of WYOCENA Wards 1-2" 863 473 390 0 0 0
COLUMBIA "Village of ARLINGTON Ward 1" 452 240 212 0 0 0
COLUMBIA "Village of CAMBRIA Ward 1" 284 156 128 0 0 0
COLUMBIA "Village of DOYLESTOWN Ward 1" 123 77 45 0 0 1
COLUMBIA "Village of FALL RIVER Wards 1-2" 712 388 324 0 0 0
COLUMBIA "Village of FRIESLAND Ward 1" 139 41 98 0 0 0
COLUMBIA "Village of PARDEEVILLE Wards 1-3" 897 486 408 0 0 3
COLUMBIA "Village of POYNETTE Wards 1-4" 1138 710 425 0 0 3
COLUMBIA "VILLAGE OF RANDOLPH Ward 3" 201 74 127 0 0 0
COLUMBIA "Village of RIO Wards 1-2" 449 300 147 0 0 2
COLUMBIA "Village of WYOCENA Ward 1" 285 158 125 0 0 2
COLUMBIA "City of COLUMBUS Wards 1-8" 2426 1504 916 0 0 6
COLUMBIA "City of COLUMBUS Ward 10" 0 0 0 0 0 0
COLUMBIA "City of LODI Wards 1-6" 1607 1069 536 0 0 2
COLUMBIA "City of PORTAGE Wards 1,9-10" 1205 734 470 0 0 1
COLUMBIA "City of PORTAGE Wards 2-3,5" 1107 759 345 0 0 3
COLUMBIA "City of PORTAGE Wards 4,6-8" 1155 737 417 0 0 1
COLUMBIA "City of PORTAGE Ward 11" 0 0 0 0 0 0
COLUMBIA "City of WISCONSIN DELLS Wards 1-3,6" 1050 600 449 0 0 1
COLUMBIA "City of WISCONSIN DELLS Wards 11-12" 0 0 0 0 0 0
CRAWFORD "Town of BRIDGEPORT Ward 1" 453 244 209 0 0 0
CRAWFORD "Town of CLAYTON Wards 1-3" 408 279 129 0 0 0
CRAWFORD "Town of EASTMAN Wards 1-2" 338 166 172 0 0 0
CRAWFORD "Town of FREEMAN Ward 1" 394 225 169 0 0 0
CRAWFORD "Town of HANEY Ward 1" 143 91 52 0 0 0
CRAWFORD "Town of MARIETTA Ward 1" 240 121 119 0 0 0
CRAWFORD "Town of PRAIRIE DU CHIEN Wards 1-2" 398 205 193 0 0 0
CRAWFORD "Town of SCOTT Ward 1" 212 120 92 0 0 0
CRAWFORD "Town of SENECA Ward 1" 410 233 177 0 0 0
CRAWFORD "Town of UTICA Ward 1" 302 187 115 0 0 0
CRAWFORD "Town of WAUZEKA Wards 1-2" 188 94 94 0 0 0
CRAWFORD "Village of BELL CENTER Ward 1" 43 27 16 0 0 0
CRAWFORD "VILLAGE OF DE SOTO Ward 2" 39 22 17 0 0 0
CRAWFORD "Village of EASTMAN Ward 1" 128 59 69 0 0 0
CRAWFORD "Village of FERRYVILLE Ward 1" 121 69 52 0 0 0
CRAWFORD "Village of GAYS MILLS Ward 1" 214 137 77 0 0 0
CRAWFORD "Village of LYNXVILLE Ward 1" 73 38 35 0 0 0
CRAWFORD "Village of MT. STERLING Ward 1" 78 51 27 0 0 0
CRAWFORD "Village of SOLDIERS GROVE Ward 1" 213 140 73 0 0 0
CRAWFORD "Village of STEUBEN Ward 1" 43 22 21 0 0 0
CRAWFORD "Village of WAUZEKA Ward 1" 233 143 90 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 1" 320 185 135 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Wards 2,7" 352 217 135 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 3" 253 153 100 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 4" 288 187 101 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 5" 322 206 116 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 6" 349 231 118 0 0 0
DANE "Town of ALBION Wards 1-2" 1061 670 391 0 0 0
DANE "Town of BERRY Wards 1-2" 692 435 256 0 0 1
DANE "Town of BLACK EARTH Ward 1" 305 185 120 0 0 0
DANE "Town of BLOOMING GROVE Wards 1-3" 923 696 227 0 0 0
DANE "Town of BLUE MOUNDS Ward 1" 558 342 214 0 0 2
DANE "Town of BRISTOL Wards 1-4" 2300 1255 1041 0 0 4
DANE "Town of BURKE Wards 1-4" 1802 1128 674 0 0 0
DANE "Town of CHRISTIANA Wards 1-2" 670 383 286 0 0 1
DANE "Town of COTTAGE GROVE Wards 1-2,4-5,7" 1438 900 537 0 0 1
DANE "Town of COTTAGE GROVE Wards 3,6" 834 548 283 0 0 3
DANE "Town of CROSS PLAINS Wards 1-2" 935 565 369 0 0 1
DANE "Town of CROSS PLAINS Ward 3" 0 0 0 0 0 0
DANE "Town of DANE Ward 1" 490 245 245 0 0 0
DANE "Town of DEERFIELD Wards 1-2" 869 514 355 0 0 0
DANE "Town of DUNKIRK Wards 1,3,5" 751 480 271 0 0 0
DANE "Town of DUNKIRK Wards 2,4,6" 405 257 148 0 0 0
DANE "Town of DUNN Wards 1-7" 3086 2054 1025 0 0 7
DANE "Town of MADISON Ward 1" 373 345 26 0 0 2
DANE "Town of MADISON Wards 2-9" 1944 1725 217 0 0 2
DANE "Town of MAZOMANIE Wards 1-2" 587 370 216 0 0 1
DANE "Town of MEDINA Wards 1-2" 705 415 290 0 0 0
DANE "Town of MIDDLETON Wards 1-8" 4002 2519 1478 0 0 5
DANE "Town of MONTROSE Wards 1-2" 659 447 211 0 0 1
DANE "Town of OREGON Wards 1-4" 1994 1320 673 0 1 0
DANE "Town of PERRY Ward 1" 471 328 143 0 0 0
DANE "Town of PLEASANT SPRINGS Wards 1-4" 1949 1239 709 0 0 1
DANE "Town of PRIMROSE Ward 1" 441 324 117 0 0 0
DANE "Town of ROXBURY Wards 1-2" 984 584 399 0 0 1
DANE "Town of RUTLAND Wards 1-2" 1179 802 374 0 0 3
DANE "Town of SPRINGDALE Wards 1-2" 1222 765 456 0 0 1
DANE "Town of SPRINGFIELD Wards 1-3" 1572 932 637 0 0 3
DANE "Town of SUN PRAIRIE Wards 1-3" 1285 786 499 0 0 0
DANE "Town of VERMONT Ward 1" 569 400 168 0 0 1
DANE "Town of VERONA Ward 1" 411 262 149 0 0 0
DANE "Town of VERONA Wards 2-4" 806 529 276 0 0 1
DANE "Town of VIENNA Wards 1-2" 824 453 370 0 0 1
DANE "Town of WESTPORT Wards 1-5" 2645 1710 933 0 0 2
DANE "Town of YORK Ward 1" 374 225 149 0 0 0
DANE "Village of BELLEVILLE Wards 1-2" 986 738 248 0 0 0
DANE "Village of BLACK EARTH Wards 1-2" 746 520 225 0 0 1
DANE "Village of BLUE MOUNDS Ward 1" 485 357 128 0 0 0
DANE "Village of BROOKLYN Ward 1" 474 340 133 0 0 1
DANE "Village of BROOKLYN Ward 3" 0 0 0 0 0 0
DANE "Village of CAMBRIDGE Wards 2-3" 835 569 265 0 0 1
DANE "Village of COTTAGE GROVE Wards 1-10" 3526 2389 1135 0 0 2
DANE "Village of COTTAGE GROVE Wards 11-12" 2 2 0 0 0 0
DANE "Village of CROSS PLAINS Wards 1-4" 2113 1469 644 0 0 0
DANE "Village of CROSS PLAINS Wards 5-6" 43 28 15 0 0 0
DANE "Village of DANE Ward 1" 528 316 211 0 0 1
DANE "Village of DEERFIELD Wards 1-3" 1208 814 393 0 0 1
DANE "Village of DEFOREST Wards 1,3-6,15" 2302 1525 776 0 0 1
DANE "Village of DEFOREST Wards 2,21" 312 233 79 0 0 0
DANE "Village of DEFOREST Wards 7-10,12" 1831 1274 555 0 0 2
DANE "Village of DEFOREST Wards 11,20" 439 294 145 0 0 0
DANE "Village of DEFOREST Wards 13,19,22" 8 4 4 0 0 0
DANE "Village of DEFOREST Wards 14,16-18" 2 2 0 0 0 0
DANE "Village of MAPLE BLUFF Wards 1-2" 994 672 320 0 0 2
DANE "Village of MARSHALL Wards 1-5" 1583 1022 558 0 0 3
DANE "Village of MAZOMANIE Wards 1-3" 881 609 272 0 0 0
DANE "Village of MCFARLAND Wards 1-12" 4902 3490 1406 0 0 6
DANE "Village of MOUNT HOREB Wards 1-4" 1951 1363 585 0 0 3
DANE "Village of MOUNT HOREB Wards 5-9" 2049 1446 599 0 0 4
DANE "Village of OREGON Wards 1,5-6,11,13" 1767 1311 454 0 0 2
DANE "Village of OREGON Wards 2-4,12" 1795 1276 517 0 0 2
DANE "Village of OREGON Wards 7-10" 2283 1538 743 0 0 2
DANE "Village of ROCKDALE Ward 1" 113 81 32 0 0 0
DANE "Village of SHOREWOOD HILLS Wards 1-2" 1429 1298 130 0 0 1
DANE "Village of WAUNAKEE Wards 1-5" 3738 2390 1344 0 0 4
DANE "Village of WAUNAKEE Wards 6-12" 3743 2411 1330 0 0 2
DANE "Village of Windsor Wards 1-2" 378 245 133 0 0 0
DANE "Village of Windsor Wards 3-5" 1366 773 592 0 0 1
DANE "Village of Windsor Wards 6-10" 2421 1590 830 0 0 1
DANE "CITY OF EDGERTON Ward 7" 58 36 22 0 0 0
DANE "City of FITCHBURG Wards 1-4" 2173 1804 364 0 0 5
DANE "City of FITCHBURG Wards 5-9" 4112 3195 910 0 0 7
DANE "City of FITCHBURG Wards 10-13" 2115 1778 336 0 0 1
DANE "City of FITCHBURG Ward 14" 1109 882 225 0 0 2
DANE "City of FITCHBURG Wards 15,18-19" 2848 2153 691 0 0 4
DANE "City of FITCHBURG Wards 16-17" 1149 827 322 0 0 0
DANE "City of FITCHBURG Ward 20" 0 0 0 0 0 0
DANE "City of MADISON Ward 1" 1490 1159 329 0 0 2
DANE "City of MADISON Ward 2" 928 770 154 0 0 4
DANE "City of MADISON Ward 3" 749 591 157 0 0 1
DANE "City of MADISON Ward 4" 548 418 130 0 0 0
DANE "City of MADISON Ward 5" 893 690 201 0 0 2
DANE "City of MADISON Ward 6" 1591 1335 255 0 0 1
DANE "City of MADISON Ward 7" 980 748 231 0 0 1
DANE "City of MADISON Ward 8" 1659 1310 347 0 0 2
DANE "City of MADISON Ward 9" 2315 1841 470 0 0 4
DANE "City of MADISON Ward 10" 1398 1097 298 0 0 3
DANE "City of MADISON Ward 11" 679 580 99 0 0 0
DANE "City of MADISON Ward 12" 1564 1294 267 0 0 3
DANE "City of MADISON Ward 13" 447 392 54 0 0 1
DANE "City of MADISON Ward 14" 459 406 52 0 0 1
DANE "City of MADISON Ward 15" 962 857 104 0 0 1
DANE "City of MADISON Ward 16" 2175 1924 246 0 0 5
DANE "City of MADISON Ward 17" 625 535 89 0 0 1
DANE "City of MADISON Ward 18" 693 614 79 0 0 0
DANE "City of MADISON Ward 19" 640 566 73 0 0 1
DANE "City of MADISON Ward 20" 166 149 17 0 0 0
DANE "City of MADISON Ward 21" 777 667 110 0 0 0
DANE "City of MADISON Ward 22" 1210 980 226 0 0 4
DANE "City of MADISON Ward 23" 630 479 151 0 0 0
DANE "City of MADISON Ward 24" 804 585 219 0 0 0
DANE "City of MADISON Ward 25" 1639 1405 229 0 0 5
DANE "City of MADISON Ward 26" 990 800 188 0 0 2
DANE "City of MADISON Ward 27" 10 10 0 0 0 0
DANE "City of MADISON Ward 28" 1074 979 91 0 0 4
DANE "City of MADISON Ward 29" 2349 2227 115 0 0 7
DANE "City of MADISON Ward 30" 844 759 84 0 0 1
DANE "City of MADISON Ward 31" 978 859 116 2 0 1
DANE "City of MADISON Ward 32" 605 525 79 0 0 1
DANE "City of MADISON Ward 33" 751 659 90 0 0 2
DANE "City of MADISON Ward 34" 744 661 81 0 0 2
DANE "City of MADISON Ward 35" 921 799 121 0 0 1
DANE "City of MADISON Ward 36" 1029 853 174 0 0 2
DANE "City of MADISON Ward 37" 1317 1143 173 0 0 1
DANE "City of MADISON Ward 38" 2348 1847 497 0 0 4
DANE "City of MADISON Ward 39" 1394 1307 84 0 0 3
DANE "City of MADISON Ward 40" 2248 2157 86 0 0 5
DANE "City of MADISON Ward 41" 2408 2310 92 0 0 6
DANE "City of MADISON Ward 42" 2512 2451 57 0 0 4
DANE "City of MADISON Ward 43" 370 345 24 0 0 1
DANE "City of MADISON Ward 44" 1610 1527 81 0 0 2
DANE "City of MADISON Ward 45" 3025 2810 211 0 0 4
DANE "City of MADISON Ward 46" 1968 1819 145 1 0 3
DANE "City of MADISON Ward 47" 1557 1266 286 0 0 5
DANE "City of MADISON Ward 48" 737 621 115 0 0 1
DANE "City of MADISON Ward 49" 2623 2041 576 0 0 6
DANE "City of MADISON Ward 50" 2038 1669 366 0 0 3
DANE "City of MADISON Ward 51" 1286 1132 153 0 0 1
DANE "City of MADISON Ward 52" 665 603 61 0 0 1
DANE "City of MADISON Ward 53" 2820 2501 317 0 0 2
DANE "City of MADISON Ward 54" 502 362 138 0 0 2
DANE "City of MADISON Ward 55" 2337 1810 522 0 0 5
DANE "City of MADISON Ward 56" 1459 1022 432 0 0 5
DANE "City of MADISON Ward 57" 916 734 181 0 0 1
DANE "City of MADISON Ward 58" 674 542 131 0 0 1
DANE "City of MADISON Ward 59" 868 656 212 0 0 0
DANE "City of MADISON Ward 60" 505 444 60 0 0 1
DANE "City of MADISON Ward 61" 1819 1520 291 0 0 8
DANE "City of MADISON Ward 62" 844 790 54 0 0 0
DANE "City of MADISON Ward 63" 1688 1559 126 0 0 3
DANE "City of MADISON Ward 64" 1317 1214 101 0 0 2
DANE "City of MADISON Ward 65" 2399 2236 162 0 0 1
DANE "City of MADISON Ward 66" 2153 1827 323 0 0 3
DANE "City of MADISON Ward 67" 925 840 80 0 0 5
DANE "City of MADISON Ward 68" 1034 952 81 0 0 1
DANE "City of MADISON Ward 69" 1652 1535 115 0 0 2
DANE "City of MADISON Ward 70" 1076 897 177 0 0 2
DANE "City of MADISON Ward 71" 1319 1141 176 0 0 2
DANE "City of MADISON Ward 72" 505 471 33 0 0 1
DANE "City of MADISON Ward 73" 597 538 56 0 0 3
DANE "City of MADISON Ward 74" 423 384 38 0 0 1
DANE "City of MADISON Ward 75" 1034 900 133 0 0 1
DANE "City of MADISON Ward 76" 633 583 50 0 0 0
DANE "City of MADISON Ward 77" 1607 1280 327 0 0 0
DANE "City of MADISON Ward 78" 2192 1943 245 0 0 4
DANE "City of MADISON Ward 79" 2553 2266 286 0 0 1
DANE "City of MADISON Ward 80" 166 144 22 0 0 0
DANE "City of MADISON Ward 81" 1570 1431 139 0 0 0
DANE "City of MADISON Ward 82" 1271 1168 98 0 0 5
DANE "City of MADISON Ward 83" 1417 1294 122 0 0 1
DANE "City of MADISON Ward 84" 1558 1342 213 0 0 3
DANE "City of MADISON Ward 85" 1562 1398 159 0 0 5
DANE "City of MADISON Ward 86" 1820 1583 236 0 0 1
DANE "City of MADISON Ward 87" 1926 1575 351 0 0 0
DANE "City of MADISON Ward 88" 1799 1416 379 0 0 4
DANE "City of MADISON Ward 89" 1826 1533 292 0 0 1
DANE "City of MADISON Ward 90" 594 491 103 0 0 0
DANE "City of MADISON Ward 91" 1265 1049 216 0 0 0
DANE "City of MADISON Ward 92" 1081 938 142 0 0 1
DANE "City of MADISON Ward 93" 244 211 32 0 0 1
DANE "City of MADISON Ward 94" 707 568 138 0 0 1
DANE "City of MADISON Ward 95" 1494 1246 248 0 0 0
DANE "City of MADISON Ward 96" 1364 1106 250 0 0 8
DANE "City of MADISON Ward 97" 2028 1640 385 0 0 3
DANE "City of MADISON Ward 98" 2409 1966 437 0 0 6
DANE "City of MADISON Ward 99" 696 545 150 0 0 1
DANE "City of MADISON Ward 100" 1653 1399 253 0 0 1
DANE "City of MADISON Ward 101" 482 413 69 0 0 0
DANE "City of MADISON Ward 102" 1033 836 197 0 0 0
DANE "City of MADISON Ward 103" 402 357 44 0 0 1
DANE "City of MADISON Ward 104" 1488 1235 251 0 0 2
DANE "City of MADISON Ward 105" 1821 1499 322 0 0 0
DANE "City of MADISON Ward 106" 2313 1537 773 0 0 3
DANE "City of MADISON Ward 107" 1778 1333 442 0 0 3
DANE "City of MADISON Ward 108" 1454 1248 205 0 1 0
DANE "City of MADISON Ward 109" 1674 1355 316 0 0 3
DANE "City of MADISON Ward 110" 1328 1001 327 0 0 0
DANE "City of MADISON Ward 111" 2014 1436 576 0 0 2
DANE "City of MADISON Ward 112" 0 0 0 0 0 0
DANE "City of MADISON Ward 113" 0 0 0 0 0 0
DANE "City of MADISON Ward 114" 0 0 0 0 0 0
DANE "City of MADISON Ward 115" 0 0 0 0 0 0
DANE "City of MADISON Ward 116" 0 0 0 0 0 0
DANE "City of MADISON Ward 117" 0 0 0 0 0 0
DANE "City of MADISON Ward 118" 0 0 0 0 0 0
DANE "City of MADISON Ward 119" 0 0 0 0 0 0
DANE "City of MADISON Ward 120" 0 0 0 0 0 0
DANE "City of MADISON Ward 121" 8 8 0 0 0 0
DANE "City of MADISON Ward 122" 43 31 12 0 0 0
DANE "City of MADISON Ward 123" 0 0 0 0 0 0
DANE "City of MADISON Ward 124" 53 36 17 0 0 0
DANE "City of MADISON Ward 125" 13 10 3 0 0 0
DANE "City of MADISON Ward 126" 5 5 0 0 0 0
DANE "City of MADISON Ward 127" 0 0 0 0 0 0
DANE "City of MADISON Ward 128" 1 0 1 0 0 0
DANE "City of MADISON Ward 129" 3 2 1 0 0 0
DANE "City of MADISON Ward 130" 0 0 0 0 0 0
DANE "City of MADISON Ward 131" 3 3 0 0 0 0
DANE "City of MADISON Ward 132" 2 2 0 0 0 0
DANE "City of MADISON Ward 133" 0 0 0 0 0 0
DANE "City of MADISON Ward 134" 22 16 6 0 0 0
DANE "City of MADISON Ward 135" 0 0 0 0 0 0
DANE "City of MADISON Ward 136" 4 3 1 0 0 0
DANE "City of MADISON Ward 137" 0 0 0 0 0 0
DANE "City of MADISON Ward 138" 0 0 0 0 0 0
DANE "City of MADISON Ward 139" 0 0 0 0 0 0
DANE "City of MADISON Ward 140" 2 2 0 0 0 0
DANE "City of MADISON Ward 141" 0 0 0 0 0 0
DANE "City of MADISON Ward 142" 1 1 0 0 0 0
DANE "City of MADISON Ward 143" 0 0 0 0 0 0
DANE "City of MADISON Ward 144" 0 0 0 0 0 0
DANE "City of MIDDLETON Wards 1-4,9" 3205 2507 693 0 0 5
DANE "City of MIDDLETON Wards 5-8" 2609 2205 398 0 0 6
DANE "City of MIDDLETON Wards 10-13" 3465 2816 645 0 0 4
DANE "City of MIDDLETON Wards 14-16,18,17,21" 2636 2006 625 0 0 5
DANE "City of MIDDLETON Wards 19-20" 0 0 0 0 0 0
DANE "City of MONONA Wards 1-5" 2799 2302 496 0 0 1
DANE "City of MONONA Wards 6-10" 2487 2006 478 0 0 3
DANE "City of STOUGHTON Wards 1-2" 1721 1231 487 0 0 3
DANE "City of STOUGHTON Wards 3-4,12" 1540 1154 384 0 0 2
DANE "City of STOUGHTON Wards 5-6" 1695 1286 404 0 0 5
DANE "City of STOUGHTON Wards 7-8" 1743 1218 522 0 0 3
DANE "City of STOUGHTON Ward 9" 0 0 0 0 0 0
DANE "City of STOUGHTON Wards 10-11,13-14" 0 0 0 0 0 0
DANE "City of SUN PRAIRIE Wards 1-5" 3821 2760 1054 0 0 7
DANE "City of SUN PRAIRIE Wards 6-9" 3691 2575 1108 0 0 8
DANE "City of SUN PRAIRIE Wards 10-14" 3754 2859 887 0 0 8
DANE "City of SUN PRAIRIE Wards 15-19" 3866 2570 1291 1 0 4
DANE "City of SUN PRAIRIE Wards 20-22,24-25" 42 34 8 0 0 0
DANE "City of SUN PRAIRIE Ward 23" 0 0 0 0 0 0
DANE "City of VERONA Wards 1,5" 1167 843 324 0 0 0
DANE "City of VERONA Wards 2-4" 2068 1531 533 0 0 4
DANE "City of VERONA Wards 6-9" 4088 3016 1067 0 0 5
DODGE "Town of ASHIPPUN Wards 1-4" 1460 416 1044 0 0 0
DODGE "Town of BEAVER DAM Wards 1-4,7-11" 1047 521 526 0 0 0
DODGE "Town of BEAVER DAM Wards 5-6" 837 421 416 0 0 0
DODGE "Town of BURNETT Wards 1-2" 437 161 276 0 0 0
DODGE "Town of CALAMUS Wards 1-2" 458 220 238 0 0 0
DODGE "Town of CHESTER Wards 1-2" 310 120 190 0 0 0
DODGE "Town of CLYMAN Ward 1" 378 104 274 0 0 0
DODGE "Town of ELBA Ward 1" 559 266 293 0 0 0
DODGE "Town of EMMET Wards 1-2" 668 211 457 0 0 0
DODGE "Town of FOX LAKE Wards 1-4" 635 235 400 0 0 0
DODGE "Town of HERMAN Wards 1-2" 628 120 508 0 0 0
DODGE "Town of HUBBARD Wards 1-4" 933 360 573 0 0 0
DODGE "Town of HUBBARD Wards 5-6" 0 0 0 0 0 0
DODGE "Town of HUSTISFORD Wards 1-2" 741 219 522 0 0 0
DODGE "Town of LEBANON Wards 1-2" 850 277 573 0 0 0
DODGE "Town of LEROY Wards 1-2" 479 136 343 0 0 0
DODGE "Town of LOMIRA Wards 1-2" 555 151 404 0 0 0
DODGE "Town of LOMIRA Ward 3" 2 1 1 0 0 0
DODGE "Town of LOWELL Wards 1-2" 239 93 146 0 0 0
DODGE "Town of LOWELL Wards 3-4" 266 97 169 0 0 0
DODGE "Town of OAK GROVE Wards 1-2" 494 204 290 0 0 0
DODGE "Town of OAK GROVE Wards 3-5" 0 0 0 0 0 0
DODGE "Town of PORTLAND Wards 1-2" 527 235 292 0 0 0
DODGE "Town of RUBICON Wards 1-3" 1165 258 907 0 0 0
DODGE "Town of SHIELDS Ward 1" 294 113 181 0 0 0
DODGE "Town of THERESA Wards 1,3-7" 248 67 181 0 0 0
DODGE "Town of THERESA Ward 2" 299 92 207 0 0 0
DODGE "Town of TRENTON Wards 1-2" 639 242 397 0 0 0
DODGE "Town of WESTFORD Wards 1-2" 671 311 359 1 0 0
DODGE "Town of WESTFORD Ward 3" 5 0 5 0 0 0
DODGE "Village of BROWNSVILLE Ward 1" 307 101 206 0 0 0
DODGE "Village of CLYMAN Ward 1" 157 64 93 0 0 0
DODGE "Village of HUSTISFORD Wards 1-2" 497 176 321 0 0 0
DODGE "Village of IRON RIDGE Ward 1" 425 162 263 0 0 0
DODGE "Village of KEKOSKEE Wards 1-3" 497 148 349 0 0 0
DODGE "Village of LOMIRA Wards 1-3" 992 356 636 0 0 0
DODGE "Village of LOWELL Ward 1" 136 61 75 0 0 0
DODGE "Village of NEOSHO Ward 1" 270 86 184 0 0 0
DODGE "Village of RANDOLPH Wards 1-2" 491 211 280 0 0 0
DODGE "Village of REESEVILLE Ward 1" 269 132 137 0 0 0
DODGE "Village of THERESA Wards 1-3" 614 235 379 0 0 0
DODGE "City of BEAVER DAM Wards 1,3,5" 1276 779 497 0 0 0
DODGE "City of BEAVER DAM Wards 2,6" 964 546 418 0 0 0
DODGE "City of BEAVER DAM Wards 4,8,10,14" 1547 943 604 0 0 0
DODGE "City of BEAVER DAM Wards 7,12-13" 1231 735 496 0 0 0
DODGE "City of BEAVER DAM Wards 9,11" 1222 718 504 0 0 0
DODGE "CITY OF COLUMBUS Ward 9" 0 0 0 0 0 0
DODGE "City of FOX LAKE Wards 1-3" 569 303 266 0 0 0
DODGE "CITY OF HARTFORD Wards 18-19" 5 1 4 0 0 0
DODGE "City of HORICON Wards 1-6" 1485 733 752 0 0 0
DODGE "City of HORICON Ward 7" 0 0 0 0 0 0
DODGE "City of JUNEAU Wards 1-3" 857 425 432 0 0 0
DODGE "City of MAYVILLE Wards 1-8" 2166 944 1222 0 0 0
DODGE "CITY OF WATERTOWN Wards 1-2" 1257 575 682 0 0 0
DODGE "CITY OF WATERTOWN Wards 3-4" 1139 459 680 0 0 0
DODGE "CITY OF WATERTOWN Wards 5-6" 1067 441 626 0 0 0
DODGE "CITY OF WATERTOWN Ward 7" 367 150 217 0 0 0
DODGE "City of WAUPUN Wards 1-8" 1859 872 987 0 0 0
DODGE "City of WAUPUN Wards 13-14" 0 0 0 0 0 0
DOOR "Town of BAILEYS HARBOR Wards 1-2" 824 512 312 0 0 0
DOOR "Town of BRUSSELS Wards 1-2" 538 250 288 0 0 0
DOOR "Town of CLAY BANKS Ward 1" 228 118 110 0 0 0
DOOR "Town of EGG HARBOR Wards 1-3" 903 506 396 0 0 1
DOOR "Town of FORESTVILLE Wards 1-2" 529 281 248 0 0 0
DOOR "Town of GARDNER Wards 1-2" 694 323 370 0 0 1
DOOR "Town of GIBRALTAR Wards 1-2" 796 482 314 0 0 0
DOOR "Town of JACKSONPORT Wards 1-2" 518 263 253 0 0 2
DOOR "Town of LIBERTY GROVE Wards 1-3" 1364 813 549 0 0 2
DOOR "Town of NASEWAUPEE Wards 1-3" 1132 558 574 0 0 0
DOOR "Town of SEVASTOPOL Wards 1-5" 1840 931 909 0 0 0
DOOR "Town of STURGEON BAY Wards 1-2" 475 251 224 0 0 0
DOOR "Town of UNION Ward 1" 608 277 331 0 0 0
DOOR "Town of WASHINGTON Ward 1" 563 280 283 0 0 0
DOOR "Village of EGG HARBOR Ward 1" 220 136 84 0 0 0
DOOR "Village of EPHRAIM Ward 1" 241 138 102 0 0 1
DOOR "Village of FORESTVILLE Ward 1" 233 119 114 0 0 0
DOOR "Village of SISTER BAY Ward 1" 670 403 267 0 0 0
DOOR "City of STURGEON BAY Wards 1-6,22-24,29" 2037 1270 765 0 0 2
DOOR "City of STURGEON BAY Wards 7-10,18-21,25-27,30" 1310 767 541 0 0 2
DOOR "City of STURGEON BAY Wards 11-17,28" 1224 764 460 0 0 0
DOUGLAS "Town of AMNICON Wards 1-2" 559 332 227 0 0 0
DOUGLAS "Town of BENNETT Ward 1" 331 166 165 0 0 0
DOUGLAS "Town of BRULE Wards 1-2" 353 229 124 0 0 0
DOUGLAS "Town of CLOVERLAND Ward 1" 100 45 55 0 0 0
DOUGLAS "Town of DAIRYLAND Ward 1" 84 35 49 0 0 0
DOUGLAS "Town of GORDON Ward 1" 411 215 195 0 0 1
DOUGLAS "Town of HAWTHORNE Wards 1-2" 489 242 247 0 0 0
DOUGLAS "Town of HIGHLAND Ward 1" 185 105 80 0 0 0
DOUGLAS "Town of LAKESIDE Ward 1" 344 190 153 0 0 1
DOUGLAS "Town of MAPLE Ward 1" 304 198 106 0 0 0
DOUGLAS "Town of OAKLAND Wards 1-2" 571 347 224 0 0 0
DOUGLAS "Town of PARKLAND Wards 1-2" 522 344 178 0 0 0
DOUGLAS "Town of SOLON SPRINGS Wards 1-3" 507 268 239 0 0 0
DOUGLAS "Town of SUMMIT Wards 1-2" 507 343 164 0 0 0
DOUGLAS "Town of SUPERIOR Wards 1-2" 1090 632 457 0 0 1
DOUGLAS "Town of WASCOTT Ward 1" 461 225 236 0 0 0
DOUGLAS "Village of LAKE NEBAGAMON Wards 1-2" 609 317 292 0 0 0
DOUGLAS "Village of OLIVER Ward 1" 203 136 67 0 0 0
