COUNTY AREA TOTAL DEM REP Blankenship Jorgensen Carroll WRI1 WRI2 WRI3 WRI4 WRI5 WRI6 WRI7 SCATTERING
CALUMET "CITY OF APPLETON Ward 45" 1385 741 620 1 22 1 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 46" 107 50 57 0 0 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 47" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "City of BRILLION Wards 1-5" 1712 561 1114 3 23 6 0 0 0 2 0 0 0 3
CALUMET "City of CHILTON Wards 1-5" 1966 705 1236 3 10 10 0 0 0 0 0 1 0 1
CALUMET "CITY OF KAUKAUNA Ward 11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF KIEL Ward 7" 179 64 114 0 1 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF KIEL Ward 10" 1 0 1 0 0 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF MENASHA Wards 16-20" 1880 894 962 0 22 2 0 0 0 0 0 0 0 0
CALUMET "City of NEW HOLSTEIN Wards 1-5" 1860 703 1107 3 38 9 0 0 0 0 0 0 0 0
CHIPPEWA "Town of ANSON Wards 1-3" 1518 554 944 1 18 1 0 0 0 0 0 0 0 0
CHIPPEWA "Town of ANSON Ward 4" 4 1 3 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of ARTHUR Ward 1" 400 115 284 1 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of AUBURN Ward 1" 431 130 295 0 6 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of BIRCH CREEK Ward 1" 348 122 222 1 3 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of BLOOMER Wards 1-2" 595 167 421 2 5 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of CLEVELAND Ward 1" 547 156 375 1 15 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of COLBURN Ward 1" 489 115 370 0 4 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of COOKS VALLEY Ward 1" 442 110 327 0 4 1 0 0 0 0 0 0 0 0
CHIPPEWA "Town of DELMAR Ward 1" 539 152 376 1 8 2 0 0 0 0 0 0 0 0
CHIPPEWA "Town of EAGLE POINT Wards 1-5" 2114 817 1264 1 27 2 0 0 0 0 0 0 0 3
CHIPPEWA "Town of EDSON Wards 1-2" 497 142 348 1 6 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of ESTELLA Ward 1" 260 56 201 1 2 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of GOETZ Wards 1-2" 463 156 301 2 2 0 0 0 0 0 0 0 0 2
CHIPPEWA "Town of GOETZ Ward 3" 11 3 8 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of HALLIE Ward 1" 120 63 53 0 4 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of HOWARD Ward 1" 458 173 280 0 5 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of LAFAYETTE Wards 1-9" 4011 1683 2276 5 39 7 0 0 0 1 0 0 0 0
CHIPPEWA "Town of LAKE HOLCOMBE Wards 1-2" 627 167 451 1 6 2 0 0 0 0 0 0 0 0
CHIPPEWA "Town of RUBY Ward 1" 253 56 195 1 1 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of SAMPSON Ward 1" 586 182 394 0 6 2 0 0 0 0 0 0 0 2
CHIPPEWA "Town of SIGEL Wards 1-2" 611 211 397 2 1 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of TILDEN Wards 1-3" 1001 342 646 1 11 1 0 0 0 0 0 0 0 0
CHIPPEWA "Town of WHEATON Wards 1-3" 1696 664 1011 1 18 2 0 0 0 0 0 0 0 0
CHIPPEWA "Town of WOODMOHR Wards 1-2" 616 181 430 0 5 0 0 0 0 0 0 0 0 0
CHIPPEWA "Village of BOYD Ward 1" 300 90 204 0 6 0 0 0 0 0 0 0 0 0
CHIPPEWA "Village of CADOTT Wards 1-3" 682 259 412 0 11 0 0 0 0 0 0 0 0 0
CHIPPEWA "Village of LAKE HALLIE Wards 1-8" 3894 1628 2195 7 62 2 0 0 0 0 0 0 0 0
CHIPPEWA "Village of NEW AUBURN Ward 1" 273 72 193 0 8 0 0 0 0 0 0 0 0 0
CHIPPEWA "City of BLOOMER Wards 1-4" 2006 656 1322 0 24 4 0 0 0 0 0 0 0 0
CHIPPEWA "City of CHIPPEWA FALLS Ward 1" 987 454 512 1 16 0 0 0 0 1 0 1 0 2
CHIPPEWA "City of CHIPPEWA FALLS Ward 2" 1214 606 580 4 20 3 0 0 0 0 0 0 0 1
CHIPPEWA "City of CHIPPEWA FALLS Ward 3" 1205 614 557 4 30 0 0 0 0 0 0 0 0 0
CHIPPEWA "City of CHIPPEWA FALLS Ward 3A" 1 1 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "City of CHIPPEWA FALLS Ward 3B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "City of CHIPPEWA FALLS Ward 4" 837 459 350 3 16 4 0 0 0 0 0 1 0 4
CHIPPEWA "City of CHIPPEWA FALLS Ward 5" 1059 534 487 5 26 3 0 0 0 0 1 0 0 3
CHIPPEWA "City of CHIPPEWA FALLS Ward 5A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "City of CHIPPEWA FALLS Ward 6" 932 421 474 4 26 3 0 0 0 1 0 0 0 3
CHIPPEWA "City of CHIPPEWA FALLS Ward 7" 1032 467 537 1 19 3 0 0 0 2 0 0 0 3
CHIPPEWA "City of CHIPPEWA FALLS Ward 7A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "City of CORNELL Wards 1-4" 742 257 475 3 7 0 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF EAU CLAIRE Ward 16" 1034 547 461 2 21 3 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF EAU CLAIRE Ward 40" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF EAU CLAIRE Ward 41" 119 68 50 1 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF EAU CLAIRE Ward 78" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "City of STANLEY Wards 1-4,6-7" 984 332 636 2 13 0 0 0 0 0 0 0 0 1
CLARK "Town of BEAVER Ward 1" 305 81 221 0 1 2 0 0 0 0 0 0 0 0
CLARK "Town of BUTLER Ward 1" 63 18 45 0 0 0 0 0 0 0 0 0 0 0
CLARK "Town of COLBY Wards 1-3" 300 76 223 0 0 0 0 0 0 0 0 0 0 1
CLARK "Town of DEWHURST Ward 1" 233 76 155 0 1 0 0 0 0 0 0 0 0 1
CLARK "Town of EATON Wards 1-2" 301 80 216 0 5 0 0 0 0 0 0 0 0 0
CLARK "Town of FOSTER Ward 1" 83 25 53 1 0 4 0 0 0 0 0 0 0 0
CLARK "Town of FREMONT Wards 1-2" 556 124 424 0 4 3 0 0 0 0 0 0 0 1
CLARK "Town of GRANT Wards 1-2" 425 128 289 0 6 1 0 0 0 0 0 0 0 1
CLARK "Town of GREEN GROVE Wards 1-2" 230 59 160 2 5 2 0 0 0 0 0 0 0 2
CLARK "Town of HENDREN Ward 1" 210 79 125 1 3 1 0 0 0 0 0 0 0 1
CLARK "Town of HEWETT Wards 1-2" 207 73 131 0 1 1 0 0 0 1 0 0 0 0
CLARK "Town of HIXON Wards 1-2" 245 71 156 0 6 10 0 0 0 0 0 0 0 2
CLARK "Town of HOARD Wards 1-2" 265 60 201 0 0 4 0 0 0 0 0 0 0 0
CLARK "Town of LEVIS Wards 1-2" 276 71 181 0 5 18 0 0 0 0 0 0 0 1
CLARK "Town of LONGWOOD Wards 1-2" 244 63 179 0 0 2 0 0 0 0 0 0 0 0
CLARK "Town of LOYAL Wards 1-2" 279 62 213 0 3 1 0 0 0 0 0 0 0 0
CLARK "Town of LYNN Wards 1-2" 284 79 203 1 1 0 0 0 0 0 0 0 0 0
CLARK "Town of MAYVILLE Wards 1-2" 378 93 274 1 5 5 0 0 0 0 0 0 0 0
CLARK "Town of MEAD Ward 1" 145 39 103 0 1 2 0 0 0 0 0 0 0 0
CLARK "Town of MENTOR Ward 1" 265 69 179 0 2 15 0 0 0 0 0 0 0 0
CLARK "Town of PINE VALLEY Wards 1-2" 701 205 476 1 10 7 0 0 0 0 0 0 0 2
CLARK "Town of RESEBURG Wards 1-2" 202 74 117 0 1 10 0 0 0 0 0 0 0 0
CLARK "Town of SEIF Ward 1" 121 38 81 1 1 0 0 0 0 0 0 0 0 0
CLARK "Town of SHERMAN Wards 1-2" 356 78 277 0 0 0 0 0 0 0 0 0 0 1
CLARK "Town of SHERWOOD Ward 1" 169 75 89 0 2 2 0 0 0 0 0 0 0 1
CLARK "Town of THORP Ward 1" 337 80 245 1 1 10 0 0 0 0 0 0 0 0
CLARK "Town of UNITY Ward 1" 350 80 261 0 5 3 0 0 0 0 0 0 0 1
CLARK "Town of WARNER Wards 1-2" 234 64 166 1 0 3 0 0 0 0 0 0 0 0
CLARK "Town of WASHBURN Ward 1" 168 35 129 1 3 0 0 0 0 0 0 0 0 0
CLARK "Town of WESTON Wards 1-2" 333 91 232 1 4 3 0 0 0 0 0 0 0 2
CLARK "Town of WITHEE Ward 1" 325 92 221 0 7 5 0 0 0 0 0 0 0 0
CLARK "Town of WORDEN Ward 1" 263 70 192 0 1 0 0 0 0 0 0 0 0 0
CLARK "Town of YORK Wards 1-2" 364 127 231 1 5 0 0 0 0 0 0 0 0 0
CLARK "Village of CURTISS Ward 1" 55 17 36 0 0 1 0 0 0 1 0 0 0 0
CLARK "Village of DORCHESTER Ward 1" 321 84 234 2 1 0 0 0 0 0 0 0 0 0
CLARK "Village of GRANTON Ward 1" 169 60 103 1 2 3 0 0 0 0 0 0 0 0
CLARK "VILLAGE OF UNITY Ward 2" 65 11 52 0 2 0 0 0 0 0 0 0 0 0
CLARK "Village of WITHEE Ward 1" 244 82 147 2 4 9 0 0 0 0 0 0 0 0
CLARK "City of ABBOTSFORD Wards 2-5,7" 645 237 401 1 5 1 0 0 0 0 0 0 0 0
CLARK "City of COLBY Wards 2-4" 564 197 359 1 7 0 0 0 0 0 0 0 0 0
CLARK "City of GREENWOOD Wards 1-2" 549 197 332 3 7 10 0 0 0 0 0 0 0 0
CLARK "City of LOYAL Wards 1-2" 633 213 408 0 9 1 0 0 0 0 0 0 0 2
CLARK "City of NEILLSVILLE Ward 1" 230 81 143 0 6 0 0 0 0 0 0 0 0 0
CLARK "City of NEILLSVILLE Ward 2" 304 126 167 2 7 1 0 1 0 0 0 0 0 0
CLARK "City of NEILLSVILLE Ward 3" 329 144 177 2 6 0 0 0 0 0 0 0 0 0
CLARK "City of NEILLSVILLE Ward 4" 188 59 125 2 1 0 1 0 0 0 0 0 0 0
CLARK "City of NEILLSVILLE Ward 5" 141 47 93 0 1 0 0 0 0 0 0 0 0 0
CLARK "City of OWEN Wards 1-3" 490 182 293 1 11 2 0 0 0 0 0 0 0 1
CLARK "CITY OF STANLEY Ward 5" 2 2 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "CITY OF STANLEY Ward 8" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "City of THORP Wards 1-4" 752 250 484 2 10 5 0 0 0 0 0 0 0 1
COLUMBIA "Town of ARLINGTON Ward 1" 544 252 288 2 2 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of CALEDONIA Wards 1-2" 1026 541 466 3 15 0 0 0 0 1 0 0 0 0
COLUMBIA "Town of COLUMBUS Ward 1" 407 147 255 3 2 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of COURTLAND Ward 1" 299 89 208 0 2 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of DEKORRA Wards 1-3" 1693 784 883 6 18 0 0 0 0 2 0 0 0 0
COLUMBIA "Town of FORT WINNEBAGO Ward 1" 573 230 336 1 6 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of FOUNTAIN PRAIRIE Wards 1-2" 561 249 303 0 9 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of HAMPDEN Ward 1" 383 165 215 0 3 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of LEEDS Wards 1-2" 516 226 280 0 10 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of LEWISTON Wards 1-2" 755 323 423 2 7 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of LODI Wards 1-5" 2311 1131 1153 6 18 1 0 0 0 0 0 2 0 0
COLUMBIA "Town of LOWVILLE Wards 1-2" 693 298 387 1 6 1 0 0 0 0 0 0 0 0
COLUMBIA "Town of MARCELLON Wards 1-2" 596 233 360 0 2 0 0 0 0 1 0 0 0 0
COLUMBIA "Town of NEWPORT Ward 1" 432 167 259 0 6 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of OTSEGO Ward 1" 435 180 247 0 8 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of PACIFIC Wards 1-4" 1853 851 978 4 19 0 0 0 0 1 0 0 0 0
COLUMBIA "Town of RANDOLPH Ward 1" 470 92 371 0 7 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of SCOTT Ward 1" 407 146 251 1 9 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of SPRINGVALE Wards 1-2" 342 139 201 0 1 0 0 1 0 0 0 0 0 0
COLUMBIA "Town of WEST POINT Wards 1-3" 1480 794 669 5 12 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of WYOCENA Wards 1-2" 1091 489 588 2 11 1 0 0 0 0 0 0 0 0
COLUMBIA "Village of ARLINGTON Ward 1" 530 230 290 2 6 0 0 0 0 2 0 0 0 0
COLUMBIA "Village of CAMBRIA Ward 1" 401 191 203 1 6 0 0 0 0 0 0 0 0 0
COLUMBIA "Village of DOYLESTOWN Ward 1" 156 63 88 0 5 0 0 0 0 0 0 0 0 0
COLUMBIA "Village of FALL RIVER Wards 1-2" 967 441 501 2 19 4 0 0 0 0 0 0 0 0
COLUMBIA "Village of FRIESLAND Ward 1" 176 48 124 1 3 0 0 0 0 0 0 0 0 0
COLUMBIA "Village of PARDEEVILLE Wards 1-3" 1134 503 603 2 24 0 0 0 0 2 0 0 0 0
COLUMBIA "Village of POYNETTE Wards 1-4" 1441 736 677 2 23 3 0 0 0 0 0 0 0 0
COLUMBIA "VILLAGE OF RANDOLPH Ward 3" 268 88 178 0 0 2 0 0 0 0 0 0 0 0
COLUMBIA "Village of RIO Wards 1-2" 626 305 307 2 9 3 0 0 0 0 0 0 0 0
COLUMBIA "Village of WYOCENA Ward 1" 372 172 194 0 6 0 0 0 0 0 0 0 0 0
COLUMBIA "City of COLUMBUS Wards 1-8" 3117 1724 1349 2 34 5 0 0 0 3 0 0 0 0
COLUMBIA "City of COLUMBUS Ward 10" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
COLUMBIA "City of LODI Wards 1-6" 2002 1205 761 5 29 2 0 0 0 0 0 0 0 0
COLUMBIA "City of PORTAGE Wards 1,9-10" 1529 835 677 0 15 2 0 0 0 0 0 0 0 0
COLUMBIA "City of PORTAGE Wards 2-3,5" 1429 850 532 3 36 6 0 0 0 2 0 0 0 0
COLUMBIA "City of PORTAGE Wards 4,6-8" 1615 886 705 2 20 1 0 0 0 1 0 0 0 0
COLUMBIA "City of PORTAGE Ward 11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
COLUMBIA "City of WISCONSIN DELLS Wards 1-3,6" 1239 607 617 1 13 1 0 0 0 0 0 0 0 0
COLUMBIA "City of WISCONSIN DELLS Wards 11-12" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CRAWFORD "Town of BRIDGEPORT Ward 1" 633 229 399 0 5 0 0 0 0 0 0 0 0 0
CRAWFORD "Town of CLAYTON Wards 1-3" 543 279 256 3 4 1 0 0 0 0 0 0 0 0
CRAWFORD "Town of EASTMAN Wards 1-2" 438 170 259 2 7 0 0 0 0 0 0 0 0 0
CRAWFORD "Town of FREEMAN Ward 1" 483 236 244 2 1 0 0 0 0 0 0 0 0 0
CRAWFORD "Town of HANEY Ward 1" 183 84 97 0 2 0 0 0 0 0 0 0 0 0
CRAWFORD "Town of MARIETTA Ward 1" 297 102 190 0 3 2 0 0 0 0 0 0 0 0
CRAWFORD "Town of PRAIRIE DU CHIEN Wards 1-2" 546 239 301 1 5 0 0 0 0 0 0 0 0 0
CRAWFORD "Town of SCOTT Ward 1" 270 127 138 1 3 1 0 0 0 0 0 0 0 0
CRAWFORD "Town of SENECA Ward 1" 546 232 309 2 3 0 0 0 0 0 0 0 0 0
CRAWFORD "Town of UTICA Ward 1" 364 196 163 1 3 1 0 0 0 0 0 0 0 0
CRAWFORD "Town of WAUZEKA Wards 1-2" 238 82 151 0 4 1 0 0 0 0 0 0 0 0
CRAWFORD "Village of BELL CENTER Ward 1" 52 27 25 0 0 0 0 0 0 0 0 0 0 0
CRAWFORD "VILLAGE OF DE SOTO Ward 2" 41 24 17 0 0 0 0 0 0 0 0 0 0 0
CRAWFORD "Village of EASTMAN Ward 1" 217 58 156 0 3 0 0 0 0 0 0 0 0 0
CRAWFORD "Village of FERRYVILLE Ward 1" 145 70 71 0 3 1 0 0 0 0 0 0 0 0
CRAWFORD "Village of GAYS MILLS Ward 1" 273 125 144 0 4 0 0 0 0 0 0 0 0 0
CRAWFORD "Village of LYNXVILLE Ward 1" 81 33 48 0 0 0 0 0 0 0 0 0 0 0
CRAWFORD "Village of MT. STERLING Ward 1" 93 53 40 0 0 0 0 0 0 0 0 0 0 0
CRAWFORD "Village of SOLDIERS GROVE Ward 1" 288 132 153 0 3 0 0 0 0 0 0 0 0 0
CRAWFORD "Village of STEUBEN Ward 1" 63 23 38 0 2 0 0 0 0 0 0 0 0 0
CRAWFORD "Village of WAUZEKA Ward 1" 335 129 193 2 11 0 0 0 0 0 0 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 1" 444 188 251 1 3 1 0 0 0 0 0 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Wards 2,7" 425 223 197 1 4 0 0 0 0 0 0 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 3" 369 178 184 0 5 2 0 0 0 0 0 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 4" 373 182 183 1 7 0 0 0 0 0 0 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 5" 454 238 210 1 5 0 0 0 0 0 0 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 6" 501 294 203 0 2 2 0 0 0 0 0 0 0 0
DANE "Town of ALBION Wards 1-2" 1278 663 590 2 16 3 0 0 0 0 0 0 0 4
DANE "Town of BERRY Wards 1-2" 840 466 358 1 8 1 0 0 0 0 0 0 0 6
DANE "Town of BLACK EARTH Ward 1" 373 204 166 0 1 0 0 0 0 0 0 0 0 2
DANE "Town of BLOOMING GROVE Wards 1-3" 1069 788 263 3 11 1 0 0 0 0 0 0 0 3
DANE "Town of BLUE MOUNDS Ward 1" 647 396 238 3 9 0 0 0 0 0 0 0 0 1
DANE "Town of BRISTOL Wards 1-4" 2837 1477 1307 7 33 3 0 0 0 0 0 0 0 10
DANE "Town of BURKE Wards 1-4" 2128 1297 808 4 16 0 0 0 0 0 0 0 0 3
DANE "Town of CHRISTIANA Wards 1-2" 800 412 376 0 7 4 0 0 0 0 0 0 0 1
DANE "Town of COTTAGE GROVE Wards 1-2,4-5,7" 1714 1010 686 3 5 3 0 0 0 0 0 0 0 7
DANE "Town of COTTAGE GROVE Wards 3,6" 982 637 332 0 10 1 0 0 0 0 0 0 0 2
DANE "Town of CROSS PLAINS Wards 1-2" 1098 641 440 0 13 1 0 0 0 0 0 0 0 3
DANE "Town of CROSS PLAINS Wards 3-4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
DANE "Town of DANE Ward 1" 591 244 333 2 9 2 0 0 0 0 0 0 0 1
DANE "Town of DEERFIELD Wards 1-2" 1040 563 451 2 15 3 1 0 0 0 0 0 0 5
DANE "Town of DUNKIRK Wards 1,3,5" 872 524 339 1 8 0 0 0 0 0 0 0 0 0
DANE "Town of DUNKIRK Wards 2,4,6" 474 258 206 0 8 0 0 0 0 0 0 0 0 2
DANE "Town of DUNN Wards 1-7" 3615 2286 1264 1 45 5 0 0 0 1 0 1 0 12
DANE "Town of MADISON Wards 1-9" 2732 2361 313 4 32 4 0 0 0 7 1 1 1 8
DANE "Town of MAZOMANIE Wards 1-2" 745 395 339 3 6 2 0 0 0 0 0 0 0 0
DANE "Town of MEDINA Wards 1-2" 887 439 435 2 10 1 0 0 0 0 0 0 0 0
DANE "Town of MIDDLETON Wards 1-8" 4817 3090 1667 3 43 5 0 0 0 1 0 0 0 8
DANE "Town of MONTROSE Wards 1-2" 781 495 272 1 6 4 0 0 0 0 0 0 0 3
DANE "Town of OREGON Wards 1-4" 2269 1456 774 7 27 2 0 0 0 0 0 0 0 3
DANE "Town of PERRY Ward 1" 531 349 172 0 4 5 0 0 0 0 0 0 0 1
DANE "Town of PLEASANT SPRINGS Wards 1-4" 2280 1320 932 3 19 0 0 0 0 0 0 0 0 6
DANE "Town of PRIMROSE Ward 1" 508 336 166 1 1 3 0 0 0 0 0 0 0 1
DANE "Town of ROXBURY Wards 1-2" 1225 660 540 1 15 6 0 0 0 0 0 0 0 3
DANE "Town of RUTLAND Wards 1-2" 1422 861 540 0 20 0 0 0 0 0 0 0 0 1
DANE "Town of SPRINGDALE Wards 1-2" 1442 885 540 1 11 3 0 0 0 0 0 0 0 2
DANE "Town of SPRINGFIELD Wards 1-3" 1943 1091 828 4 13 1 0 0 0 0 0 0 0 6
DANE "Town of SUN PRAIRIE Wards 1-3" 1579 903 650 1 16 2 0 0 0 2 0 0 0 5
DANE "Town of VERMONT Ward 1" 647 423 203 4 8 2 0 0 0 1 2 0 0 4
DANE "Town of VERONA Ward 1" 495 306 183 0 2 2 0 0 0 1 0 0 0 1
DANE "Town of VERONA Wards 2-4" 922 600 292 0 20 5 0 0 0 3 0 1 0 1
DANE "Town of VIENNA Wards 1-2" 1019 503 505 0 8 0 0 0 0 0 0 0 0 3
DANE "Town of WESTPORT Wards 1-5" 3038 1895 1105 4 23 2 0 0 0 1 0 0 0 8
DANE "Town of YORK Ward 1" 457 242 208 3 2 1 0 0 0 0 0 0 0 1
DANE "Village of BELLEVILLE Wards 1-2" 1285 872 385 3 23 0 0 0 0 0 0 0 0 2
DANE "Village of BLACK EARTH Wards 1-2" 940 581 341 2 12 1 0 0 0 0 0 0 0 3
DANE "Village of BLUE MOUNDS Ward 1" 580 398 171 1 9 0 0 0 0 0 0 1 0 0
DANE "Village of BROOKLYN Ward 1" 608 392 206 2 6 1 0 0 0 0 0 0 0 1
DANE "Village of BROOKLYN Ward 3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
DANE "Village of CAMBRIDGE Wards 2-3" 1070 660 401 1 8 0 0 0 0 0 0 0 0 0
DANE "Village of COTTAGE GROVE Wards 1-10,13" 4433 2920 1420 4 58 16 0 0 0 1 0 2 0 12
DANE "Village of COTTAGE GROVE Wards 11-12" 2 1 1 0 0 0 0 0 0 0 0 0 0 0
DANE "Village of CROSS PLAINS Wards 1-4" 2519 1696 782 3 31 1 0 0 0 1 0 1 0 4
DANE "Village of CROSS PLAINS Wards 5-6" 74 53 19 0 2 0 0 0 0 0 0 0 0 0
DANE "Village of DANE Ward 1" 655 341 298 1 13 0 0 0 0 0 0 1 0 1
DANE "Village of DEERFIELD Wards 1-3" 1489 893 562 1 21 3 0 0 0 2 1 0 0 6
DANE "Village of DEFOREST Wards 1,3-6,15" 3069 1924 1098 2 36 3 0 1 0 2 0 0 0 3
DANE "Village of DEFOREST Wards 2,21" 405 271 125 1 5 0 0 1 0 2 0 0 0 0
DANE "Village of DEFOREST Wards 7-10,12" 2502 1560 893 4 38 3 0 0 0 1 0 0 0 3
DANE "Village of DEFOREST Wards 11,20" 518 322 189 1 3 2 0 0 0 0 0 0 0 1
DANE "Village of DEFOREST Wards 13,19,22-23" 13 7 6 0 0 0 0 0 0 0 0 0 0 0
DANE "Village of DEFOREST Wards 14,16-18" 2 2 0 0 0 0 0 0 0 0 0 0 0 0
DANE "Village of MAPLE BLUFF Wards 1-2" 1083 773 299 0 6 0 0 0 0 2 0 0 0 3
DANE "Village of MARSHALL Wards 1-5" 1996 1090 869 3 26 5 0 0 0 0 1 0 0 2
DANE "Village of MAZOMANIE Wards 1-3" 1085 651 399 4 20 3 0 0 0 0 0 1 1 6
DANE "Village of MCFARLAND Wards 1-13" 6032 4225 1699 9 74 8 0 0 0 1 0 0 1 15
DANE "Village of MCFARLAND Ward 14" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
DANE "Village of MOUNT HOREB Wards 1-4" 2344 1541 758 1 34 7 0 0 0 0 0 0 0 3
DANE "Village of MOUNT HOREB Wards 5-9" 2458 1704 704 3 30 6 0 0 0 1 0 0 0 10
DANE "Village of OREGON Wards 1,5-6,11,13" 2119 1535 536 9 21 14 0 0 0 0 0 0 0 4
DANE "Village of OREGON Wards 2-4,12" 2035 1379 622 5 19 6 0 0 0 0 0 0 0 4
DANE "Village of OREGON Wards 7-10" 2963 1994 906 4 48 2 0 0 0 0 0 1 0 8
DANE "Village of ROCKDALE Ward 1" 130 80 48 0 2 0 0 0 0 0 0 0 0 0
DANE "Village of SHOREWOOD HILLS Wards 1-2" 1649 1504 127 1 11 1 0 0 0 0 1 0 0 4
DANE "Village of WAUNAKEE Wards 1-5" 4667 2946 1645 7 48 3 0 0 0 2 0 0 0 16
DANE "Village of WAUNAKEE Wards 6-12" 4768 3006 1679 8 60 5 0 0 0 1 0 1 0 8
DANE "Village of Windsor Wards 1-2" 449 244 195 1 8 1 0 0 0 0 0 0 0 0
DANE "Village of Windsor Wards 3-5" 1798 1008 753 5 24 5 0 0 0 0 0 1 0 2
DANE "Village of Windsor Wards 6-10" 3136 1959 1121 3 41 4 0 0 0 0 0 0 0 8
DANE "CITY OF EDGERTON Ward 7" 68 28 38 1 0 0 0 0 0 0 0 0 0 1
DANE "City of FITCHBURG Wards 1-4" 2710 2204 427 3 45 17 0 0 0 3 0 0 0 11
DANE "City of FITCHBURG Wards 5-9" 4549 3542 943 6 44 7 0 0 0 2 2 0 0 3
DANE "City of FITCHBURG Wards 10-13" 2629 2216 371 4 19 9 0 0 0 4 0 0 0 6
DANE "City of FITCHBURG Ward 14" 1508 1177 307 0 18 2 0 0 0 4 0 0 0 0
DANE "City of FITCHBURG Wards 15,18-19" 3818 2963 798 6 30 5 0 0 0 0 0 1 2 13
DANE "City of FITCHBURG Wards 16-17" 1309 914 383 2 7 0 0 0 0 0 0 1 2 0
DANE "City of FITCHBURG Ward 20" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
DANE "City of MADISON Ward 1" 1878 1436 415 2 20 0 0 0 0 0 0 2 0 3
DANE "City of MADISON Ward 2" 1042 847 182 4 7 1 0 0 0 0 0 0 0 1
DANE "City of MADISON Ward 3" 811 640 162 0 7 0 0 0 0 1 0 0 0 1
DANE "City of MADISON Ward 4" 597 449 144 0 2 2 0 0 0 0 0 0 0 0
DANE "City of MADISON Ward 5" 968 726 217 3 10 4 0 0 0 2 0 2 0 4
DANE "City of MADISON Ward 6" 1715 1373 326 3 8 1 0 0 0 2 0 1 0 1
DANE "City of MADISON Ward 7" 1087 820 256 2 8 0 0 0 0 0 0 0 0 1
DANE "City of MADISON Ward 8" 1939 1489 416 2 22 2 0 0 0 2 0 0 0 6
DANE "City of MADISON Ward 9" 2999 2354 594 2 37 5 0 0 0 2 0 0 0 5
