DIST COUNTY AREA TOTAL DEM REP IND1 IND2 OTH
2 DANE "Town of BURKE Wards 1-4" 2618 1253 0 0 0 56
2 DANE "Town of CHRISTIANA Wards 1-2" 944 451 0 0 0 21
2 DANE "Town of COTTAGE GROVE Wards 1-2,4-5,7" 2124 1019 0 0 0 43
2 DANE "Town of COTTAGE GROVE Wards 3,6" 1258 607 0 0 0 22
2 DANE "Town of CROSS PLAINS Wards 1-2" 1322 639 0 0 0 22
2 DANE "Town of CROSS PLAINS Ward 3" 0 0 0 0 0 0
2 DANE "Town of DANE Ward 1" 686 325 0 0 0 18
2 DANE "Town of DEERFIELD Wards 1-2" 1246 600 0 0 0 23
2 DANE "Town of DUNKIRK Wards 1,3,5" 1130 544 0 0 0 21
2 DANE "Town of DUNKIRK Wards 2,4,6" 600 290 0 0 0 10
2 DANE "Town of DUNN Wards 1-7" 4612 2219 0 0 0 87
2 DANE "Town of MADISON Ward 1" 694 339 0 0 0 8
2 DANE "Town of MADISON Wards 2-9" 3564 1747 0 0 0 35
2 DANE "Town of MAZOMANIE Wards 1-2" 872 421 0 0 1 14
2 DANE "Town of MEDINA Wards 1-2" 950 460 2 0 0 13
2 DANE "Town of MIDDLETON Wards 1-8" 5726 2754 0 0 0 109
2 DANE "Town of MONTROSE Wards 1-2" 1004 487 0 0 0 15
2 DANE "Town of OREGON Wards 1-4" 2900 1409 0 0 0 41
2 DANE "Town of PERRY Ward 1" 716 347 0 0 0 11
2 DANE "Town of PLEASANT SPRINGS Wards 1-4" 2884 1364 0 0 0 78
2 DANE "Town of PRIMROSE Ward 1" 706 345 0 0 0 8
2 DANE "Town of ROXBURY Wards 1-2" 1376 667 0 0 0 21
2 DANE "Town of RUTLAND Wards 1-2" 1786 866 0 0 0 27
2 DANE "Town of SPRINGDALE Wards 1-2" 1760 848 0 0 0 32
2 DANE "Town of SPRINGFIELD Wards 1-3" 2270 1083 1 0 0 51
2 DANE "Town of SUN PRAIRIE Wards 1-3" 1830 883 0 0 0 32
2 DANE "Town of VERMONT Ward 1" 872 426 0 0 0 10
2 DANE "Town of VERONA Ward 1" 570 272 0 0 0 13
2 DANE "Town of VERONA Wards 2-4" 1210 589 0 0 0 16
2 DANE "Town of VIENNA Wards 1-2" 1150 555 0 0 0 20
2 DANE "Town of WESTPORT Wards 1-5" 3846 1873 1 0 0 49
2 DANE "Town of YORK Ward 1" 532 262 0 0 0 4
2 DANE "Village of BELLEVILLE Wards 1-2" 1620 789 1 0 0 20
2 DANE "Village of BLACK EARTH Wards 1-2" 1172 559 0 0 0 27
2 DANE "Village of BLUE MOUNDS Ward 1" 756 374 0 0 0 4
2 DANE "Village of BROOKLYN Ward 1" 730 352 0 0 0 13
2 DANE "Village of BROOKLYN Ward 3" 0 0 0 0 0 0
2 DANE "Village of CAMBRIDGE Wards 2-3" 1282 617 0 0 0 24
2 DANE "Village of COTTAGE GROVE Wards 1-10" 5532 2665 0 0 0 101
2 DANE "Village of COTTAGE GROVE Wards 11-12" 2 1 0 0 0 0
2 DANE "Village of CROSS PLAINS Wards 1-4" 3314 1605 0 0 0 52
2 DANE "Village of CROSS PLAINS Wards 5-6" 72 34 0 0 0 2
2 DANE "Village of DANE Ward 1" 778 379 0 0 0 10
2 DANE "Village of DEERFIELD Wards 1-3" 1842 896 0 0 0 25
2 DANE "Village of DEFOREST Wards 1,3-6,15" 3520 1690 0 0 0 70
2 DANE "Village of DEFOREST Wards 2,21" 502 244 0 0 0 7
2 DANE "Village of DEFOREST Wards 7-10,12" 2884 1391 0 0 0 51
2 DANE "Village of DEFOREST Wards 11,20" 674 328 0 0 0 9
2 DANE "Village of DEFOREST Wards 13,19,22" 12 6 0 0 0 0
2 DANE "Village of DEFOREST Wards 14,16-18" 4 2 0 0 0 0
2 DANE "Village of MAPLE BLUFF Wards 1-2" 1524 734 0 0 0 28
2 DANE "Village of MARSHALL Wards 1-5" 2376 1143 0 0 0 45
2 DANE "Village of MAZOMANIE Wards 1-3" 1346 653 1 0 0 19
2 DANE "Village of MCFARLAND Wards 1-12" 7774 3768 1 0 0 118
2 DANE "Village of MOUNT HOREB Wards 1-4" 3032 1459 0 0 0 57
2 DANE "Village of MOUNT HOREB Wards 5-9" 3240 1566 0 0 0 54
2 DANE "Village of OREGON Wards 1,5-6,11,13" 2874 1389 0 0 0 48
2 DANE "Village of OREGON Wards 2-4,12" 2876 1393 0 0 0 45
2 DANE "Village of OREGON Wards 7-10" 3520 1707 0 0 0 53
2 DANE "Village of ROCKDALE Ward 1" 186 93 0 0 0 0
2 DANE "Village of SHOREWOOD HILLS Wards 1-2" 2600 1287 0 0 0 13
2 DANE "Village of WAUNAKEE Wards 1-5" 5580 2685 1 0 0 104
2 DANE "Village of WAUNAKEE Wards 6-12" 5560 2678 0 0 0 102
2 DANE "Village of Windsor Wards 1-2" 576 276 0 0 0 12
2 DANE "Village of Windsor Wards 3-5" 1960 936 0 0 3 41
2 DANE "Village of Windsor Wards 6-10" 3734 1788 0 0 0 79
2 DANE "CITY OF EDGERTON Ward 7" 88 41 0 0 0 3
2 DANE "City of FITCHBURG Wards 1-4" 3744 1826 0 0 0 46
2 DANE "City of FITCHBURG Wards 5-9" 6788 3298 0 0 0 96
2 DANE "City of FITCHBURG Wards 10-13" 3722 1826 0 0 0 35
2 DANE "City of FITCHBURG Ward 14" 1884 928 0 0 0 14
2 DANE "City of FITCHBURG Wards 15,18-19" 4636 2245 0 0 0 73
2 DANE "City of FITCHBURG Wards 16-17" 1768 851 0 0 0 33
2 DANE "City of FITCHBURG Ward 20" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 1" 2574 1252 0 0 0 35
2 DANE "City of MADISON Ward 2" 1600 786 0 0 0 14
2 DANE "City of MADISON Ward 3" 1248 611 0 0 0 13
2 DANE "City of MADISON Ward 4" 912 447 0 0 0 9
2 DANE "City of MADISON Ward 5" 1480 719 0 0 0 21
2 DANE "City of MADISON Ward 6" 2780 1362 0 0 0 28
2 DANE "City of MADISON Ward 7" 1666 807 0 0 0 26
2 DANE "City of MADISON Ward 8" 2882 1401 0 0 0 40
2 DANE "City of MADISON Ward 9" 3936 1927 0 0 0 41
2 DANE "City of MADISON Ward 10" 2312 1125 0 0 0 31
2 DANE "City of MADISON Ward 11" 1222 592 0 0 0 19
2 DANE "City of MADISON Ward 12" 2682 1320 0 0 0 21
2 DANE "City of MADISON Ward 13" 818 398 0 0 0 11
2 DANE "City of MADISON Ward 14" 802 396 0 0 0 5
2 DANE "City of MADISON Ward 15" 1760 868 0 0 0 12
2 DANE "City of MADISON Ward 16" 3938 1936 0 0 0 33
2 DANE "City of MADISON Ward 17" 1134 555 0 0 0 12
2 DANE "City of MADISON Ward 18" 1258 621 0 0 0 8
2 DANE "City of MADISON Ward 19" 1162 571 0 0 0 10
2 DANE "City of MADISON Ward 20" 318 154 0 0 0 5
2 DANE "City of MADISON Ward 21" 1382 681 0 0 0 10
2 DANE "City of MADISON Ward 22" 2068 1008 0 0 0 26
2 DANE "City of MADISON Ward 23" 1084 528 0 0 0 14
2 DANE "City of MADISON Ward 24" 1296 625 0 0 0 23
2 DANE "City of MADISON Ward 25" 2906 1424 0 0 0 29
2 DANE "City of MADISON Ward 26" 1676 821 0 0 0 17
2 DANE "City of MADISON Ward 27" 20 10 0 0 0 0
2 DANE "City of MADISON Ward 28" 1974 974 0 0 0 13
2 DANE "City of MADISON Ward 29" 4454 2204 0 0 0 23
2 DANE "City of MADISON Ward 30" 1544 756 1 0 0 15
2 DANE "City of MADISON Ward 31" 1748 859 0 0 0 15
2 DANE "City of MADISON Ward 32" 1068 526 0 0 0 8
2 DANE "City of MADISON Ward 33" 1358 668 0 0 0 11
2 DANE "City of MADISON Ward 34" 1326 653 0 0 0 10
2 DANE "City of MADISON Ward 35" 1648 812 0 0 0 12
2 DANE "City of MADISON Ward 36" 1782 872 0 0 0 19
2 DANE "City of MADISON Ward 37" 2370 1170 0 0 0 15
2 DANE "City of MADISON Ward 38" 3904 1903 0 0 0 49
2 DANE "City of MADISON Ward 39" 2616 1293 0 0 0 15
2 DANE "City of MADISON Ward 40" 4302 2134 0 0 0 17
2 DANE "City of MADISON Ward 41" 4566 2273 0 0 0 10
2 DANE "City of MADISON Ward 42" 4838 2400 0 0 0 19
2 DANE "City of MADISON Ward 43" 694 342 0 0 0 5
2 DANE "City of MADISON Ward 44" 3048 1510 0 0 0 14
2 DANE "City of MADISON Ward 45" 5714 2823 0 0 0 34
2 DANE "City of MADISON Ward 46" 3678 1804 0 0 0 35
2 DANE "City of MADISON Ward 47" 2820 1383 0 0 0 27
2 DANE "City of MADISON Ward 48" 1364 661 0 0 0 21
2 DANE "City of MADISON Ward 49" 4620 2234 0 0 0 76
2 DANE "City of MADISON Ward 50" 3688 1791 0 0 0 53
2 DANE "City of MADISON Ward 51" 2356 1155 0 0 0 23
2 DANE "City of MADISON Ward 52" 1224 604 0 0 0 8
2 DANE "City of MADISON Ward 53" 5156 2538 0 0 0 40
2 DANE "City of MADISON Ward 54" 908 432 0 0 0 22
2 DANE "City of MADISON Ward 55" 4098 1987 0 0 0 62
2 DANE "City of MADISON Ward 56" 2630 1273 0 0 0 42
2 DANE "City of MADISON Ward 57" 1630 792 0 0 0 23
2 DANE "City of MADISON Ward 58" 1226 604 0 0 0 9
2 DANE "City of MADISON Ward 59" 1552 753 0 0 0 23
2 DANE "City of MADISON Ward 60" 908 446 0 0 0 8
2 DANE "City of MADISON Ward 61" 3290 1603 0 0 0 42
2 DANE "City of MADISON Ward 62" 1588 788 0 0 0 6
2 DANE "City of MADISON Ward 63" 3176 1568 0 0 0 20
2 DANE "City of MADISON Ward 64" 2456 1214 0 0 0 14
2 DANE "City of MADISON Ward 65" 4508 2244 0 0 0 10
2 DANE "City of MADISON Ward 66" 3892 1901 0 0 0 45
2 DANE "City of MADISON Ward 67" 1660 815 0 0 0 15
2 DANE "City of MADISON Ward 68" 1934 953 0 0 0 14
2 DANE "City of MADISON Ward 69" 3050 1517 0 0 1 7
2 DANE "City of MADISON Ward 70" 1838 898 0 0 0 21
2 DANE "City of MADISON Ward 71" 2380 1163 0 0 0 27
2 DANE "City of MADISON Ward 72" 944 468 0 0 0 4
2 DANE "City of MADISON Ward 73" 1070 519 0 0 0 16
2 DANE "City of MADISON Ward 74" 772 377 0 0 0 9
2 DANE "City of MADISON Ward 75" 1864 919 1 0 0 12
2 DANE "City of MADISON Ward 76" 1152 566 0 0 0 10
2 DANE "City of MADISON Ward 77" 2686 1317 0 0 0 26
2 DANE "City of MADISON Ward 78" 3956 1958 0 0 0 20
2 DANE "City of MADISON Ward 79" 4632 2286 0 0 0 30
2 DANE "City of MADISON Ward 80" 300 148 0 0 0 2
2 DANE "City of MADISON Ward 81" 2908 1442 0 0 0 12
2 DANE "City of MADISON Ward 82" 2382 1175 0 0 0 16
2 DANE "City of MADISON Ward 83" 2592 1280 0 0 0 16
2 DANE "City of MADISON Ward 84" 2776 1367 0 0 0 21
2 DANE "City of MADISON Ward 85" 2854 1408 0 0 0 19
2 DANE "City of MADISON Ward 86" 3232 1593 0 0 0 23
2 DANE "City of MADISON Ward 87" 3316 1624 0 0 0 34
2 DANE "City of MADISON Ward 88" 3056 1477 0 0 1 50
2 DANE "City of MADISON Ward 89" 3178 1565 0 0 0 24
2 DANE "City of MADISON Ward 90" 1020 501 0 0 0 9
2 DANE "City of MADISON Ward 91" 2182 1068 0 0 0 23
2 DANE "City of MADISON Ward 92" 1922 946 0 0 0 15
2 DANE "City of MADISON Ward 93" 438 214 0 0 0 5
2 DANE "City of MADISON Ward 94" 1198 582 0 0 0 17
2 DANE "City of MADISON Ward 95" 2618 1282 0 0 0 27
2 DANE "City of MADISON Ward 96" 2364 1153 0 0 0 29
2 DANE "City of MADISON Ward 97" 3506 1710 1 0 0 42
2 DANE "City of MADISON Ward 98" 4196 2050 0 0 0 48
2 DANE "City of MADISON Ward 99" 1188 575 0 0 0 19
2 DANE "City of MADISON Ward 100" 2960 1449 0 0 0 31
2 DANE "City of MADISON Ward 101" 862 420 0 0 0 11
2 DANE "City of MADISON Ward 102" 1766 861 0 0 0 22
2 DANE "City of MADISON Ward 103" 736 359 0 0 0 9
2 DANE "City of MADISON Ward 104" 2602 1283 0 0 0 18
2 DANE "City of MADISON Ward 105" 3188 1558 0 0 0 36
2 DANE "City of MADISON Ward 106" 3556 1705 0 0 0 73
2 DANE "City of MADISON Ward 107" 2902 1418 0 0 0 33
2 DANE "City of MADISON Ward 108" 2588 1274 0 0 0 20
2 DANE "City of MADISON Ward 109" 2912 1407 0 0 0 49
2 DANE "City of MADISON Ward 110" 2166 1055 0 0 1 27
2 DANE "City of MADISON Ward 111" 3232 1568 0 0 0 48
2 DANE "City of MADISON Ward 112" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 113" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 114" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 115" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 116" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 117" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 118" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 119" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 120" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 121" 16 8 0 0 0 0
2 DANE "City of MADISON Ward 122" 74 35 0 0 0 2
2 DANE "City of MADISON Ward 123" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 124" 70 35 0 0 0 0
2 DANE "City of MADISON Ward 125" 20 10 0 0 0 0
2 DANE "City of MADISON Ward 126" 10 5 0 0 0 0
2 DANE "City of MADISON Ward 127" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 128" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 129" 6 2 0 0 0 1
2 DANE "City of MADISON Ward 130" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 131" 6 3 0 0 0 0
2 DANE "City of MADISON Ward 132" 4 2 0 0 0 0
2 DANE "City of MADISON Ward 133" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 134" 32 14 0 0 0 2
2 DANE "City of MADISON Ward 135" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 136" 6 3 0 0 0 0
2 DANE "City of MADISON Ward 137" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 138" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 139" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 140" 4 2 0 0 0 0
2 DANE "City of MADISON Ward 141" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 142" 2 1 0 0 0 0
2 DANE "City of MADISON Ward 143" 0 0 0 0 0 0
2 DANE "City of MADISON Ward 144" 0 0 0 0 0 0
2 DANE "City of MIDDLETON Wards 1-4,9" 5250 2558 0 0 0 67
2 DANE "City of MIDDLETON Wards 5-8" 4552 2236 0 0 0 40
2 DANE "City of MIDDLETON Wards 10-13" 5826 2852 0 0 0 61
2 DANE "City of MIDDLETON Wards 14-16,18,17,21" 4228 2059 0 0 0 55
2 DANE "City of MIDDLETON Wards 19-20" 0 0 0 0 0 0
2 DANE "City of MONONA Wards 1-5" 4772 2328 0 0 0 58
2 DANE "City of MONONA Wards 6-10" 4170 2042 0 0 0 43
2 DANE "City of STOUGHTON Wards 1-2" 2706 1311 0 0 0 42
2 DANE "City of STOUGHTON Wards 3-4,12" 2484 1205 0 0 0 37
2 DANE "City of STOUGHTON Wards 5-6" 2840 1368 0 0 0 52
2 DANE "City of STOUGHTON Wards 7-8" 2716 1327 0 0 0 31
2 DANE "City of STOUGHTON Ward 9" 0 0 0 0 0 0
2 DANE "City of STOUGHTON Wards 10-11,13-14" 0 0 0 0 0 0
2 DANE "City of SUN PRAIRIE Wards 1-5" 6148 2982 0 1 0 91
2 DANE "City of SUN PRAIRIE Wards 6-9" 5980 2876 0 0 0 114
2 DANE "City of SUN PRAIRIE Wards 10-14" 6400 3121 0 0 0 79
2 DANE "City of SUN PRAIRIE Wards 15-19" 6034 2880 0 0 0 137
2 DANE "City of SUN PRAIRIE Wards 20-22,24-25" 80 40 0 0 0 0
2 DANE "City of SUN PRAIRIE Ward 23" 0 0 0 0 0 0
2 DANE "City of VERONA Wards 1,5" 1850 899 0 0 0 26
2 DANE "City of VERONA Wards 2-4" 3290 1602 0 0 0 43
2 DANE "City of VERONA Wards 6-9" 6512 3179 0 0 0 77
2 GREEN "Town of ADAMS Ward 1" 408 195 0 0 0 9
2 GREEN "Town of ALBANY Wards 1-2" 752 362 0 0 0 14
2 GREEN "Town of BROOKLYN Wards 1-3" 906 438 0 0 0 15
2 GREEN "Town of CADIZ Ward 1" 550 261 2 0 0 12
2 GREEN "Town of CLARNO Wards 1-2" 788 375 0 0 0 19
2 GREEN "Town of DECATUR Wards 1-3" 1240 585 0 0 0 35
2 GREEN "Town of EXETER Wards 1-4" 1746 828 0 0 0 45
2 GREEN "Town of JEFFERSON Wards 1-2" 774 369 0 0 0 18
2 GREEN "Town of JORDAN Ward 1" 376 179 0 0 0 9
2 GREEN "Town of MONROE Wards 1-2" 826 397 0 0 0 16
2 GREEN "Town of MOUNT PLEASANT Ward 1" 182 86 0 0 0 5
2 GREEN "Town of MOUNT PLEASANT Wards 2-3" 282 132 0 0 0 9
2 GREEN "Town of NEW GLARUS Wards 1-2" 1128 544 0 0 0 20
2 GREEN "Town of SPRING GROVE Ward 1" 580 269 0 0 0 21
2 GREEN "Town of SYLVESTER Wards 1-2" 722 339 0 0 0 22
2 GREEN "Town of WASHINGTON Ward 1" 586 278 0 0 0 15
2 GREEN "Town of YORK Ward 1" 764 364 0 0 0 18
2 GREEN "Village of ALBANY Wards 1-2" 624 303 0 0 0 9
2 GREEN "VILLAGE OF BELLEVILLE Ward 3" 418 199 0 0 0 10
2 GREEN "VILLAGE OF BROOKLYN Ward 2" 334 164 0 0 0 3
2 GREEN "Village of BROWNTOWN Ward 1" 134 63 0 0 0 4
2 GREEN "Village of MONTICELLO Wards 1-2" 878 422 0 0 0 17
2 GREEN "Village of NEW GLARUS Wards 1-4" 1920 930 0 0 0 30
2 GREEN "City of BRODHEAD Wards 1-6" 1708 814 0 0 0 40
2 GREEN "City of MONROE Wards 1-9" 6706 3225 0 0 0 128
2 GREEN "City of MONROE Ward 10" 0 0 0 0 0 0
2 IOWA "Town of ARENA Wards 1-2" 1142 547 0 0 0 24
2 IOWA "Town of BRIGHAM Wards 1-2" 834 417 0 0 0 0
2 IOWA "Town of CLYDE Ward 1" 296 143 0 0 0 5
2 IOWA "Town of DODGEVILLE Wards 1-4" 1326 646 0 0 0 17
2 IOWA "Town of EDEN Ward 1" 258 125 0 0 0 4
2 IOWA "Town of HIGHLAND Wards 1-2" 506 236 10 0 0 7
2 IOWA "Town of LINDEN Wards 1-3" 506 239 0 0 0 14
2 IOWA "Town of MIFFLIN Wards 1-2" 310 155 0 0 0 0
2 IOWA "Town of MINERAL POINT Wards 1-2" 680 340 0 0 0 0
2 IOWA "Town of MOSCOW Wards 1-2" 468 234 0 0 0 0
2 IOWA "Town of PULASKI Ward 1" 196 92 0 0 0 6
2 IOWA "Town of RIDGEWAY Wards 1-2" 522 261 0 0 0 0
2 IOWA "Town of WALDWICK Wards 1-2" 402 195 0 0 0 6
2 IOWA "Town of WYOMING Wards 1-2" 362 180 0 0 0 1
2 IOWA "Village of ARENA Ward 1" 606 291 0 0 0 12
2 IOWA "Village of AVOCA Ward 1" 300 150 0 0 0 0
2 IOWA "Village of BARNEVELD Wards 1-2" 886 432 0 0 0 11
2 IOWA "VILLAGE OF BLANCHARDVILLE Ward 2" 130 65 0 0 0 0
2 IOWA "Village of COBB Ward 1" 348 172 0 0 0 2
2 IOWA "Village of HIGHLAND Ward 1" 526 249 0 0 0 14
2 IOWA "Village of HOLLANDALE Ward 1" 234 117 0 0 0 0
2 IOWA "Village of LINDEN Ward 1" 302 151 0 0 0 0
2 IOWA "VILLAGE OF LIVINGSTON Ward 2" 2 1 0 0 0 0
2 IOWA "VILLAGE OF MONTFORT Ward 2" 84 42 0 0 0 0
2 IOWA "VILLAGE OF MUSCODA Ward 3" 14 7 0 0 0 0
2 IOWA "Village of REWEY Ward 1" 140 66 0 0 0 4
2 IOWA "Village of RIDGEWAY Ward 1" 422 211 0 0 0 0
2 IOWA "City of DODGEVILLE Wards 1-10" 3334 1611 0 0 0 56
2 IOWA "City of MINERAL POINT Wards 1-6" 2158 1079 0 0 0 0
2 LAFAYETTE "Town of ARGYLE Wards 1-3" 302 147 0 0 0 4
2 LAFAYETTE "Town of BELMONT Wards 1-2" 434 210 0 0 0 7
2 LAFAYETTE "Town of BENTON Wards 1-2" 280 140 0 0 0 0
2 LAFAYETTE "Town of BLANCHARD Ward 1" 240 117 0 0 0 3
2 LAFAYETTE "Town of DARLINGTON Wards 1-3" 504 241 0 0 0 11
2 LAFAYETTE "Town of ELK GROVE Wards 1-2" 256 124 0 0 0 4
2 LAFAYETTE "Town of FAYETTE Wards 1-2" 222 106 0 0 0 5
2 LAFAYETTE "Town of GRATIOT Ward 1" 312 150 0 0 0 6
2 LAFAYETTE "Town of KENDALL Ward 1" 202 100 0 0 0 1
2 LAFAYETTE "Town of LAMONT Wards 1-2" 192 96 0 0 0 0
2 LAFAYETTE "Town of MONTICELLO Ward 1" 56 26 1 0 0 1
2 LAFAYETTE "Town of NEW DIGGINGS Ward 1" 252 122 0 0 0 4
2 LAFAYETTE "Town of SEYMOUR Wards 1-2" 182 88 0 0 0 3
2 LAFAYETTE "Town of SHULLSBURG Ward 1" 206 97 0 0 0 6
2 LAFAYETTE "Town of WAYNE Ward 1" 206 103 0 0 0 0
2 LAFAYETTE "Town of WHITE OAK SPRINGS Ward 1" 64 32 0 0 0 0
2 LAFAYETTE "Town of WILLOW SPRINGS Ward 1" 426 205 0 0 0 8
2 LAFAYETTE "Town of WIOTA Ward 1" 540 262 0 0 0 8
2 LAFAYETTE "Village of ARGYLE Ward 1" 494 247 0 0 0 0
2 LAFAYETTE "Village of BELMONT Ward 1" 596 291 0 0 0 7
2 LAFAYETTE "Village of BENTON Ward 1" 564 282 0 0 0 0
2 LAFAYETTE "Village of BLANCHARDVILLE Ward 1" 496 248 0 0 0 0
2 LAFAYETTE "Village of GRATIOT Ward 1" 130 64 0 0 0 1
2 LAFAYETTE "VILLAGE OF HAZEL GREEN Ward 3" 12 6 0 0 0 0
2 LAFAYETTE "Village of SOUTH WAYNE Ward 1" 162 76 0 0 0 5
2 LAFAYETTE "CITY OF CUBA CITY Ward 5" 150 72 0 0 0 3
2 LAFAYETTE "City of DARLINGTON Wards 1-6" 1154 567 0 0 0 10
2 LAFAYETTE "City of SHULLSBURG Wards 1-3" 700 345 0 0 0 5
2 RICHLAND "Town of BUENA VISTA Wards 1-3" 986 473 0 0 0 20
2 RICHLAND "Town of ITHACA Ward 1" 368 179 0 0 0 5
2 RICHLAND "Village of CAZENOVIA Ward 1" 212 106 0 0 0 0
2 RICHLAND "Village of LONE ROCK Ward 1" 538 262 0 0 0 7
2 ROCK "Town of AVON Ward 1" 412 188 0 0 0 18
2 ROCK "Town of BELOIT Wards 1-3" 1430 685 0 0 0 30
2 ROCK "Town of BELOIT Wards 4-6" 1390 655 0 0 0 40
2 ROCK "Town of BELOIT Wards 7-10" 2072 976 0 0 0 60
2 ROCK "Town of BELOIT Ward 11" 238 110 0 0 0 9
2 ROCK "Town of CENTER Wards 1-2" 810 387 0 0 0 18
2 ROCK "Town of FULTON Wards 1-6" 2664 1273 0 0 0 59
2 ROCK "Town of HARMONY Ward 1" 644 310 0 0 0 12
2 ROCK "Town of JANESVILLE Wards 1-6" 2526 1197 0 0 0 66
2 ROCK "Town of LA PRAIRIE Ward 2" 150 73 0 0 0 2
2 ROCK "Town of MAGNOLIA Ward 1" 534 259 0 0 0 8
2 ROCK "Town of MILTON Wards 2-4" 1672 790 0 0 0 46
2 ROCK "Town of NEWARK Wards 1-3" 992 456 0 0 0 40
2 ROCK "Town of PLYMOUTH Wards 1-2" 836 397 0 0 0 21
2 ROCK "Town of PORTER Ward 1" 828 395 0 0 0 19
2 ROCK "Town of ROCK Wards 1-4,6" 1530 726 0 0 0 39
2 ROCK "Town of SPRING VALLEY Ward 1" 498 239 0 0 0 10
2 ROCK "Town of TURTLE Wards 1,4" 768 360 0 0 0 24
2 ROCK "Town of UNION Wards 1-4" 1600 760 0 0 0 40
2 ROCK "Village of FOOTVILLE Ward 1" 588 278 1 0 0 15
2 ROCK "Village of ORFORDVILLE Wards 1-2" 896 426 0 0 0 22
2 ROCK "City of BELOIT Ward 1" 496 231 0 0 0 17
2 ROCK "City of BELOIT Ward 2" 914 428 0 0 0 29
2 ROCK "City of BELOIT Ward 3" 884 427 0 0 0 15
2 ROCK "City of BELOIT Ward 4" 774 364 0 0 0 23
2 ROCK "City of BELOIT Ward 5" 776 367 0 0 0 21
2 ROCK "City of BELOIT Ward 6" 570 273 0 0 0 12
2 ROCK "City of BELOIT Ward 7" 532 250 0 0 0 16
2 ROCK "City of BELOIT Ward 8" 58 29 0 0 0 0
2 ROCK "City of BELOIT Ward 9" 630 303 0 0 0 12
2 ROCK "City of BELOIT Ward 10" 778 365 0 0 0 24
2 ROCK "City of BELOIT Ward 11" 894 430 0 0 0 17
2 ROCK "City of BELOIT Ward 12" 316 154 0 0 0 4
2 ROCK "City of BELOIT Ward 13" 614 301 0 0 0 6
2 ROCK "City of BELOIT Ward 14" 748 368 0 0 0 6
2 ROCK "City of BELOIT Ward 15" 730 357 0 0 0 8
2 ROCK "City of BELOIT Ward 16" 1082 536 0 0 0 5
2 ROCK "City of BELOIT Ward 17" 1102 536 0 0 0 15
2 ROCK "City of BELOIT Ward 18" 724 350 0 0 0 12
2 ROCK "City of BELOIT Ward 19" 570 276 0 0 0 9
2 ROCK "City of BELOIT Ward 20" 640 306 0 0 0 14
2 ROCK "City of BELOIT Ward 21" 886 422 0 0 0 21
2 ROCK "City of BELOIT Ward 22" 822 390 0 0 0 21
2 ROCK "City of BELOIT Ward 23" 1488 712 0 0 0 32
2 ROCK "City of BELOIT Ward 24" 766 370 0 0 0 13
2 ROCK "CITY OF BRODHEAD Wards 7-8" 60 30 0 0 0 0
2 ROCK "City of EDGERTON Wards 1-6" 4178 2011 0 0 0 78
2 ROCK "City of EVANSVILLE Wards 1-10" 4264 2048 0 0 0 84
2 ROCK "City of JANESVILLE Ward 30" 0 0 0 0 0 0
2 ROCK "City of JANESVILLE Ward 34" 0 0 0 0 0 0
2 ROCK "City of MILTON Ward 13" 0 0 0 0 0 0
2 SAUK "Town of BARABOO Wards 1-4" 1330 665 0 0 0 0
2 SAUK "Town of BEAR CREEK Ward 1" 446 223 0 0 0 0
2 SAUK "Town of DELLONA Wards 1-2" 1022 511 0 0 0 0
2 SAUK "Town of DELTON Ward 1" 222 111 0 0 0 0
2 SAUK "Town of DELTON Ward 2" 264 132 0 0 0 0
2 SAUK "Town of DELTON Ward 3" 324 162 0 0 0 0
2 SAUK "Town of DELTON Ward 4" 570 285 0 0 0 0
2 SAUK "Town of EXCELSIOR Wards 1-3" 1106 553 0 0 0 0
2 SAUK "Town of FAIRFIELD Wards 1-2" 834 417 0 0 0 0
2 SAUK "Town of FRANKLIN Wards 1-3" 440 220 0 0 0 0
2 SAUK "Town of FREEDOM Wards 1-2" 262 131 0 0 0 0
2 SAUK "Town of GREENFIELD Ward 1" 738 369 0 0 0 0
2 SAUK "Town of HONEY CREEK Ward 1" 526 263 0 0 0 0
2 SAUK "Town of IRONTON Ward 1" 298 148 1 0 0 0
2 SAUK "Town of LA VALLE Wards 1-3" 948 474 0 0 0 0
2 SAUK "Town of MERRIMAC Ward 1" 928 464 0 0 0 0
