COUNTY AREA TOTAL DEM REP SCATTERING
CLARK "City of NEILLSVILLE Ward 1" 120 49 71 0
CLARK "City of NEILLSVILLE Ward 2" 143 74 69 0
CLARK "City of NEILLSVILLE Ward 3" 171 94 77 0
CLARK "City of NEILLSVILLE Ward 4" 84 40 44 0
CLARK "City of NEILLSVILLE Ward 5" 74 38 36 0
CLARK "City of OWEN Ward 1" 99 57 42 0
CLARK "City of OWEN Ward 2" 60 27 33 0
CLARK "City of OWEN Ward 3" 66 32 34 0
CLARK "CITY OF STANLEY Ward 5" 2 2 0 0
CLARK "CITY OF STANLEY Ward 8" 0 0 0 0
CLARK "City of THORP Ward 1" 85 34 51 0
CLARK "City of THORP Ward 2" 102 41 61 0
CLARK "City of THORP Ward 3" 93 40 53 0
CLARK "City of THORP Ward 4" 88 27 61 0
COLUMBIA "Town of ARLINGTON Ward 1" 263 150 113 0
COLUMBIA "Town of CALEDONIA Wards 1-2" 544 336 208 0
COLUMBIA "Town of COLUMBUS Ward 1" 232 91 141 0
COLUMBIA "Town of COURTLAND Ward 1" 135 37 98 0
COLUMBIA "Town of DEKORRA Wards 1-3" 861 479 382 0
COLUMBIA "Town of FORT WINNEBAGO Ward 1" 256 116 140 0
COLUMBIA "Town of FOUNTAIN PRAIRIE Wards 1-2" 289 171 116 2
COLUMBIA "Town of HAMPDEN Ward 1" 222 113 108 1
COLUMBIA "Town of LEEDS Wards 1-2" 266 144 122 0
COLUMBIA "Town of LEWISTON Wards 1-2" 338 181 157 0
COLUMBIA "Town of LODI Wards 1-5" 1223 663 560 0
COLUMBIA "Town of LOWVILLE Wards 1-2" 354 180 172 2
COLUMBIA "Town of MARCELLON Wards 1-2" 289 143 146 0
COLUMBIA "Town of NEWPORT Ward 1" 197 95 102 0
COLUMBIA "Town of OTSEGO Ward 1" 215 110 105 0
COLUMBIA "Town of PACIFIC Wards 1-4" 961 497 464 0
COLUMBIA "Town of RANDOLPH Ward 1" 221 52 169 0
COLUMBIA "Town of SCOTT Ward 1" 196 91 105 0
COLUMBIA "Town of SPRINGVALE Wards 1-2" 177 103 74 0
COLUMBIA "Town of WEST POINT Wards 1-3" 783 497 286 0
COLUMBIA "Town of WYOCENA Wards 1-2" 554 294 260 0
COLUMBIA "Village of ARLINGTON Ward 1" 258 137 121 0
COLUMBIA "Village of CAMBRIA Ward 1" 181 101 80 0
COLUMBIA "Village of DOYLESTOWN Ward 1" 81 40 41 0
COLUMBIA "Village of FALL RIVER Wards 1-2" 466 267 199 0
COLUMBIA "Village of FRIESLAND Ward 1" 94 32 62 0
COLUMBIA "Village of PARDEEVILLE Wards 1-3" 503 260 243 0
COLUMBIA "Village of POYNETTE Wards 1-4" 650 410 239 1
COLUMBIA "VILLAGE OF RANDOLPH Ward 3" 126 41 85 0
COLUMBIA "Village of RIO Wards 1-2" 291 189 101 1
COLUMBIA "Village of WYOCENA Ward 1" 170 84 86 0
COLUMBIA "City of COLUMBUS Wards 1-8,10" 1819 1117 700 2
COLUMBIA "City of LODI Wards 1-6" 1125 760 363 2
COLUMBIA "City of PORTAGE Wards 1,9-11" 722 448 273 1
COLUMBIA "City of PORTAGE Wards 2-3,5" 603 424 178 1
COLUMBIA "City of PORTAGE Wards 4,6-8" 676 441 233 2
COLUMBIA "City of WISCONSIN DELLS Wards 1-3,6,11-12" 532 331 200 1
CRAWFORD "Town of BRIDGEPORT Ward 1" 245 115 130 0
CRAWFORD "Town of CLAYTON Wards 1-3" 236 159 77 0
CRAWFORD "Town of EASTMAN Wards 1-2" 227 86 141 0
CRAWFORD "Town of FREEMAN Ward 1" 230 142 88 0
CRAWFORD "Town of HANEY Ward 1" 90 55 35 0
CRAWFORD "Town of MARIETTA Ward 1" 137 72 65 0
CRAWFORD "Town of PRAIRIE DU CHIEN Wards 1-2" 248 114 134 0
CRAWFORD "Town of SCOTT Ward 1" 144 92 52 0
CRAWFORD "Town of SENECA Ward 1" 258 145 113 0
CRAWFORD "Town of UTICA Ward 1" 200 126 74 0
CRAWFORD "Town of WAUZEKA Wards 1-2" 144 75 69 0
CRAWFORD "Village of BELL CENTER Ward 1" 36 24 12 0
CRAWFORD "VILLAGE OF DE SOTO Ward 2" 21 10 11 0
CRAWFORD "Village of EASTMAN Ward 1" 87 45 42 0
CRAWFORD "Village of FERRYVILLE Ward 1" 80 44 36 0
CRAWFORD "Village of GAYS MILLS Ward 1" 139 85 54 0
CRAWFORD "Village of LYNXVILLE Ward 1" 35 20 15 0
CRAWFORD "Village of MT. STERLING Ward 1" 62 40 22 0
CRAWFORD "Village of SOLDIERS GROVE Ward 1" 108 65 43 0
CRAWFORD "Village of STEUBEN Ward 1" 39 21 18 0
CRAWFORD "Village of WAUZEKA Ward 1" 220 118 102 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 1" 187 118 69 0
CRAWFORD "City of PRAIRIE DU CHIEN Wards 2,7" 210 113 97 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 3" 165 110 55 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 4" 165 100 65 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 5" 187 125 62 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 6" 219 159 60 0
DANE "Town of ALBION Wards 1-2" 624 393 230 1
DANE "Town of BERRY Wards 1-2" 466 298 167 1
DANE "Town of BLACK EARTH Ward 1" 243 152 91 0
DANE "Town of BLOOMING GROVE Wards 1-3" 594 465 129 0
DANE "Town of BLUE MOUNDS Ward 1" 373 244 128 1
DANE "Town of BRISTOL Wards 1-4" 1491 838 652 1
DANE "Town of BURKE Wards 1-4" 1118 746 371 1
DANE "Town of CHRISTIANA Wards 1-2" 484 282 202 0
DANE "Town of COTTAGE GROVE Wards 1-7" 1474 1001 471 2
DANE "Town of CROSS PLAINS Wards 1-4" 682 456 226 0
DANE "Town of DANE Ward 1" 301 152 149 0
DANE "Town of DEERFIELD Wards 1-2" 538 341 197 0
DANE "Town of DUNKIRK Wards 1-6" 731 479 251 1
DANE "Town of DUNN Wards 1-7" 2024 1434 588 2
DANE "Town of MADISON Ward 1" 210 193 17 0
DANE "Town of MADISON Wards 2-9" 1144 1025 116 3
DANE "Town of MAZOMANIE Wards 1-2" 379 236 143 0
DANE "Town of MEDINA Wards 1-2" 465 294 171 0
DANE "Town of MIDDLETON Wards 1-8" 2703 1860 843 0
DANE "Town of MONTROSE Wards 1-2" 458 329 129 0
DANE "Town of OREGON Wards 1-4" 1391 981 410 0
DANE "Town of PERRY Ward 1" 289 212 77 0
DANE "Town of PLEASANT SPRINGS Wards 1-4" 1250 849 400 1
DANE "Town of PRIMROSE Ward 1" 283 214 68 1
DANE "Town of ROXBURY Wards 1-2" 724 462 262 0
DANE "Town of RUTLAND Wards 1-2" 740 541 199 0
DANE "Town of SPRINGDALE Wards 1-2" 850 573 275 2
DANE "Town of SPRINGFIELD Wards 1-3" 1057 664 392 1
DANE "Town of SUN PRAIRIE Wards 1-3" 807 523 283 1
DANE "Town of VERMONT Ward 1" 431 319 111 1
DANE "Town of VERONA Wards 1-4" 829 579 250 0
DANE "Town of VIENNA Wards 1-2" 497 309 188 0
DANE "Town of WESTPORT Wards 1-5" 1753 1205 547 1
DANE "Town of YORK Ward 1" 243 154 89 0
DANE "Village of BELLEVILLE Wards 1-2" 715 548 166 1
DANE "Village of BLACK EARTH Wards 1-2" 535 378 156 1
DANE "Village of BLUE MOUNDS Ward 1" 331 245 86 0
DANE "Village of BROOKLYN Wards 1,3" 304 225 79 0
DANE "Village of CAMBRIDGE Wards 2-3" 684 471 213 0
DANE "Village of COTTAGE GROVE Wards 1-13" 2342 1682 659 1
DANE "Village of CROSS PLAINS Wards 1-6" 1439 1055 384 0
DANE "Village of DANE Ward 1" 331 207 124 0
DANE "Village of DEERFIELD Wards 1-3" 735 506 229 0
DANE "Village of DEFOREST Wards 1-6,14-18,21" 1787 1251 534 2
DANE "Village of DEFOREST Wards 7-13,19-20,22" 1507 1065 440 2
DANE "Village of MAPLE BLUFF Wards 1-2" 779 564 215 0
DANE "Village of MARSHALL Wards 1-5" 945 609 335 1
DANE "Village of MAZOMANIE Wards 1-3" 598 424 173 1
DANE "Village of MCFARLAND Wards 1-14" 3395 2602 790 3
DANE "Village of MOUNT HOREB Wards 1-4" 1285 916 369 0
DANE "Village of MOUNT HOREB Wards 5-9" 1420 1070 350 0
DANE "Village of OREGON Wards 1,5-6,11,13" 1166 936 230 0
DANE "Village of OREGON Wards 2-4,12" 1156 861 294 1
DANE "Village of OREGON Wards 7-10" 1427 1057 369 1
DANE "Village of ROCKDALE Ward 1" 90 63 27 0
DANE "Village of SHOREWOOD HILLS Wards 1-2" 1134 1056 78 0
DANE "Village of WAUNAKEE Wards 1-5" 2542 1756 784 2
DANE "Village of WAUNAKEE Wards 6-12" 2576 1788 785 3
DANE "Village of Windsor Wards 1-5" 1165 707 458 0
DANE "Village of Windsor Wards 6-10" 1637 1172 464 1
DANE "CITY OF EDGERTON Ward 7" 29 15 14 0
DANE "City of FITCHBURG Wards 1-4" 1315 1084 229 2
DANE "City of FITCHBURG Wards 5-9" 2966 2392 573 1
DANE "City of FITCHBURG Wards 10-14" 2049 1736 310 3
DANE "City of FITCHBURG Wards 15-20" 2882 2319 562 1
DANE "City of MADISON Ward 1" 923 773 149 1
DANE "City of MADISON Ward 2" 667 573 94 0
DANE "City of MADISON Ward 3" 526 433 93 0
DANE "City of MADISON Ward 4" 378 297 81 0
DANE "City of MADISON Ward 5" 629 507 121 1
DANE "City of MADISON Ward 6" 1094 922 172 0
DANE "City of MADISON Ward 7" 636 496 139 1
DANE "City of MADISON Ward 8" 1077 869 207 1
DANE "City of MADISON Ward 9" 1545 1292 252 1
DANE "City of MADISON Ward 10" 1005 837 168 0
DANE "City of MADISON Ward 11" 369 314 54 1
DANE "City of MADISON Ward 12" 1024 879 144 1
DANE "City of MADISON Ward 13" 337 296 41 0
DANE "City of MADISON Ward 14" 362 321 41 0
DANE "City of MADISON Ward 15" 752 675 76 1
DANE "City of MADISON Ward 16" 1699 1555 142 2
DANE "City of MADISON Ward 17" 342 297 45 0
DANE "City of MADISON Ward 18" 371 338 33 0
DANE "City of MADISON Ward 19" 353 314 36 3
DANE "City of MADISON Ward 20" 103 97 6 0
DANE "City of MADISON Ward 21" 464 407 56 1
DANE "City of MADISON Ward 22" 707 583 123 1
DANE "City of MADISON Ward 23" 424 361 63 0
DANE "City of MADISON Ward 24" 507 405 102 0
DANE "City of MADISON Ward 25" 991 856 133 2
DANE "City of MADISON Ward 26" 584 484 98 2
DANE "City of MADISON Ward 27" 3 2 1 0
DANE "City of MADISON Ward 28" 708 667 41 0
DANE "City of MADISON Ward 29" 1789 1711 77 1
DANE "City of MADISON Ward 30" 590 533 55 2
DANE "City of MADISON Ward 31" 678 611 67 0
DANE "City of MADISON Ward 32" 368 325 43 0
DANE "City of MADISON Ward 33" 398 345 53 0
DANE "City of MADISON Ward 34" 500 447 53 0
DANE "City of MADISON Ward 35" 534 472 62 0
DANE "City of MADISON Ward 36" 760 658 99 3
DANE "City of MADISON Ward 37" 865 753 112 0
DANE "City of MADISON Ward 38" 1739 1423 316 0
DANE "City of MADISON Ward 39" 1125 1068 55 2
DANE "City of MADISON Ward 40" 1892 1841 50 1
DANE "City of MADISON Ward 41" 2127 2066 59 2
DANE "City of MADISON Ward 42" 1915 1866 43 6
DANE "City of MADISON Ward 43" 271 258 12 1
DANE "City of MADISON Ward 44" 1220 1171 47 2
DANE "City of MADISON Ward 45" 2244 2147 93 4
DANE "City of MADISON Ward 46" 1272 1211 60 1
DANE "City of MADISON Ward 47" 517 478 36 3
DANE "City of MADISON Ward 48" 222 211 11 0
DANE "City of MADISON Ward 49" 645 584 61 0
DANE "City of MADISON Ward 50" 837 770 67 0
DANE "City of MADISON Ward 51" 780 729 51 0
DANE "City of MADISON Ward 52" 531 487 44 0
DANE "City of MADISON Ward 53" 1843 1730 113 0
DANE "City of MADISON Ward 54" 100 86 14 0
DANE "City of MADISON Ward 55" 723 663 60 0
DANE "City of MADISON Ward 56" 224 207 17 0
DANE "City of MADISON Ward 57" 231 203 28 0
DANE "City of MADISON Ward 58" 195 182 13 0
DANE "City of MADISON Ward 59" 205 179 26 0
DANE "City of MADISON Ward 60" 267 242 24 1
DANE "City of MADISON Ward 61" 986 917 69 0
DANE "City of MADISON Ward 62" 723 688 35 0
DANE "City of MADISON Ward 63" 1201 1142 58 1
DANE "City of MADISON Ward 64" 1055 992 63 0
DANE "City of MADISON Ward 65" 1985 1894 91 0
DANE "City of MADISON Ward 66" 1351 1255 95 1
DANE "City of MADISON Ward 67" 566 530 36 0
DANE "City of MADISON Ward 68" 761 726 35 0
DANE "City of MADISON Ward 69" 1229 1179 50 0
DANE "City of MADISON Ward 70" 723 615 108 0
DANE "City of MADISON Ward 71" 790 683 107 0
DANE "City of MADISON Ward 72" 301 279 22 0
DANE "City of MADISON Ward 73" 296 255 39 2
DANE "City of MADISON Ward 74" 236 202 34 0
DANE "City of MADISON Ward 75" 693 608 84 1
DANE "City of MADISON Ward 76" 349 317 32 0
DANE "City of MADISON Ward 77" 1177 994 182 1
DANE "City of MADISON Ward 78" 1788 1667 121 0
DANE "City of MADISON Ward 79" 2021 1840 181 0
DANE "City of MADISON Ward 80" 142 125 17 0
DANE "City of MADISON Ward 81" 1342 1257 85 0
DANE "City of MADISON Ward 82" 1066 1012 53 1
DANE "City of MADISON Ward 83" 1192 1116 75 1
DANE "City of MADISON Ward 84" 1058 944 114 0
DANE "City of MADISON Ward 85" 1308 1215 93 0
DANE "City of MADISON Ward 86" 1435 1296 138 1
DANE "City of MADISON Ward 87" 1580 1359 221 0
DANE "City of MADISON Ward 88" 1354 1119 235 0
DANE "City of MADISON Ward 89" 1326 1152 174 0
DANE "City of MADISON Ward 90" 314 273 40 1
DANE "City of MADISON Ward 91" 931 793 138 0
DANE "City of MADISON Ward 92" 699 591 108 0
DANE "City of MADISON Ward 93" 139 130 9 0
DANE "City of MADISON Ward 94" 460 384 76 0
DANE "City of MADISON Ward 95" 1049 916 133 0
DANE "City of MADISON Ward 96" 867 731 135 1
DANE "City of MADISON Ward 97" 1310 1120 189 1
DANE "City of MADISON Ward 98" 1582 1331 248 3
DANE "City of MADISON Ward 99" 478 397 81 0
DANE "City of MADISON Ward 100" 1102 969 133 0
DANE "City of MADISON Ward 101" 295 249 46 0
DANE "City of MADISON Ward 102" 670 567 103 0
DANE "City of MADISON Ward 103" 214 183 31 0
DANE "City of MADISON Ward 104" 852 738 114 0
DANE "City of MADISON Ward 105" 1169 986 182 1
DANE "City of MADISON Ward 106" 1542 1159 383 0
DANE "City of MADISON Ward 107" 1306 1067 238 1
DANE "City of MADISON Ward 108" 939 827 112 0
DANE "City of MADISON Ward 109" 1185 1000 185 0
DANE "City of MADISON Ward 110" 936 765 171 0
DANE "City of MADISON Ward 111" 1276 994 282 0
DANE "City of MADISON Ward 112" 0 0 0 0
DANE "City of MADISON Ward 113" 0 0 0 0
DANE "City of MADISON Ward 114" 1 1 0 0
DANE "City of MADISON Ward 115" 0 0 0 0
DANE "City of MADISON Ward 116" 0 0 0 0
DANE "City of MADISON Ward 117" 0 0 0 0
DANE "City of MADISON Ward 118" 0 0 0 0
DANE "City of MADISON Ward 119" 0 0 0 0
DANE "City of MADISON Ward 120" 0 0 0 0
DANE "City of MADISON Ward 121" 10 10 0 0
DANE "City of MADISON Ward 122" 38 29 9 0
DANE "City of MADISON Ward 123" 0 0 0 0
DANE "City of MADISON Ward 124" 41 34 7 0
DANE "City of MADISON Ward 125" 9 8 1 0
DANE "City of MADISON Ward 126" 34 30 4 0
DANE "City of MADISON Ward 127" 11 9 2 0
DANE "City of MADISON Ward 128" 0 0 0 0
DANE "City of MADISON Ward 129" 1 0 1 0
DANE "City of MADISON Ward 130" 0 0 0 0
DANE "City of MADISON Ward 131" 3 3 0 0
DANE "City of MADISON Ward 132" 2 2 0 0
DANE "City of MADISON Ward 133" 0 0 0 0
DANE "City of MADISON Ward 134" 6 5 1 0
DANE "City of MADISON Ward 135" 0 0 0 0
DANE "City of MADISON Ward 136" 1 1 0 0
DANE "City of MADISON Ward 137" 0 0 0 0
DANE "City of MADISON Ward 138" 0 0 0 0
DANE "City of MADISON Ward 139" 0 0 0 0
DANE "City of MADISON Ward 140" 0 0 0 0
DANE "City of MADISON Ward 141" 0 0 0 0
DANE "City of MADISON Ward 142" 2 2 0 0
DANE "City of MADISON Ward 143" 0 0 0 0
DANE "City of MADISON Ward 144" 0 0 0 0
DANE "City of MADISON Ward 145" 0 0 0 0
DANE "City of MADISON Ward 146" 0 0 0 0
DANE "City of MADISON Ward 147" 0 0 0 0
DANE "City of MADISON Ward 148" 0 0 0 0
DANE "City of MADISON Ward 149" 0 0 0 0
DANE "City of MADISON Ward 150" 0 0 0 0
DANE "City of MADISON Ward 151" 0 0 0 0
DANE "City of MADISON Ward 152" 0 0 0 0
DANE "City of MIDDLETON Wards 1-4,9,19-20" 2348 1927 418 3
DANE "City of MIDDLETON Wards 5-8" 1876 1619 256 1
DANE "City of MIDDLETON Wards 10-13,22" 2599 2182 415 2
DANE "City of MIDDLETON Wards 14-16,18,17,21" 1856 1486 370 0
DANE "City of MONONA Wards 1-5" 2048 1719 328 1
DANE "City of MONONA Wards 6-10" 1733 1453 279 1
DANE "City of STOUGHTON Wards 1-2" 1119 843 276 0
DANE "City of STOUGHTON Wards 3-4,10-14" 976 758 218 0
DANE "City of STOUGHTON Wards 5-6" 1110 904 206 0
DANE "City of STOUGHTON Wards 7-9,15-16" 1112 833 279 0
DANE "City of SUN PRAIRIE Wards 1,4-5" 1297 986 309 2
DANE "City of SUN PRAIRIE Wards 2-3" 1249 940 309 0
DANE "City of SUN PRAIRIE Wards 6-7,23,27" 1150 826 323 1
DANE "City of SUN PRAIRIE Wards 8-9" 1247 907 339 1
DANE "City of SUN PRAIRIE Wards 10-12" 1238 950 285 3
DANE "City of SUN PRAIRIE Wards 13-14,20-22,24-26" 1167 950 217 0
DANE "City of SUN PRAIRIE Wards 15,18-19,28" 1457 1039 417 1
DANE "City of SUN PRAIRIE Wards 16-17" 1119 762 357 0
DANE "City of VERONA Wards 1-5" 2224 1737 487 0
DANE "City of VERONA Wards 6-9" 2761 2162 597 2
DODGE "Town of ASHIPPUN Wards 1-4" 911 255 656 0
DODGE "Town of BEAVER DAM Wards 1-4,7-11" 631 308 323 0
DODGE "Town of BEAVER DAM Wards 5-6" 502 258 244 0
DODGE "Town of BURNETT Wards 1-2" 256 87 169 0
DODGE "Town of CALAMUS Wards 1-2" 295 126 169 0
DODGE "Town of CHESTER Wards 1-2" 156 72 84 0
DODGE "Town of CLYMAN Ward 1" 259 71 188 0
DODGE "Town of ELBA Ward 1" 404 192 212 0
DODGE "Town of EMMET Wards 1-2" 404 132 272 0
DODGE "Town of FOX LAKE Wards 1-4" 349 131 218 0
DODGE "Town of HERMAN Wards 1-2" 397 78 319 0
DODGE "Town of HUBBARD Wards 1-4" 548 199 349 0
DODGE "Town of HUBBARD Wards 5-6" 0 0 0 0
DODGE "Town of HUSTISFORD Wards 1-2" 440 135 305 0
DODGE "Town of LEBANON Wards 1-2" 497 160 337 0
DODGE "Town of LEROY Wards 1-2" 229 64 165 0
DODGE "Town of LOMIRA Wards 1-2" 296 76 220 0
DODGE "Town of LOMIRA Ward 3" 2 1 1 0
DODGE "Town of LOWELL Wards 1-4" 307 114 193 0
DODGE "Town of OAK GROVE Wards 1-2" 300 121 179 0
DODGE "Town of OAK GROVE Wards 3-5" 0 0 0 0
DODGE "Town of PORTLAND Wards 1-2" 302 124 178 0
DODGE "Town of RUBICON Wards 1-3" 783 192 591 0
DODGE "Town of SHIELDS Ward 1" 185 66 119 0
DODGE "Town of THERESA Wards 1,3-7" 108 28 80 0
DODGE "Town of THERESA Ward 2" 224 68 156 0
DODGE "Town of TRENTON Wards 1-2" 358 140 218 0
DODGE "Town of WESTFORD Wards 1-2" 416 196 220 0
DODGE "Town of WESTFORD Ward 3" 6 0 6 0
DODGE "Village of BROWNSVILLE Ward 1" 172 49 123 0
DODGE "Village of CLYMAN Ward 1" 91 43 48 0
DODGE "Village of HUSTISFORD Wards 1-2" 315 108 207 0
DODGE "Village of IRON RIDGE Ward 1" 248 84 164 0
DODGE "Village of KEKOSKEE Wards 1-3" 253 88 165 0
DODGE "Village of LOMIRA Wards 1-3" 470 179 291 0
DODGE "Village of LOWELL Ward 1" 85 28 57 0
DODGE "Village of NEOSHO Ward 1" 170 46 124 0
DODGE "Village of RANDOLPH Wards 1-2" 321 138 183 0
DODGE "Village of REESEVILLE Ward 1" 176 84 92 0
DODGE "Village of THERESA Wards 1-3" 348 119 229 0
DODGE "City of BEAVER DAM Wards 1,3,5" 793 457 336 0
DODGE "City of BEAVER DAM Wards 2,6" 540 296 244 0
DODGE "City of BEAVER DAM Wards 4,8,10,14" 936 554 382 0
DODGE "City of BEAVER DAM Wards 7,12-13" 673 403 270 0
DODGE "City of BEAVER DAM Wards 9,11" 775 465 310 0
DODGE "City of BEAVER DAM Ward 15" 0 0 0 0
DODGE "City of BEAVER DAM Ward 16" 0 0 0 0
DODGE "CITY OF COLUMBUS Ward 9" 0 0 0 0
DODGE "City of FOX LAKE Wards 1-3" 313 169 144 0
DODGE "CITY OF HARTFORD Wards 18-19" 5 1 4 0
DODGE "City of HORICON Wards 1-6" 825 401 424 0
DODGE "City of HORICON Ward 7" 0 0 0 0
DODGE "City of JUNEAU Wards 1-3" 556 259 297 0
DODGE "City of MAYVILLE Wards 1-8" 1355 617 738 0
DODGE "CITY OF WATERTOWN Wards 1-2" 780 347 433 0
DODGE "CITY OF WATERTOWN Wards 3-4" 655 249 406 0
DODGE "CITY OF WATERTOWN Wards 5-6" 632 230 402 0
DODGE "CITY OF WATERTOWN Ward 7" 218 91 127 0
DODGE "City of WAUPUN Wards 1-8,13-14" 1121 503 618 0
DOOR "Town of BAILEYS HARBOR Ward 1" 244 155 89 0
DOOR "Town of BAILEYS HARBOR Ward 2" 307 207 100 0
DOOR "Town of BRUSSELS Ward 1" 94 35 59 0
DOOR "Town of BRUSSELS Ward 2" 207 102 105 0
DOOR "Town of CLAY BANKS Ward 1" 147 79 68 0
DOOR "Town of EGG HARBOR Ward 1" 307 182 125 0
DOOR "Town of EGG HARBOR Ward 2" 179 121 58 0
DOOR "Town of EGG HARBOR Ward 3" 19 15 4 0
DOOR "Town of FORESTVILLE Ward 1" 210 99 110 1
DOOR "Town of FORESTVILLE Ward 2" 151 57 94 0
DOOR "Town of GARDNER Ward 1" 238 102 135 1
DOOR "Town of GARDNER Ward 2" 175 85 90 0
DOOR "Town of GIBRALTAR Wards 1-2" 545 359 186 0
DOOR "Town of JACKSONPORT Ward 1" 196 111 85 0
DOOR "Town of JACKSONPORT Ward 2" 137 65 72 0
DOOR "Town of LIBERTY GROVE Ward 1" 329 207 122 0
DOOR "Town of LIBERTY GROVE Ward 2" 268 164 104 0
DOOR "Town of LIBERTY GROVE Ward 3" 346 241 105 0
DOOR "Town of NASEWAUPEE Ward 1" 293 157 135 1
DOOR "Town of NASEWAUPEE Ward 2" 147 78 69 0
DOOR "Town of NASEWAUPEE Ward 3" 210 95 115 0
DOOR "Town of SEVASTOPOL Wards 1,5" 564 309 255 0
DOOR "Town of SEVASTOPOL Ward 2" 145 73 72 0
DOOR "Town of SEVASTOPOL Wards 3-4" 460 263 196 1
DOOR "Town of STURGEON BAY Ward 1" 144 76 68 0
DOOR "Town of STURGEON BAY Ward 2" 116 64 52 0
DOOR "Town of UNION Ward 1" 346 155 191 0
DOOR "Town of WASHINGTON Ward 1" 406 213 192 1
DOOR "Village of EGG HARBOR Ward 1" 175 120 55 0
DOOR "Village of EPHRAIM Ward 1" 160 99 61 0
DOOR "Village of FORESTVILLE Ward 1" 109 54 55 0
DOOR "Village of SISTER BAY Ward 1" 474 316 158 0
DOOR "City of STURGEON BAY Wards 1-2,29" 321 229 92 0
DOOR "City of STURGEON BAY Wards 3-4" 445 293 152 0
DOOR "City of STURGEON BAY Wards 5-6,22-24" 514 325 189 0
DOOR "City of STURGEON BAY Wards 7-8" 302 182 119 1
DOOR "City of STURGEON BAY Wards 9-10,27" 405 266 139 0
DOOR "City of STURGEON BAY Wards 11-12" 303 180 123 0
DOOR "City of STURGEON BAY Wards 13-14" 428 276 152 0
DOOR "City of STURGEON BAY Wards 15-17,28" 16 9 7 0
DOOR "City of STURGEON BAY Wards 18-19,25-26,30" 58 29 29 0
DOOR "City of STURGEON BAY Wards 20-21" 38 26 12 0
DOUGLAS "Town of AMNICON Wards 1-2" 314 180 134 0
DOUGLAS "Town of BENNETT Ward 1" 220 91 129 0
DOUGLAS "Town of BRULE Wards 1-2" 211 132 79 0
DOUGLAS "Town of CLOVERLAND Ward 1" 55 20 35 0
DOUGLAS "Town of DAIRYLAND Ward 1" 48 11 37 0
DOUGLAS "Town of GORDON Ward 1" 210 91 119 0
DOUGLAS "Town of HAWTHORNE Wards 1-2" 258 125 133 0
DOUGLAS "Town of HIGHLAND Ward 1" 119 70 49 0
DOUGLAS "Town of LAKESIDE Ward 1" 184 101 83 0
DOUGLAS "Town of MAPLE Ward 1" 202 137 65 0
DOUGLAS "Town of OAKLAND Wards 1-2" 298 166 132 0
DOUGLAS "Town of PARKLAND Wards 1-2" 299 175 124 0
DOUGLAS "Town of SOLON SPRINGS Wards 1-3" 268 134 133 1
DOUGLAS "Town of SUMMIT Wards 1-2" 329 210 118 1
DOUGLAS "Town of SUPERIOR Wards 1-2" 625 325 298 2
DOUGLAS "Town of WASCOTT Ward 1" 255 127 128 0
DOUGLAS "Village of LAKE NEBAGAMON Wards 1-2" 378 182 195 1
DOUGLAS "Village of OLIVER Ward 1" 121 74 47 0
DOUGLAS "Village of POPLAR Ward 1" 181 70 111 0
DOUGLAS "Village of SOLON SPRINGS Ward 1" 175 100 75 0
DOUGLAS "Village of SUPERIOR Ward 1" 183 108 75 0
DOUGLAS "City of SUPERIOR Wards 1-3,7-8" 1286 832 454 0
DOUGLAS "City of SUPERIOR Wards 4-6,9-12" 1097 704 390 3
DOUGLAS "City of SUPERIOR Wards 13-16,20-22" 1237 851 384 2
DOUGLAS "City of SUPERIOR Wards 17-19,30-32" 627 432 193 2
DOUGLAS "City of SUPERIOR Wards 23-29" 1213 756 455 2
DUNN "Town of COLFAX Wards 1-3" 301 142 159 0
DUNN "Town of DUNN Wards 1-2" 409 219 190 0
DUNN "Town of EAU GALLE Ward 1" 212 66 146 0
DUNN "Town of ELK MOUND Wards 1-3" 546 247 299 0
DUNN "Town of GRANT Wards 1-2" 149 60 89 0
DUNN "Town of HAY RIVER Wards 1-2" 163 71 92 0
DUNN "Town of LUCAS Ward 1" 173 86 87 0
DUNN "Town of MENOMONIE Wards 1-3" 860 451 409 0
DUNN "Town of NEW HAVEN Ward 1" 152 65 87 0
DUNN "Town of OTTER CREEK Ward 1" 139 65 74 0
DUNN "Town of PERU Ward 1" 60 32 28 0
DUNN "Town of RED CEDAR Wards 1-3" 628 278 350 0
DUNN "Town of ROCK CREEK Ward 1" 278 125 153 0
DUNN "Town of SAND CREEK Ward 1" 171 77 94 0
DUNN "Town of SHERIDAN Ward 1" 119 42 77 0
DUNN "Town of SHERMAN Ward 1" 269 111 158 0
DUNN "Town of SPRING BROOK Wards 1-2" 523 224 299 0
DUNN "Town of STANTON Ward 1" 226 94 132 0
DUNN "Town of TAINTER Wards 1-3" 715 359 356 0
DUNN "Town of TIFFANY Wards 1-2" 162 65 97 0
DUNN "Town of WESTON Wards 1-2" 135 54 81 0
DUNN "Town of WILSON Ward 1" 118 61 57 0
DUNN "Village of BOYCEVILLE Ward 1" 209 109 100 0
