"COUNTY" "AREA" "TOTAL" DEM REP "Castle" "Johnson" "Stein" "Moorehead" "De.La.Fuente" "WRI1" "WRI2" "WRI3" "WRI4" "WRI5" "WRI6" "WRI7" "WRI8" "WRI9" "SCATTERING"
BUFFALO "TOWN OF MAXVILLE Ward 1" 177 37 129 1 5 3 1 0 0 1 0 0 0 0 0 0 0 0
BUFFALO "TOWN OF MILTON Ward 1" 340 139 173 2 15 4 0 0 0 2 0 0 0 0 0 0 0 5
BUFFALO "TOWN OF MODENA Ward 1" 162 66 90 1 2 1 0 0 0 0 0 0 0 0 0 0 0 2
BUFFALO "TOWN OF MONDOVI Ward 1" 251 82 157 1 5 5 0 1 0 0 0 0 0 0 0 0 0 0
BUFFALO "TOWN OF MONTANA Ward 1" 141 39 95 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0
BUFFALO "TOWN OF NAPLES Ward 1" 368 102 241 3 20 1 0 0 0 0 0 0 0 0 0 0 0 1
BUFFALO "TOWN OF NELSON Ward 1" 317 88 210 1 11 4 0 0 0 0 0 0 0 0 0 0 0 3
BUFFALO "TOWN OF WAUMANDEE Ward 1" 292 87 188 2 10 2 1 0 0 0 0 0 0 0 0 0 0 2
BUFFALO "VILLAGE OF COCHRANE Ward 1" 201 82 105 2 8 2 0 0 0 0 0 0 0 0 0 0 0 2
BUFFALO "VILLAGE OF NELSON Ward 1" 174 63 88 1 12 3 2 0 0 1 0 0 0 0 0 0 0 4
BUFFALO "CITY OF ALMA Wards 1-2" 420 173 225 3 6 5 0 0 0 1 0 0 0 0 0 0 0 7
BUFFALO "CITY OF BUFFALO CITY Ward 1" 611 251 323 5 23 6 0 0 0 0 0 0 0 0 0 0 0 3
BUFFALO "CITY OF FOUNTAIN CITY Ward 1-2" 409 190 192 1 12 5 0 0 0 4 0 0 0 0 0 0 0 5
BUFFALO "CITY OF MONDOVI Wards 1-3" 1162 443 653 5 35 9 1 0 0 5 0 0 0 0 0 0 0 11
BURNETT "TOWN OF ANDERSON Ward 1" 249 64 172 0 11 1 0 0 0 1 0 0 0 0 0 0 0 0
BURNETT "TOWN OF BLAINE Ward 1" 101 31 66 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF DANIELS Ward 1" 375 102 251 5 11 3 1 0 0 2 0 0 0 0 0 0 0 0
BURNETT "TOWN OF DEWEY Ward 1" 279 94 166 4 12 3 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF GRANTSBURG Ward 1-3" 563 163 365 9 18 6 1 0 0 1 0 0 0 0 0 0 0 0
BURNETT "TOWN OF JACKSON Ward 1" 570 232 321 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF LA FOLLETTE Ward 1-2" 307 129 166 0 7 3 0 0 0 2 0 0 0 0 0 0 0 0
BURNETT "TOWN OF LINCOLN Ward 1" 172 45 123 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF MEENON Ward 1-3" 555 165 370 2 13 5 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF OAKLAND Ward 1-2" 575 243 312 0 11 8 1 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF ROOSEVELT Ward 1" 109 32 73 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF RUSK Ward 1" 245 76 163 0 4 2 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF SAND LAKE Ward 1" 286 118 157 1 6 2 1 0 0 1 0 0 0 0 0 0 0 0
BURNETT "TOWN OF SCOTT Ward 1-2" 406 171 221 2 10 0 1 0 0 1 0 0 0 0 0 0 0 0
BURNETT "TOWN OF SIREN Ward 1-2" 525 156 349 1 14 4 0 0 0 1 0 0 0 0 0 0 0 0
BURNETT "TOWN OF SWISS Ward 1-2" 427 189 215 2 13 8 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF TRADE LAKE Ward 1-2" 506 152 331 4 13 2 1 1 0 2 0 0 0 0 0 0 0 0
BURNETT "TOWN OF UNION Ward 1" 204 75 126 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF WEBB LAKE Ward 1" 282 99 172 1 8 2 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF WEST MARSHLAND Ward 1-2" 195 42 143 3 6 1 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF WOOD RIVER Ward 1-3" 517 126 360 10 15 5 0 0 0 1 0 0 0 0 0 0 0 0
BURNETT "VILLAGE OF GRANTSBURG Ward 1-3" 609 196 378 3 19 4 1 0 0 6 0 0 2 0 0 0 0 0
BURNETT "VILLAGE OF SIREN Wards 1-2" 358 127 218 0 11 2 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "VILLAGE OF WEBSTER Wards 1-2" 323 122 192 0 7 2 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "TOWN OF BRILLION Wards 1-2" 822 195 568 13 35 9 0 0 0 2 0 0 0 0 0 0 0 0
CALUMET "TOWN OF BROTHERTOWN Wards 1-2" 734 186 526 3 14 2 0 0 0 3 0 0 0 0 0 0 0 0
CALUMET "TOWN OF CHARLESTOWN Ward 1" 460 123 315 1 13 4 0 0 0 4 0 0 0 0 0 0 0 0
CALUMET "TOWN OF CHILTON Wards 1-3" 640 150 449 5 23 8 1 0 0 4 0 0 0 0 0 0 0 0
CALUMET "TOWN OF HARRISON Wards 7-8,10-12" 304 118 153 7 20 2 0 0 0 4 0 0 0 0 0 0 0 0
CALUMET "TOWN OF NEW HOLSTEIN Wards 1-3" 797 234 517 8 25 6 1 1 0 5 0 0 0 0 0 0 0 0
CALUMET "TOWN OF RANTOUL Ward 1" 417 87 312 3 9 4 0 0 0 2 0 0 0 0 0 0 0 0
CALUMET "TOWN OF STOCKBRIDGE Wards 1-3" 923 260 629 6 22 4 0 0 0 2 0 0 0 0 0 0 0 0
CALUMET "TOWN OF WOODVILLE Ward 1" 501 111 357 4 22 5 1 0 0 1 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF HARRISON Wards 3-4" 1119 406 654 8 44 6 0 1 0 0 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF HARRISON Wards 5-6,10" 1170 446 658 4 50 11 0 0 0 1 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF HARRISON Wards 7-9,14" 1181 429 662 8 65 8 0 2 0 7 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF HARRISON Wards 11-13" 1597 582 929 4 61 9 0 0 0 11 1 0 0 0 0 0 0 0
CALUMET "VILLAGE OF HARRISON Ward 15" 170 43 122 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF HARRISON Ward 16" 300 99 178 1 19 2 0 0 0 1 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF HARRISON Ward 17" 7 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF HARRISON Ward 18" 357 154 178 2 17 2 0 0 0 4 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF HILBERT Ward 1-2" 532 118 380 2 25 6 0 0 0 1 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF POTTER Ward 1" 146 24 109 1 7 2 0 1 0 2 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF SHERWOOD Wards 1-5" 1818 683 1034 14 64 12 1 0 0 9 1 0 0 0 0 0 0 0
CALUMET "VILLAGE OF STOCKBRIDGE Ward 1" 395 137 237 3 15 2 0 0 0 1 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 12" 322 151 154 1 11 2 0 1 0 2 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 13" 939 445 423 6 55 5 2 1 0 2 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 14" 786 361 388 4 24 4 0 1 0 4 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 26" 1096 488 502 6 67 14 4 0 0 12 3 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 44" 1087 486 523 9 46 16 0 1 0 6 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 45" 1254 611 564 11 55 8 0 0 0 5 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 46" 95 45 47 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 47" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF BRILLION Ward 1-4" 1567 501 985 7 54 15 0 0 0 5 0 0 0 0 0 0 0 0
CALUMET "CITY OF CHILTON Ward 1-5" 1790 637 1055 7 69 14 1 1 0 6 0 0 0 0 0 0 0 0
CALUMET "CITY OF KAUKAUNA Ward 11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF KIEL Ward 7" 136 53 80 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF MENASHA Wards 16-20" 1515 662 763 12 56 10 1 0 0 11 0 0 0 0 0 0 0 0
CALUMET "CITY OF NEW HOLSTEIN Wards 1-5" 1618 614 912 10 59 10 1 0 0 12 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF ANSON Wards 1-3" 1279 440 757 4 65 5 2 0 0 4 0 0 0 0 2 0 0 0
CHIPPEWA "TOWN OF ANSON Ward 4" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF ARTHUR Ward 1" 364 92 257 2 10 2 0 0 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF AUBURN Ward 1" 360 115 220 2 18 5 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF BIRCH CREEK Ward 1" 313 116 191 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF BLOOMER Wards 1-2" 551 145 384 2 15 3 0 0 0 2 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF CLEVELAND Ward 1" 453 117 318 1 15 1 0 0 0 0 0 0 1 0 0 0 0 0
CHIPPEWA "TOWN OF COLBURN Ward 1" 414 108 295 1 6 2 0 0 0 2 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF COOKS VALLEY Ward 1" 388 107 267 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF DELMAR Ward 1" 439 120 299 1 17 1 0 0 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF EAGLE POINT Wards 1-5" 1907 691 1136 10 55 11 0 0 0 4 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF EDSON Wards 1-2" 424 146 264 0 12 1 1 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF ESTELLA Ward 1" 227 59 162 1 4 1 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF GOETZ Wards 1-2" 417 148 251 5 12 1 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF GOETZ Ward 3" 9 2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF HALLIE Ward 1" 98 48 43 0 4 2 0 1 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF HOWARD Ward 1" 416 134 245 6 28 2 0 0 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF LAFAYETTE Wards 1-9" 3438 1379 1880 13 142 24 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF LAKE HOLCOMBE Wards 1-2" 581 171 397 0 10 1 0 0 0 2 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF RUBY Ward 1" 221 57 158 1 4 0 0 0 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF SAMPSON Ward 1" 503 133 344 4 15 2 0 0 0 5 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF SIGEL Wards 1-2" 509 179 308 4 15 3 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF TILDEN Wards 1-3" 865 303 521 5 30 3 0 0 0 2 1 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF WHEATON Wards 1-3" 1568 615 874 11 52 14 1 0 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF WOODMOHR Wards 1-2" 568 173 363 10 15 6 1 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "VILLAGE OF BOYD Ward 1" 289 109 162 2 12 2 1 0 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "VILLAGE OF CADOTT Wards 1-3" 611 234 346 4 23 4 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "VILLAGE OF LAKE HALLIE Wards 1-8" 3452 1391 1836 17 163 29 1 3 0 12 0 0 0 0 0 0 0 0
CHIPPEWA "VILLAGE OF NEW AUBURN Ward 1" 211 46 152 0 12 0 0 0 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF BLOOMER Wards 1-4" 1749 577 1092 10 52 11 3 0 0 3 1 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 1" 870 377 433 4 45 9 0 1 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 2" 1025 471 473 7 57 12 1 1 0 3 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 3" 1083 504 512 8 42 8 2 0 0 7 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 3A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 4" 786 379 340 1 43 13 2 1 0 6 1 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 5" 837 371 375 12 54 20 1 0 0 4 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 6" 847 370 415 5 36 19 0 1 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 7" 949 462 434 3 32 8 0 1 4 4 1 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 7A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CORNELL Wards 1-4" 644 207 415 2 14 5 0 0 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF EAU CLAIRE Ward 16" 909 427 417 7 40 17 0 1 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF EAU CLAIRE Ward 40" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF EAU CLAIRE Ward 41" 76 36 32 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF STANLEY Wards 1-4,6-7" 916 327 540 5 27 17 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF BEAVER Ward 1" 255 66 177 2 7 3 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF BUTLER Ward 1" 51 14 36 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF COLBY Wards 1-3" 271 76 177 2 10 0 0 0 0 5 0 0 0 0 0 0 0 1
CLARK "TOWN OF DEWHURST Ward 1" 205 66 127 0 5 2 0 0 0 1 0 0 0 0 0 0 0 4
CLARK "TOWN OF EATON Wards 1-2" 244 60 168 5 10 1 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF FOSTER Ward 1" 76 20 53 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1
CLARK "TOWN OF FREMONT Wards 1-2" 503 121 348 6 19 4 1 1 0 3 0 0 0 0 0 0 0 0
CLARK "TOWN OF GRANT Wards 1-2" 393 103 266 1 16 5 0 1 0 0 0 0 0 0 0 0 0 1
CLARK "TOWN OF GREEN GROVE Wards 1-2" 223 62 147 1 9 2 0 0 0 0 0 0 0 0 0 0 0 2
CLARK "TOWN OF HENDREN Ward 1" 190 63 116 1 5 2 1 0 0 0 0 0 0 0 0 0 0 2
CLARK "TOWN OF HEWETT Wards 1-2" 174 54 109 3 7 1 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF HIXON Wards 1-2" 210 69 133 0 6 0 0 0 0 0 0 0 0 0 0 0 0 2
CLARK "TOWN OF HOARD Wards 1-2" 239 71 164 0 2 1 0 0 0 1 0 0 0 0 0 0 0 0
CLARK "TOWN OF LEVIS Wards 1-2" 227 61 156 0 4 5 0 1 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF LONGWOOD Wards 1-2" 228 68 141 3 11 1 0 1 0 3 0 0 0 0 0 0 0 0
CLARK "TOWN OF LOYAL Wards 1-2" 252 48 189 1 12 0 0 0 0 1 0 0 0 0 0 0 0 1
CLARK "TOWN OF LYNN Wards 1-2" 255 75 162 2 12 1 0 0 0 1 0 0 0 0 0 0 0 2
CLARK "TOWN OF MAYVILLE Wards 1-2" 353 100 235 2 12 1 1 1 0 0 0 0 0 0 0 0 0 1
CLARK "TOWN OF MEAD Ward 1" 148 45 89 0 7 0 1 0 0 1 0 0 0 0 0 0 0 5
CLARK "TOWN OF MENTOR Ward 1" 246 78 147 1 15 2 0 0 0 1 0 0 0 0 0 0 0 2
CLARK "TOWN OF PINE VALLEY Wards 1-2" 629 205 400 1 13 5 0 2 0 1 0 0 0 0 0 0 0 2
CLARK "TOWN OF RESEBURG Wards 1-2" 187 72 109 0 5 1 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF SEIF Ward 1" 102 34 62 0 4 2 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF SHERMAN Wards 1-2" 326 81 229 2 9 1 0 0 0 1 0 0 0 0 0 0 0 3
CLARK "TOWN OF SHERWOOD Ward 1" 150 68 72 1 7 1 1 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF THORP Ward 1" 305 101 193 0 5 2 0 1 0 2 0 0 0 0 0 0 0 1
CLARK "TOWN OF UNITY Ward 1" 307 72 216 2 11 4 1 0 0 1 0 0 0 0 0 0 0 0
CLARK "TOWN OF WARNER Wards 1-2" 235 62 167 1 2 2 0 0 0 0 0 0 0 0 0 0 0 1
CLARK "TOWN OF WASHBURN Ward 1" 146 32 108 0 5 1 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF WESTON Wards 1-2" 307 100 196 2 8 1 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF WITHEE Ward 1" 283 78 191 5 6 0 2 0 0 0 0 0 0 0 0 0 0 1
CLARK "TOWN OF WORDEN Ward 1" 233 55 165 4 5 4 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF YORK Wards 1-2" 344 100 222 4 12 3 2 0 0 1 0 0 0 0 0 0 0 0
CLARK "VILLAGE OF CURTISS Ward 1" 47 12 32 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "VILLAGE OF DORCHESTER Ward 1" 300 79 197 4 14 1 0 0 0 0 0 0 0 0 0 0 0 5
CLARK "VILLAGE OF GRANTON Ward 1" 179 55 112 0 8 4 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "VILLAGE OF UNITY Ward 2" 75 9 61 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "VILLAGE OF WITHEE Ward 1" 246 71 156 2 8 3 3 0 0 2 0 0 0 0 0 0 0 1
CLARK "CITY OF ABBOTSFORD Wards 2-5" 640 232 373 4 16 7 0 0 0 4 0 0 0 0 0 0 0 4
CLARK "CITY OF COLBY Wards 2-4" 547 169 339 2 22 4 0 0 0 5 0 0 0 0 0 0 0 6
CLARK "CITY OF GREENWOOD Wards 1-2" 530 203 285 5 22 7 1 0 0 3 0 0 0 0 0 0 0 4
CLARK "CITY OF LOYAL Wards 1-2" 565 177 358 5 18 4 0 0 0 2 0 0 0 0 0 0 0 1
CLARK "CITY OF NEILLSVILLE Ward 1" 198 77 109 0 3 4 1 0 0 1 0 0 0 0 0 0 0 3
CLARK "CITY OF NEILLSVILLE Ward 2" 283 106 155 2 10 3 2 1 0 1 0 0 0 0 0 0 0 3
CLARK "CITY OF NEILLSVILLE Ward 3" 283 116 155 1 7 2 0 0 0 1 0 0 0 0 0 0 0 1
CLARK "CITY OF NEILLSVILLE Ward 4" 174 55 109 0 5 3 0 0 0 2 0 0 0 0 0 0 0 0
CLARK "CITY OF NEILLSVILLE Ward 5" 129 55 67 2 4 0 0 0 0 0 0 0 0 0 0 0 0 1
CLARK "CITY OF OWEN Wards 1-3" 435 174 220 7 28 5 0 0 0 0 0 0 0 0 0 0 0 1
CLARK "CITY OF STANLEY Ward 5" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "CITY OF STANLEY Ward 8" 6 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 4
CLARK "CITY OF THORP Wards 1-4" 737 250 453 9 22 3 0 0 0 0 0 0 0 0 0 0 0 0
COLUMBIA "TOWN OF ARLINGTON Ward 1" 468 203 238 1 20 2 0 0 0 0 0 0 0 0 0 0 0 4
COLUMBIA "TOWN OF CALEDONIA Wards 1-2" 878 454 369 3 30 13 0 0 0 1 0 0 0 0 0 0 0 8
COLUMBIA "TOWN OF COLUMBUS Ward 1" 375 134 206 7 17 2 0 0 0 5 0 0 0 0 0 0 0 4
COLUMBIA "TOWN OF COURTLAND Ward 1" 253 66 173 1 9 0 0 0 0 1 0 0 0 0 0 0 0 3
COLUMBIA "TOWN OF DEKORRA Wards 1-3" 1392 616 700 4 42 18 0 0 0 0 0 0 0 0 0 0 0 12
COLUMBIA "TOWN OF FORT WINNEBAGO Ward 1" 511 185 303 0 17 3 1 0 0 1 0 0 0 0 0 0 0 1
COLUMBIA "TOWN OF FOUNTAIN PRAIRIE Wards 1-2" 508 228 245 3 18 2 1 0 0 5 0 0 0 0 0 0 0 6
COLUMBIA "TOWN OF HAMPDEN Ward 1" 358 147 193 1 11 1 0 1 0 0 0 0 0 0 0 0 0 4
COLUMBIA "TOWN OF LEEDS Wards 1-2" 476 195 239 3 23 7 1 0 0 2 0 0 0 0 0 0 0 6
COLUMBIA "TOWN OF LEWISTON Wards 1-2" 686 305 343 5 18 6 1 0 0 1 0 0 0 0 0 0 0 7
COLUMBIA "TOWN OF LODI Wards 1-5" 2000 905 961 10 71 21 0 0 0 11 0 0 0 0 0 0 0 21
COLUMBIA "TOWN OF LOWVILLE Wards 1-2" 622 268 321 5 18 4 0 0 0 1 0 0 0 0 0 0 0 5
COLUMBIA "TOWN OF MARCELLON Wards 1-2" 517 202 291 7 8 3 0 0 0 4 0 0 0 0 0 0 0 2
COLUMBIA "TOWN OF NEWPORT Ward 1" 391 149 216 0 13 7 0 0 0 1 0 0 2 0 0 0 0 3
COLUMBIA "TOWN OF OTSEGO Ward 1" 398 159 209 0 22 4 0 1 0 1 0 0 0 0 0 0 0 2
COLUMBIA "TOWN OF PACIFIC Wards 1-4" 1598 685 848 2 40 6 0 1 0 5 0 0 0 0 0 0 0 11
COLUMBIA "TOWN OF RANDOLPH Ward 1" 417 78 323 1 5 2 0 1 0 0 0 0 0 0 2 0 0 5
COLUMBIA "TOWN OF SCOTT Ward 1" 339 118 188 2 23 3 1 0 0 0 0 0 0 0 0 0 0 4
COLUMBIA "TOWN OF SPRINGVALE Wards 1-2" 309 120 180 1 3 3 0 0 0 1 0 0 0 0 0 0 0 1
COLUMBIA "TOWN OF WEST POINT Wards 1-3" 1277 645 556 4 44 7 0 1 0 5 0 0 0 0 0 0 0 15
COLUMBIA "TOWN OF WYOCENA Wards 1-2" 956 422 487 2 27 4 0 0 0 3 0 0 0 0 0 0 0 11
COLUMBIA "VILLAGE OF ARLINGTON Ward 1" 471 215 227 4 14 6 0 0 0 2 0 0 0 0 0 0 0 3
COLUMBIA "VILLAGE OF CAMBRIA Ward 1" 368 161 175 6 12 8 1 0 0 3 0 0 0 0 0 0 0 2
COLUMBIA "VILLAGE OF DOYLESTOWN Ward 1" 139 63 61 0 10 4 0 0 0 0 0 0 0 0 0 0 0 1
COLUMBIA "VILLAGE OF FALL RIVER Wards 1-2" 804 346 396 3 29 12 2 1 0 2 0 0 0 0 0 0 0 13
COLUMBIA "VILLAGE OF FRIESLAND Ward 1" 163 37 114 2 5 2 0 0 0 0 0 0 0 0 0 0 0 3
COLUMBIA "VILLAGE OF PARDEEVILLE Ward 1-3" 1029 437 523 14 29 14 0 0 0 5 0 0 0 0 0 0 0 7
COLUMBIA "VILLAGE OF POYNETTE Ward 1-4" 1240 621 530 6 51 14 0 0 0 2 0 0 0 0 0 0 0 16
COLUMBIA "VILLAGE OF RANDOLPH Ward 3" 239 64 154 1 14 3 0 0 0 1 0 0 0 0 0 0 0 2
COLUMBIA "VILLAGE OF RIO Ward 1-2" 556 250 246 2 26 17 1 0 0 5 0 0 0 0 0 0 0 9
COLUMBIA "VILLAGE OF WYOCENA Ward 1" 333 129 172 2 18 9 0 0 0 1 0 0 0 0 0 0 0 2
COLUMBIA "CITY OF COLUMBUS Wards 1-8" 2709 1381 1089 12 130 47 3 0 0 18 2 0 0 0 1 0 0 26
COLUMBIA "CITY OF COLUMBUS Ward 10" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
COLUMBIA "CITY OF LODI Wards 1-6" 1752 998 641 4 68 12 1 1 0 8 0 0 0 0 0 0 0 19
COLUMBIA "CITY OF PORTAGE Wards 1,9-10" 1371 653 610 8 57 20 1 0 0 6 0 0 0 0 0 0 0 16
COLUMBIA "CITY OF PORTAGE Wards 2-3,5" 1336 707 518 7 61 22 0 2 0 0 0 0 0 0 0 0 0 19
COLUMBIA "CITY OF PORTAGE Wards 4,6-8" 1345 673 582 4 58 16 0 1 0 2 0 0 0 0 0 0 0 9
COLUMBIA "CITY OF WISCONSIN DELLS Wards 1-3,6" 1114 509 536 1 31 22 1 0 0 5 0 0 0 0 0 0 0 9
COLUMBIA "CITY OF WISCONSIN DELLS Ward 11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CRAWFORD "TOWN OF BRIDGEPORT Ward 1" 548 220 295 3 22 1 0 0 0 3 0 0 0 0 0 0 0 4
CRAWFORD "TOWN OF CLAYTON Wards 1-3" 463 231 199 3 18 8 1 1 0 0 0 0 0 0 0 0 0 2
CRAWFORD "TOWN OF EASTMAN Wards 1-2" 405 141 238 2 14 7 0 0 0 0 0 0 0 0 0 0 0 3
CRAWFORD "TOWN OF FREEMAN Ward 1" 420 183 208 4 20 3 1 0 0 1 0 0 0 0 0 0 0 0
CRAWFORD "TOWN OF HANEY Ward 1" 165 83 72 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0
CRAWFORD "TOWN OF MARIETTA Ward 1" 261 87 156 2 11 1 0 0 0 4 0 0 0 0 0 0 0 0
CRAWFORD "TOWN OF PRAIRIE DU CHIEN Wards 1-2" 476 178 268 2 18 5 2 0 0 0 0 0 0 0 0 0 0 3
CRAWFORD "TOWN OF SCOTT Ward 1" 241 114 113 2 6 3 0 0 0 1 0 0 0 0 0 0 0 2
CRAWFORD "TOWN OF SENECA Ward 1" 451 191 238 0 17 0 1 1 0 0 0 0 0 0 0 0 0 3
CRAWFORD "TOWN OF UTICA Ward 1" 337 173 135 5 13 6 0 0 0 3 0 0 0 0 0 0 0 2
CRAWFORD "TOWN OF WAUZEKA Wards 1-2" 206 72 119 1 11 1 0 0 0 0 0 0 0 0 0 0 0 2
