COUNTY AREA TOTAL DEM REP LIB GRN IND WI1 WI2 WI3 WI4 WI5 WI6 WI7 WI8 WI9 WI10 WI11 WI12 WI13 WI14 WI15 WI16 WI17 WI18
Ashtabula "GEN ON LAKE VILL" 463 186 242 19 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "HARPERSFLD TWP 1" 441 128 280 6 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "HARPERSFLD TWP 2" 573 177 361 19 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "HARPERSFLD TWP 3" 432 149 258 12 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "HARTSGROVE TWP" 693 156 498 20 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "JEFFERSON TWP. 1" 373 104 236 12 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "JEFFERSON TWP. 2" 306 71 221 7 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "JEFFERSON TWP 3" 384 89 270 10 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "JEFF VILL 1" 327 100 201 16 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "JEFF VILL 2" 674 241 375 27 8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "JEFF VILL 3" 430 153 257 9 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "KINGSVILLE TWP. 1" 435 152 262 12 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "KINGSVILLE TWP. 2" 431 151 256 9 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "LENOX TWP. 1" 357 74 258 8 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "LENOX TWP. 2" 339 98 214 14 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "MONROE TWP. 1" 513 139 348 13 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "MONROE TWP. 2" 494 138 324 8 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "ROCK CREEK VILLAGE" 214 71 129 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "MORGAN TWP." 437 114 302 9 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "NEW LYME TWP." 488 149 312 13 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "N KINGS VILL 1" 541 232 279 6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "N KINGS VILL 2" 679 225 391 20 6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "N KINGS VILL 3" 246 87 140 11 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "ORWELL TWP." 509 129 327 19 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "ORWELL VILLAGE" 607 195 349 27 9 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "PIERPONT TWP." 490 126 341 14 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "PLYMOUTH TWP. 1" 407 149 233 4 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "PLYMOUTH TWP. 2" 705 255 405 22 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "RICHMOND TWP." 370 92 253 14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "ROME TWP." 425 101 294 12 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "SAYBROOK TWP. 1" 324 94 203 14 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "SAYBROOK TWP. 2" 376 159 191 6 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "SAYBROOK TWP. 3" 402 181 196 6 2 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "SAYBROOK TWP. 4" 417 165 224 10 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "SAYBROOK TWP. 5" 488 225 233 11 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "SAYBROOK TWP. 6" 575 275 266 15 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "SAYBROOK TWP. 7" 330 117 188 9 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "SAYBROOK TWP. 8" 299 117 166 8 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "SHEFFIELD TWP. 1" 333 102 211 14 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "SHEFFIELD TWP. 2" 438 113 294 11 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "TRUMBULL TWP." 735 180 520 12 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "WAYNE TWP." 262 74 164 7 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "WMSFLD TWP 1" 269 64 197 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "WMSFLD TWP 2" 356 88 241 11 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "WINDSOR TWP." 630 180 402 15 10 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ashtabula "ROAMING SHORES VILLAGE" 798 257 489 20 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 1-1" 851 638 138 28 29 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 1-2" 440 340 48 15 27 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 1-3" 683 493 128 30 18 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 1-4" 834 439 329 38 17 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 1-5" 247 148 83 10 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 2-1" 921 535 314 47 15 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 2-2" 319 226 53 20 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 2-3" 479 330 113 9 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 2-4" 652 471 138 18 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 3-1" 447 258 144 33 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 3-2" 497 300 160 24 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 3-3" 481 278 167 23 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 3-4" 585 433 117 20 10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 3-5" 627 516 64 13 24 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 3-6" 429 344 57 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 4-1" 556 397 114 15 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 4-2" 474 383 58 15 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 4-3" 433 312 82 13 11 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 4-4" 435 294 104 23 11 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "NELSONVILLE 1" 374 165 182 11 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "NELSONVILLE 2" 278 123 127 10 10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "NELSONVILLE 3" 370 162 165 15 15 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "NELSONVILLE 4" 429 193 192 23 4 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ALEXANDER EAST" 880 333 489 25 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ALEXANDER WEST" 533 261 225 25 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "AMES TOWNSHIP" 575 304 212 24 24 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "AMESVILLE VLG" 90 47 29 7 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS BAKER" 971 545 347 31 11 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS EAST" 348 236 86 13 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS SOUTH" 661 417 185 22 14 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "PLAINS 1" 620 333 233 22 10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "PLAINS 2" 810 446 300 18 12 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "BERN TOWNSHIP" 270 146 108 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "CANAAN TOWNSHIP" 789 488 254 19 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "CARTHAGE TOWNSHIP" 711 169 510 15 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "CHAUNCEY VLG" 327 141 161 10 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "CIRCLE HILL" 433 250 156 9 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens MILLFIELD 454 199 225 10 8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "SUGAR CREEK" 284 167 90 5 12 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ALBANY VILLAGE" 442 167 236 13 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "LEE TOWNSHIP" 1075 393 609 27 12 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "LODI TOWNSHIP" 744 322 373 21 11 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ROME TOWNSHIP" 601 251 316 16 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens JACKSONVILLE 213 117 88 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "TRIMBLE TOWNSHIP" 737 292 388 20 9 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "TRIMBLE VILLAGE" 124 48 64 8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "GLOUSTER VILLAGE" 605 282 283 14 8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "COOLVILLE VILLAGE" 194 49 137 1 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "TROY EAST" 574 146 399 8 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "TROY WEST" 364 54 288 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "NEW MARSHFIELD" 538 287 197 27 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens WATERLOO 572 254 268 17 10 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "BUCHTEL VLG" 246 117 113 6 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "YORK TOWNSHIP" 810 321 443 25 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 2-5" 694 437 211 25 15 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Athens "ATHENS 4-5" 912 573 254 54 20 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "ST. MARYS 1A" 631 121 467 27 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "ST. MARYS 1B" 410 84 301 13 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "ST. MARYS 2A" 509 126 351 21 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "ST. MARYS 2B" 806 198 566 13 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "ST. MARYS 3A" 772 157 573 18 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "ST. MARYS 4A" 520 115 371 15 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "WAPAKONETA 1A" 888 171 649 37 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "WAPAKONETA 1B" 784 181 569 16 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "WAPAKONETA 2A" 427 91 302 17 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "WAPAKONETA 2B" 577 120 422 22 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "WAPAKONETA 3A" 373 77 267 17 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "WAPAKONETA 3B" 435 83 323 18 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "WAPAKONETA 4A" 340 73 241 11 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "WAPAKONETA 4B" 709 122 544 18 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize CLAY 447 55 370 12 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "DUCHOUQUET E" 883 119 718 30 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "DUCHOUQUET W" 718 143 532 24 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "CRIDERS E" 353 78 257 10 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize GERMAN 505 54 427 8 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "NEW BREMEN E" 1064 171 827 30 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "NEW BREMEN W" 682 106 522 32 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize GOSHEN 279 34 222 13 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize JACKSON 541 47 467 13 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "MINSTER N" 933 152 746 16 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "MINSTER S" 848 108 688 28 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize BUCKLAND 121 26 89 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize LOGAN 544 61 466 9 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize MOULTON 1025 126 854 24 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize NOBLE 735 93 616 9 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize PUSHETA 753 89 632 15 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "ST. MARYS E" 871 134 679 24 4 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "ST. MARYS W" 880 195 638 22 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize SALEM 253 22 213 9 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize UNION 1031 143 825 32 6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "NEW KNOXVILLE" 467 54 393 7 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize WASHINGTON 619 53 535 16 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize WAYNE 442 35 377 11 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize WAYNESFIELD 309 44 243 16 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Auglaize "CRIDERS W" 535 119 376 24 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "BELLAIRE VILLAGE 1" 609 193 377 18 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "BELLAIRE VILLAGE 2" 439 171 231 9 6 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "BELLAIRE VILLAGE 3" 394 155 202 19 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "MARTINS FERRY 1-A" 753 268 433 19 10 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "MARTINS FERRY 2-A" 706 265 398 12 5 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "MARTINS FERRY 3-A" 187 71 99 8 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "MARTINS FERRY 3-B" 350 115 214 8 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "MARTINS FERRY 4-A" 538 226 278 18 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "ST CLAIRSVILLE 1-A" 531 150 355 9 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "ST CLAIRSVILLE 2-A" 373 129 223 10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "ST CLAIRSVILLE 2-B" 599 164 398 17 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "ST CLAIRSVILLE 3-A" 346 116 210 8 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "ST CLAIRSVILLE 3-B" 429 132 259 12 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "ST CLAIRSVILLE 4-A" 333 102 199 12 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "ST CLAIRSVILLE 4-B" 357 112 218 7 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "COLERAIN TWP 2" 244 51 175 4 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "COLERAIN TWP 1" 223 48 165 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "COLERAIN TWP 3" 664 161 471 8 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "COLERAIN TWP 4" 392 115 263 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "COLERAIN TWP 5" 384 97 263 6 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "COLERAIN TWP 6" 303 86 201 7 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "FLUSHING VILLAGE" 400 112 262 11 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "HOLLOWAY VILLAGE" 129 38 85 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "FLUSHING TWP 1" 266 63 194 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "BELMONT VILLAGE" 220 61 148 3 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "BETHESDA VILLAGE" 544 122 386 20 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "GOSHEN TWP" 709 112 564 14 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "KIRKWOOD TWP" 165 32 128 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "SHADYSIDE VILLAGE 1" 579 195 346 18 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "SHADYSIDE VILLAGE 2" 729 238 442 18 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "SHADYSIDE VILLAGE 3" 551 184 330 11 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "MEAD TWP DILLIES" 717 184 487 21 2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "MEAD TWP MEAD SHADYSIDE" 406 114 274 6 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "BRIDGEPORT VILLAGE 1" 374 123 222 10 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "BRIDGEPORT VILLAGE 2" 344 104 209 13 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "BROOKSIDE VILLAGE" 282 90 169 14 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "PEASE TWP BLAINE WOLFHURST" 636 218 363 33 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "PEASE TWP BOYDSVILLE" 524 174 320 14 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "PEASE TWP SUNSET HTS" 223 57 153 3 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "YORKVILLE VILLAGE" 187 66 113 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "PEASE TWP 1" 416 110 286 13 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "PULTNEY TWP AVONDALE" 196 53 139 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "PULTNEY TWP 4 NEFFS" 761 243 465 15 9 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "PULTNEY TWP 1" 622 172 413 10 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "PULTNEY TWP 2" 626 178 411 17 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "RICHLAND TWP 1 BANNOCK" 489 110 357 10 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "RICHLAND TWP 2" 625 155 445 12 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "RICHLAND TWP 3" 466 144 298 8 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "RICHLAND TWP 4 LLOYDSVILLE" 616 111 470 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "RICHLAND TWP 5" 645 150 465 6 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "RICHLAND TWP 6" 740 186 507 20 5 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "RICHLAND TWP 7 GLENCOE" 393 90 277 10 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "SMITH TWP CENTERVILLE WARNOCK" 766 131 599 13 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "SOMERSET TWP SOMERTON" 350 65 264 12 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "SOMERSET TWP TEMPERANCEVILLE" 176 33 130 5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "MORRISTOWN VILLAGE" 123 27 86 4 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "UNION TWP LAFFERTY" 305 75 208 13 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "UNION TWP" 824 149 631 13 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "BARNESVILLE VILLAGE 1" 857 239 570 17 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "BARNESVILLE VILLAGE 2" 513 139 339 16 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "WARREN TWP" 932 227 647 23 6 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "WASHINGTON TWP" 283 64 205 6 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "WAYNE TWP" 369 65 281 10 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "WHEELING TWP FAIRPOINT" 433 100 302 12 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "WHEELING TWP UNIONTOWN" 419 75 323 12 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "POWHATAN POINT VILLAGE" 668 207 413 20 5 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "YORK TWP" 468 96 349 11 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Belmont "FLUSHING TWP 2" 58 11 42 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
