COUNTY AREA TOTAL DEM REP Anderson White Turnbull Enz Cason Boucher Grimek William Hoffman Turtenwald Gehler Davis SCATTERING
BURNETT "Town of SCOTT Wards 1-2" 391 161 223 2 1 NA 4 0 0 0 0 0 0 0 0 0
BURNETT "Town of SIREN Wards 1-2" 473 152 312 3 1 NA 5 0 0 0 0 0 0 0 0 0
BURNETT "Town of SWISS Wards 1-2" 351 171 173 1 1 NA 5 0 0 0 0 0 0 0 0 0
BURNETT "Town of TRADE LAKE Wards 1-2" 454 152 290 4 2 NA 6 0 0 0 0 0 0 0 0 0
BURNETT "Town of UNION Ward 1" 185 70 112 0 0 NA 1 2 0 0 0 0 0 0 0 0
BURNETT "Town of WEBB LAKE Ward 1" 250 101 143 0 0 NA 6 0 0 0 0 0 0 0 0 0
BURNETT "Town of WEST MARSHLAND Wards 1-2" 167 48 118 0 1 NA 0 0 0 0 0 0 0 0 0 0
BURNETT "Town of WOOD RIVER Wards 1-3" 456 126 321 1 0 NA 8 0 0 0 0 0 0 0 0 0
BURNETT "Village of GRANTSBURG Wards 1-3" 494 168 313 3 2 NA 8 0 0 0 0 0 0 0 0 0
BURNETT "Village of SIREN Wards 1-2" 324 117 191 3 4 NA 9 0 0 0 0 0 0 0 0 0
BURNETT "Village of WEBSTER Wards 1-2" 252 99 144 0 3 NA 6 0 0 0 0 0 0 0 0 0
CALUMET "Town of BRILLION Wards 1-2" 711 181 511 7 4 NA 8 0 0 0 0 0 0 0 0 0
CALUMET "Town of BROTHERTOWN Wards 1-2" 634 147 480 4 2 NA 1 0 0 0 0 0 0 0 0 0
CALUMET "Town of CHARLESTOWN Ward 1" 400 102 288 1 9 NA 0 0 0 0 0 0 0 0 0 0
CALUMET "Town of CHILTON Wards 1-3" 545 138 399 4 2 NA 2 0 0 0 0 0 0 0 0 0
CALUMET "Town of HARRISON Ward 10" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
CALUMET "Town of NEW HOLSTEIN Wards 1-3" 730 201 522 2 1 NA 4 0 0 0 0 0 0 0 0 0
CALUMET "Town of RANTOUL Ward 1" 359 82 274 1 0 NA 2 0 0 0 0 0 0 0 0 0
CALUMET "Town of STOCKBRIDGE Wards 1-3" 791 231 554 2 2 NA 1 1 0 0 0 0 0 0 0 0
CALUMET "Town of WOODVILLE Ward 1" 455 122 326 0 2 NA 4 1 0 0 0 0 0 0 0 0
CALUMET "Village of HARRISON Wards 3-4" 986 381 593 5 2 NA 1 4 0 0 0 0 0 0 0 0
CALUMET "Village of HARRISON Wards 5-6,10" 1074 435 632 3 1 NA 3 0 0 0 0 0 0 0 0 0
CALUMET "Village of HARRISON Wards 7-9,14" 1043 401 623 8 1 NA 10 0 0 0 0 0 0 0 0 0
CALUMET "Village of HARRISON Wards 11-13" 1528 598 902 9 4 NA 10 5 0 0 0 0 0 0 0 0
CALUMET "Village of HARRISON Ward 15" 163 39 120 2 0 NA 2 0 0 0 0 0 0 0 0 0
CALUMET "Village of HARRISON Ward 16" 281 99 181 1 0 NA 0 0 0 0 0 0 0 0 0 0
CALUMET "Village of HARRISON Ward 17" 78 41 36 0 0 NA 1 0 0 0 0 0 0 0 0 0
CALUMET "Village of HARRISON Ward 18" 497 213 276 3 1 NA 1 3 0 0 0 0 0 0 0 0
CALUMET "Village of HILBERT Wards 1-2" 459 111 342 3 2 NA 1 0 0 0 0 0 0 0 0 0
CALUMET "Village of HILBERT Ward 3" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
CALUMET "Village of POTTER Ward 1" 125 25 96 2 0 NA 1 1 0 0 0 0 0 0 0 0
CALUMET "Village of SHERWOOD Wards 1-5" 1733 662 1042 13 3 NA 13 0 0 0 0 0 0 0 0 0
CALUMET "Village of STOCKBRIDGE Ward 1" 329 118 207 3 0 NA 1 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 12" 332 156 169 0 1 NA 5 1 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 13" 805 424 354 10 2 NA 11 4 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 14" 746 356 375 8 4 NA 3 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 26" 919 455 432 8 7 NA 14 3 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 44" 932 463 446 10 5 NA 6 2 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 45" 1173 561 594 9 3 NA 3 3 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 46" 99 47 52 0 0 NA 0 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 47" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
CALUMET "City of BRILLION Wards 1-4" 1331 449 862 8 2 NA 9 1 0 0 0 0 0 0 0 0
CALUMET "City of CHILTON Wards 1-5" 1470 521 919 8 4 NA 14 4 0 0 0 0 0 0 0 0
CALUMET "CITY OF KAUKAUNA Ward 11" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF KIEL Ward 7" 121 46 75 0 0 NA 0 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF MENASHA Wards 16-20" 1437 659 764 6 1 NA 6 1 0 0 0 0 0 0 0 0
CALUMET "City of NEW HOLSTEIN Wards 1-5" 1417 528 867 8 5 NA 8 1 0 0 0 0 0 0 0 0
CHIPPEWA "Town of ANSON Wards 1-3" 1199 474 710 5 3 NA 6 1 0 0 0 0 0 0 0 0
CHIPPEWA "Town of ANSON Ward 4" 4 1 3 0 0 NA 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of ARTHUR Ward 1" 297 92 202 1 1 NA 1 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of AUBURN Ward 1" 317 116 196 2 1 NA 2 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of BIRCH CREEK Ward 1" 280 97 183 0 0 NA 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of BLOOMER Wards 1-2" 480 146 330 1 1 NA 2 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of CLEVELAND Ward 1" 404 141 258 2 1 NA 1 1 0 0 0 0 0 0 0 0
CHIPPEWA "Town of COLBURN Ward 1" 365 101 260 2 1 NA 1 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of COOKS VALLEY Ward 1" 332 109 220 3 0 NA 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of DELMAR Ward 1" 392 144 242 4 2 NA 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of EAGLE POINT Wards 1-5" 1579 629 933 7 2 NA 6 2 0 0 0 0 0 0 0 0
CHIPPEWA "Town of EDSON Wards 1-2" 370 144 221 1 3 NA 1 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of ESTELLA Ward 1" 196 56 134 1 2 NA 3 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of GOETZ Wards 1-2" 367 161 199 2 0 NA 5 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of GOETZ Ward 3" 11 5 6 0 0 NA 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of HALLIE Ward 1" 103 52 50 0 1 NA 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of HOWARD Ward 1" 379 156 216 3 1 NA 2 1 0 0 0 0 0 0 0 0
CHIPPEWA "Town of LAFAYETTE Wards 1-9" 3130 1351 1736 19 4 NA 17 3 0 0 0 0 0 0 0 0
CHIPPEWA "Town of LAKE HOLCOMBE Wards 1-2" 499 171 318 2 3 NA 4 1 0 0 0 0 0 0 0 0
CHIPPEWA "Town of RUBY Ward 1" 182 57 122 0 0 NA 3 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of SAMPSON Ward 1" 467 146 315 1 2 NA 2 1 0 0 0 0 0 0 0 0
CHIPPEWA "Town of SIGEL Wards 1-2" 459 197 250 5 3 NA 4 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of TILDEN Wards 1-3" 786 291 486 3 3 NA 2 1 0 0 0 0 0 0 0 0
CHIPPEWA "Town of WHEATON Wards 1-3" 1366 579 768 7 2 NA 10 0 0 0 0 0 0 0 0 0
CHIPPEWA "Town of WOODMOHR Wards 1-2" 517 168 347 1 1 NA 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "Village of BOYD Ward 1" 226 102 121 1 0 NA 1 1 0 0 0 0 0 0 0 0
CHIPPEWA "Village of CADOTT Wards 1-3" 556 267 276 5 2 NA 6 0 0 0 0 0 0 0 0 0
CHIPPEWA "Village of LAKE HALLIE Wards 1-8" 3026 1350 1608 27 19 NA 19 3 0 0 0 0 0 0 0 0
CHIPPEWA "Village of NEW AUBURN Ward 1" 177 62 113 1 1 NA 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "City of BLOOMER Wards 1-4" 1514 536 947 13 7 NA 8 3 0 0 0 0 0 0 0 0
CHIPPEWA "City of CHIPPEWA FALLS Ward 1" 740 353 364 8 6 NA 8 1 0 0 0 0 0 0 0 0
CHIPPEWA "City of CHIPPEWA FALLS Ward 2" 936 449 468 8 2 NA 8 1 0 0 0 0 0 0 0 0
CHIPPEWA "City of CHIPPEWA FALLS Ward 3" 975 501 453 9 5 NA 6 1 0 0 0 0 0 0 0 0
CHIPPEWA "City of CHIPPEWA FALLS Ward 3A" 1 0 1 0 0 NA 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "City of CHIPPEWA FALLS Ward 3B" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "City of CHIPPEWA FALLS Ward 4" 680 393 267 6 3 NA 9 2 0 0 0 0 0 0 0 0
CHIPPEWA "City of CHIPPEWA FALLS Ward 5" 749 392 322 14 4 NA 16 1 0 0 0 0 0 0 0 0
CHIPPEWA "City of CHIPPEWA FALLS Ward 6" 711 358 324 11 6 NA 11 1 0 0 0 0 0 0 0 0
CHIPPEWA "City of CHIPPEWA FALLS Ward 7" 846 415 409 4 11 NA 5 2 0 0 0 0 0 0 0 0
CHIPPEWA "City of CHIPPEWA FALLS Ward 7A" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "City of CORNELL Wards 1-4" 526 208 307 5 4 NA 1 1 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF EAU CLAIRE Ward 16" 805 427 358 10 2 NA 8 0 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF EAU CLAIRE Ward 40" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF EAU CLAIRE Ward 41" 89 52 34 1 0 NA 2 0 0 0 0 0 0 0 0 0
CHIPPEWA "City of STANLEY Wards 1-4,6-7" 736 290 422 6 7 NA 9 2 0 0 0 0 0 0 0 0
CLARK "Town of BEAVER Ward 1" 233 66 167 0 0 NA 0 0 0 0 0 0 0 0 0 0
CLARK "Town of BUTLER Ward 1" 51 17 33 1 0 NA 0 0 0 0 0 0 0 0 0 0
CLARK "Town of COLBY Wards 1-3" 236 72 162 2 0 NA 0 0 0 0 0 0 0 0 0 0
CLARK "Town of DEWHURST Ward 1" 188 67 117 2 0 NA 2 0 0 0 0 0 0 0 0 0
CLARK "Town of EATON Wards 1-2" 235 63 169 0 1 NA 2 0 0 0 0 0 0 0 0 0
CLARK "Town of FOSTER Ward 1" 75 23 52 0 0 NA 0 0 0 0 0 0 0 0 0 0
CLARK "Town of FREMONT Wards 1-2" 432 103 323 2 3 NA 1 0 0 0 0 0 0 0 0 0
CLARK "Town of GRANT Wards 1-2" 323 106 210 3 1 NA 3 0 0 0 0 0 0 0 0 0
CLARK "Town of GREEN GROVE Wards 1-2" 179 53 119 1 1 NA 5 0 0 0 0 0 0 0 0 0
CLARK "Town of HENDREN Ward 1" 177 61 113 1 1 NA 1 0 0 0 0 0 0 0 0 0
CLARK "Town of HEWETT Wards 1-2" 161 66 91 3 0 NA 1 0 0 0 0 0 0 0 0 0
CLARK "Town of HIXON Wards 1-2" 188 66 118 0 1 NA 3 0 0 0 0 0 0 0 0 0
CLARK "Town of HOARD Wards 1-2" 182 45 134 0 0 NA 2 1 0 0 0 0 0 0 0 0
CLARK "Town of LEVIS Wards 1-2" 221 71 145 0 4 NA 1 0 0 0 0 0 0 0 0 0
CLARK "Town of LONGWOOD Wards 1-2" 184 66 114 2 0 NA 1 1 0 0 0 0 0 0 0 0
CLARK "Town of LOYAL Wards 1-2" 229 51 171 2 1 NA 4 0 0 0 0 0 0 0 0 0
CLARK "Town of LYNN Wards 1-2" 234 71 162 0 0 NA 1 0 0 0 0 0 0 0 0 0
CLARK "Town of MAYVILLE Wards 1-2" 292 72 213 2 0 NA 4 1 0 0 0 0 0 0 0 0
CLARK "Town of MEAD Ward 1" 116 37 79 0 0 NA 0 0 0 0 0 0 0 0 0 0
CLARK "Town of MENTOR Ward 1" 196 79 104 3 5 NA 4 1 0 0 0 0 0 0 0 0
CLARK "Town of PINE VALLEY Wards 1-2" 535 176 347 5 1 NA 6 0 0 0 0 0 0 0 0 0
CLARK "Town of RESEBURG Wards 1-2" 148 68 78 0 1 NA 1 0 0 0 0 0 0 0 0 0
CLARK "Town of SEIF Ward 1" 90 43 46 1 0 NA 0 0 0 0 0 0 0 0 0 0
CLARK "Town of SHERMAN Wards 1-2" 278 66 210 1 1 NA 0 0 0 0 0 0 0 0 0 0
CLARK "Town of SHERWOOD Ward 1" 131 65 64 0 0 NA 1 1 0 0 0 0 0 0 0 0
CLARK "Town of THORP Ward 1" 253 85 164 1 3 NA 0 0 0 0 0 0 0 0 0 0
CLARK "Town of UNITY Ward 1" 262 79 174 3 3 NA 3 0 0 0 0 0 0 0 0 0
CLARK "Town of WARNER Wards 1-2" 208 63 144 0 0 NA 1 0 0 0 0 0 0 0 0 0
CLARK "Town of WASHBURN Ward 1" 135 35 98 0 0 NA 2 0 0 0 0 0 0 0 0 0
CLARK "Town of WESTON Wards 1-2" 268 86 179 0 1 NA 2 0 0 0 0 0 0 0 0 0
CLARK "Town of WITHEE Ward 1" 271 82 183 5 0 NA 1 0 0 0 0 0 0 0 0 0
CLARK "Town of WORDEN Ward 1" 218 67 150 0 1 NA 0 0 0 0 0 0 0 0 0 0
CLARK "Town of YORK Wards 1-2" 286 90 189 3 4 NA 0 0 0 0 0 0 0 0 0 0
CLARK "Village of CURTISS Ward 1" 41 2 38 0 1 NA 0 0 0 0 0 0 0 0 0 0
CLARK "Village of DORCHESTER Ward 1" 240 75 160 2 3 NA 0 0 0 0 0 0 0 0 0 0
CLARK "Village of GRANTON Ward 1" 153 57 91 2 2 NA 1 0 0 0 0 0 0 0 0 0
CLARK "VILLAGE OF UNITY Ward 2" 44 12 28 3 0 NA 1 0 0 0 0 0 0 0 0 0
CLARK "Village of WITHEE Ward 1" 211 85 121 2 2 NA 1 0 0 0 0 0 0 0 0 0
CLARK "City of ABBOTSFORD Wards 2-5,7" 541 197 331 5 3 NA 4 1 0 0 0 0 0 0 0 0
CLARK "City of COLBY Wards 2-4" 441 143 285 6 3 NA 3 1 0 0 0 0 0 0 0 0
CLARK "City of GREENWOOD Wards 1-2" 414 182 230 1 1 NA 0 0 0 0 0 0 0 0 0 0
CLARK "City of LOYAL Wards 1-2" 487 171 308 5 3 NA 0 0 0 0 0 0 0 0 0 0
CLARK "City of NEILLSVILLE Ward 1" 194 73 114 1 5 NA 1 0 0 0 0 0 0 0 0 0
CLARK "City of NEILLSVILLE Ward 2" 233 107 122 0 3 NA 1 0 0 0 0 0 0 0 0 0
CLARK "City of NEILLSVILLE Ward 3" 258 126 129 0 2 NA 1 0 0 0 0 0 0 0 0 0
CLARK "City of NEILLSVILLE Ward 4" 144 59 82 1 1 NA 1 0 0 0 0 0 0 0 0 0
CLARK "City of NEILLSVILLE Ward 5" 99 41 56 0 0 NA 2 0 0 0 0 0 0 0 0 0
CLARK "City of OWEN Wards 1-3" 382 181 189 2 4 NA 6 0 0 0 0 0 0 0 0 0
CLARK "CITY OF STANLEY Ward 5" 2 2 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
CLARK "CITY OF STANLEY Ward 8" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
CLARK "City of THORP Wards 1-4" 615 242 363 1 3 NA 3 3 0 0 0 0 0 0 0 0
COLUMBIA "Town of ARLINGTON Ward 1" 441 219 212 6 0 NA 4 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of CALEDONIA Wards 1-2" 844 475 358 5 4 NA 2 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of COLUMBUS Ward 1" 334 125 203 2 0 NA 4 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of COURTLAND Ward 1" 233 84 149 0 0 NA 0 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of DEKORRA Wards 1-3" 1356 684 650 8 4 NA 10 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of FORT WINNEBAGO Ward 1" 491 214 268 4 0 NA 4 1 0 0 0 0 0 0 0 0
COLUMBIA "Town of FOUNTAIN PRAIRIE Wards 1-2" 427 202 214 4 1 NA 6 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of HAMPDEN Ward 1" 316 142 169 2 2 NA 1 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of LEEDS Wards 1-2" 444 220 214 4 2 NA 4 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of LEWISTON Wards 1-2" 629 317 299 5 2 NA 5 1 0 0 0 0 0 0 0 0
COLUMBIA "Town of LODI Wards 1-5" 1891 966 894 16 5 NA 9 1 0 0 0 0 0 0 0 0
COLUMBIA "Town of LOWVILLE Wards 1-2" 590 279 300 4 1 NA 5 1 0 0 0 0 0 0 0 0
COLUMBIA "Town of MARCELLON Wards 1-2" 495 217 269 2 3 NA 3 1 0 0 0 0 0 0 0 0
COLUMBIA "Town of NEWPORT Ward 1" 362 152 203 2 1 NA 4 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of OTSEGO Ward 1" 367 168 194 2 1 NA 1 1 0 0 0 0 0 0 0 0
COLUMBIA "Town of PACIFIC Wards 1-4" 1487 725 740 7 8 NA 7 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of RANDOLPH Ward 1" 401 82 313 3 0 NA 3 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of SCOTT Ward 1" 306 127 173 4 0 NA 1 1 0 0 0 0 0 0 0 0
COLUMBIA "Town of SPRINGVALE Wards 1-2" 276 139 132 3 0 NA 2 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of WEST POINT Wards 1-3" 1212 653 547 7 3 NA 2 0 0 0 0 0 0 0 0 0
COLUMBIA "Town of WYOCENA Wards 1-2" 863 439 413 2 2 NA 7 0 0 0 0 0 0 0 0 0
COLUMBIA "Village of ARLINGTON Ward 1" 454 229 215 3 4 NA 3 0 0 0 0 0 0 0 0 0
COLUMBIA "Village of CAMBRIA Ward 1" 288 145 136 2 0 NA 5 0 0 0 0 0 0 0 0 0
COLUMBIA "Village of DOYLESTOWN Ward 1" 125 75 47 0 1 NA 1 1 0 0 0 0 0 0 0 0
COLUMBIA "Village of FALL RIVER Wards 1-2" 715 370 325 11 3 NA 6 0 0 0 0 0 0 0 0 0
COLUMBIA "Village of FRIESLAND Ward 1" 139 33 101 0 1 NA 2 2 0 0 0 0 0 0 0 0
COLUMBIA "Village of PARDEEVILLE Wards 1-3" 894 449 416 13 8 NA 7 1 0 0 0 0 0 0 0 0
COLUMBIA "Village of POYNETTE Wards 1-4" 1144 672 439 7 9 NA 16 1 0 0 0 0 0 0 0 0
COLUMBIA "VILLAGE OF RANDOLPH Ward 3" 202 73 126 1 0 NA 2 0 0 0 0 0 0 0 0 0
COLUMBIA "Village of RIO Wards 1-2" 450 279 158 2 4 NA 7 0 0 0 0 0 0 0 0 0
COLUMBIA "Village of WYOCENA Ward 1" 287 151 127 3 2 NA 2 2 0 0 0 0 0 0 0 0
COLUMBIA "City of COLUMBUS Wards 1-8" 2430 1392 985 23 14 NA 15 1 0 0 0 0 0 0 0 0
COLUMBIA "City of COLUMBUS Ward 10" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
COLUMBIA "City of LODI Wards 1-6" 1609 1018 556 13 9 NA 13 0 0 0 0 0 0 0 0 0
COLUMBIA "City of PORTAGE Wards 1,9-10" 1209 663 524 9 7 NA 5 1 0 0 0 0 0 0 0 0
COLUMBIA "City of PORTAGE Wards 2-3,5" 1100 708 371 10 2 NA 9 0 0 0 0 0 0 0 0 0
COLUMBIA "City of PORTAGE Wards 4,6-8" 1156 688 441 14 4 NA 9 0 0 0 0 0 0 0 0 0
COLUMBIA "City of PORTAGE Ward 11" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
COLUMBIA "City of WISCONSIN DELLS Wards 1-3,6" 1057 550 482 9 4 NA 11 1 0 0 0 0 0 0 0 0
COLUMBIA "City of WISCONSIN DELLS Wards 11-12" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
CRAWFORD "Town of BRIDGEPORT Ward 1" 462 205 249 4 2 NA 2 0 0 0 0 0 0 0 0 0
CRAWFORD "Town of CLAYTON Wards 1-3" 409 241 163 3 2 NA 0 0 0 0 0 0 0 0 0 0
CRAWFORD "Town of EASTMAN Wards 1-2" 342 124 206 7 3 NA 2 0 0 0 0 0 0 0 0 0
CRAWFORD "Town of FREEMAN Ward 1" 396 196 192 4 0 NA 3 1 0 0 0 0 0 0 0 0
CRAWFORD "Town of HANEY Ward 1" 144 83 61 0 0 NA 0 0 0 0 0 0 0 0 0 0
CRAWFORD "Town of MARIETTA Ward 1" 241 118 119 2 1 NA 1 0 0 0 0 0 0 0 0 0
CRAWFORD "Town of PRAIRIE DU CHIEN Wards 1-2" 402 173 225 0 2 NA 2 0 0 0 0 0 0 0 0 0
CRAWFORD "Town of SCOTT Ward 1" 213 108 104 0 0 NA 0 1 0 0 0 0 0 0 0 0
CRAWFORD "Town of SENECA Ward 1" 411 192 211 6 0 NA 2 0 0 0 0 0 0 0 0 0
CRAWFORD "Town of UTICA Ward 1" 300 167 127 4 1 NA 1 0 0 0 0 0 0 0 0 0
CRAWFORD "Town of WAUZEKA Wards 1-2" 195 90 99 3 1 NA 2 0 0 0 0 0 0 0 0 0
CRAWFORD "Village of BELL CENTER Ward 1" 44 26 18 0 0 NA 0 0 0 0 0 0 0 0 0 0
CRAWFORD "VILLAGE OF DE SOTO Ward 2" 39 18 20 0 0 NA 1 0 0 0 0 0 0 0 0 0
CRAWFORD "Village of EASTMAN Ward 1" 130 47 80 0 2 NA 1 0 0 0 0 0 0 0 0 0
CRAWFORD "Village of FERRYVILLE Ward 1" 122 63 58 0 0 NA 1 0 0 0 0 0 0 0 0 0
CRAWFORD "Village of GAYS MILLS Ward 1" 213 118 88 2 1 NA 4 0 0 0 0 0 0 0 0 0
CRAWFORD "Village of LYNXVILLE Ward 1" 74 34 39 0 0 NA 1 0 0 0 0 0 0 0 0 0
CRAWFORD "Village of MT. STERLING Ward 1" 79 46 32 1 0 NA 0 0 0 0 0 0 0 0 0 0
CRAWFORD "Village of SOLDIERS GROVE Ward 1" 216 124 90 0 2 NA 0 0 0 0 0 0 0 0 0 0
CRAWFORD "Village of STEUBEN Ward 1" 42 23 17 2 0 NA 0 0 0 0 0 0 0 0 0 0
CRAWFORD "Village of WAUZEKA Ward 1" 234 131 97 2 0 NA 4 0 0 0 0 0 0 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 1" 322 153 159 5 5 NA 0 0 0 0 0 0 0 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Wards 2,7" 353 187 157 4 2 NA 3 0 0 0 0 0 0 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 3" 255 138 110 4 3 NA 0 0 0 0 0 0 0 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 4" 290 156 127 1 1 NA 4 1 0 0 0 0 0 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 5" 327 187 135 3 0 NA 1 1 0 0 0 0 0 0 0 0
CRAWFORD "City of PRAIRIE DU CHIEN Ward 6" 349 206 134 4 4 NA 0 1 0 0 0 0 0 0 0 0
DANE "Town of ALBION Wards 1-2" 1065 609 427 12 6 NA 9 2 0 0 0 0 0 0 0 0
DANE "Town of BERRY Wards 1-2" 689 404 276 5 0 NA 4 0 0 0 0 0 0 0 0 0
DANE "Town of BLACK EARTH Ward 1" 305 167 135 0 1 NA 2 0 0 0 0 0 0 0 0 0
DANE "Town of BLOOMING GROVE Wards 1-3" 927 670 242 5 6 NA 3 1 0 0 0 0 0 0 0 0
DANE "Town of BLUE MOUNDS Ward 1" 558 321 226 4 1 NA 6 0 0 0 0 0 0 0 0 0
DANE "Town of BRISTOL Wards 1-4" 2309 1198 1082 19 1 NA 7 2 0 0 0 0 0 0 0 0
DANE "Town of BURKE Wards 1-4" 1811 1081 709 10 5 NA 4 2 0 0 0 0 0 0 0 0
DANE "Town of CHRISTIANA Wards 1-2" 670 370 290 2 3 NA 4 1 0 0 0 0 0 0 0 0
DANE "Town of COTTAGE GROVE Wards 1-2,4-5,7" 1444 841 580 10 4 NA 8 1 0 0 0 0 0 0 0 0
DANE "Town of COTTAGE GROVE Wards 3,6" 836 517 304 11 3 NA 1 0 0 0 0 0 0 0 0 0
DANE "Town of CROSS PLAINS Wards 1-2" 942 535 392 7 1 NA 7 0 0 0 0 0 0 0 0 0
DANE "Town of CROSS PLAINS Ward 3" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
DANE "Town of DANE Ward 1" 495 228 259 3 1 NA 3 1 0 0 0 0 0 0 0 0
DANE "Town of DEERFIELD Wards 1-2" 872 482 381 2 2 NA 5 0 0 0 0 0 0 0 0 0
DANE "Town of DUNKIRK Wards 1,3,5" 756 462 285 4 2 NA 3 0 0 0 0 0 0 0 0 0
DANE "Town of DUNKIRK Wards 2,4,6" 409 249 156 2 0 NA 1 1 0 0 0 0 0 0 0 0
DANE "Town of DUNN Wards 1-7" 3077 1929 1087 29 8 NA 20 4 0 0 0 0 0 0 0 0
DANE "Town of MADISON Ward 1" 373 341 22 5 1 NA 4 0 0 0 0 0 0 0 0 0
DANE "Town of MADISON Wards 2-9" 1951 1693 207 22 14 NA 12 3 0 0 0 0 0 0 0 0
DANE "Town of MAZOMANIE Wards 1-2" 589 340 243 0 1 NA 5 0 0 0 0 0 0 0 0 0
DANE "Town of MEDINA Wards 1-2" 710 389 311 6 1 NA 3 0 0 0 0 0 0 0 0 0
DANE "Town of MIDDLETON Wards 1-8" 4010 2393 1589 14 4 NA 10 0 0 0 0 0 0 0 0 0
DANE "Town of MONTROSE Wards 1-2" 659 423 226 4 2 NA 3 1 0 0 0 0 0 0 0 0
DANE "Town of OREGON Wards 1-4" 1990 1255 711 10 7 NA 7 0 0 0 0 0 0 0 0 0
DANE "Town of PERRY Ward 1" 474 313 151 1 1 NA 8 0 0 0 0 0 0 0 0 0
DANE "Town of PLEASANT SPRINGS Wards 1-4" 1961 1167 769 11 4 NA 7 3 0 0 0 0 0 0 0 0
DANE "Town of PRIMROSE Ward 1" 443 299 135 3 1 NA 5 0 0 0 0 0 0 0 0 0
DANE "Town of ROXBURY Wards 1-2" 988 567 404 3 3 NA 11 0 0 0 0 0 0 0 0 0
DANE "Town of RUTLAND Wards 1-2" 1184 754 407 9 4 NA 10 0 0 0 0 0 0 0 0 0
DANE "Town of SPRINGDALE Wards 1-2" 1227 755 455 7 3 NA 7 0 0 0 0 0 0 0 0 0
DANE "Town of SPRINGFIELD Wards 1-3" 1587 855 706 15 2 NA 9 0 0 0 0 0 0 0 0 0
