DIST COUNTY AREA TOTAL DEM REP OverVotes UnderVotes WriteinVotes
DIST COUNTY AREA TOTAL BillNelson RickScott OverVotes UnderVotes WriteinVotes
NA Okeechobee 3 0 371 1191 0 13 4
NA Okeechobee 4 0 560 637 1 16 3
NA Okeechobee 5 0 243 538 0 9 5
NA Okeechobee 6 0 621 1084 0 15 6
NA Okeechobee 7 0 273 431 0 2 4
NA Okeechobee 8 0 534 1226 0 13 10
NA Okeechobee 9 0 270 598 0 11 5
NA Orange 101 0 1667 912 4 15 3
NA Orange 102 0 1074 717 0 10 3
NA Orange 103 0 890 766 0 13 2
NA Orange 104 0 1441 1047 2 13 4
NA Orange 105 0 990 385 1 15 2
NA Orange 106 0 1172 1330 0 13 7
NA Orange 107 0 807 1361 1 8 5
NA Orange 108 0 1207 1114 0 16 8
NA Orange 109 0 1865 1590 3 23 12
NA Orange 110 0 1252 1263 0 17 2
NA Orange 111 0 857 1313 1 7 5
NA Orange 112 0 860 1047 0 8 2
NA Orange 113 0 1366 1332 1 14 8
NA Orange 114 0 1074 584 0 8 2
NA Orange 115 0 1266 1125 2 10 11
NA Orange 116 0 1132 885 0 8 3
NA Orange 117 0 1288 686 1 17 6
NA Orange 118 0 1090 856 0 8 4
NA Orange 119 0 1410 879 0 10 8
NA Orange 120 0 973 865 1 9 2
NA Orange 121 0 1174 707 2 11 4
NA Orange 122 0 915 518 2 10 8
NA Orange 123 0 940 712 0 4 1
NA Orange 124 0 1796 642 1 4 6
NA Orange 125 0 1208 1224 1 10 3
NA Orange 126 0 683 747 0 7 5
NA Orange 127 0 686 833 0 7 1
NA Orange 128 0 1068 1399 1 19 7
NA Orange 129 0 655 1526 0 13 4
NA Orange 130 0 1324 2018 1 12 3
NA Orange 131 0 1604 1485 1 12 7
NA Orange 132 0 1448 1622 0 15 5
NA Orange 133 0 1373 1266 0 11 6
NA Orange 134 0 1350 1342 2 12 3
NA Orange 135 0 1366 1400 0 6 4
NA Orange 136 0 684 937 0 6 2
NA Orange 137 0 958 435 1 4 1
NA Orange 138 0 856 1142 0 6 0
NA Orange 139 0 2225 1881 0 24 10
NA Orange 140 0 1798 1333 0 9 5
NA Orange 141 0 2255 1505 2 18 10
NA Orange 201 0 421 698 1 7 1
NA Orange 202 0 628 624 0 7 2
NA Orange 203 0 897 223 0 12 2
NA Orange 204 0 889 66 0 10 1
NA Orange 205 0 137 107 0 3 1
NA Orange 206 0 1042 546 1 9 6
NA Orange 207 0 1167 764 2 14 9
NA Orange 208 0 1491 1056 1 24 8
NA Orange 209 0 1020 587 0 5 3
NA Orange 210 0 869 338 1 7 2
NA Orange 211 0 1087 248 0 6 4
NA Orange 212 0 943 233 1 9 6
NA Orange 213 0 2070 342 2 22 12
NA Orange 214 0 1965 570 3 23 7
NA Orange 215 0 1941 299 0 18 7
NA Orange 216 0 1185 240 2 11 2
NA Orange 217 0 2153 362 4 19 6
NA Orange 218 0 1311 916 0 15 4
NA Orange 219 0 1524 798 1 14 5
NA Orange 220 0 1190 1348 3 15 14
NA Orange 221 0 829 873 0 13 5
NA Orange 222 0 1988 992 4 23 5
NA Orange 223 0 2173 945 4 10 7
NA Orange 224 0 486 560 0 5 6
NA Orange 225 0 1672 327 0 15 1
NA Orange 226 0 845 253 1 9 9
NA Orange 227 0 1503 838 1 18 10
NA Orange 228 0 848 737 0 10 5
NA Orange 229 0 1128 1089 2 12 6
NA Orange 230 0 316 302 0 5 3
NA Orange 231 0 807 447 2 6 2
NA Orange 232 0 1575 1647 2 17 5
NA Orange 233 0 1111 785 1 8 13
NA Orange 234 0 1052 1573 2 10 9
NA Orange 235 0 1039 1532 0 9 9
NA Orange 236 0 427 714 0 11 4
NA Orange 237 0 1033 1246 1 7 4
NA Orange 238 0 1250 1806 1 22 6
NA Orange 239 0 1074 1510 0 15 4
NA Orange 240 0 1875 1075 1 19 11
NA Orange 301 0 1128 447 0 18 2
NA Orange 302 0 1225 850 1 14 5
NA Orange 303 0 1596 840 0 9 7
NA Orange 304 0 1570 946 4 12 9
NA Orange 305 0 1173 794 3 15 4
NA Orange 306 0 1267 685 2 18 6
NA Orange 307 0 1735 742 2 16 6
NA Orange 308 0 659 446 0 7 3
NA Orange 309 0 990 611 1 5 4
NA Orange 310 0 323 142 0 2 1
NA Orange 311 0 935 929 1 9 4
NA Orange 312 0 1341 1074 1 12 9
NA Orange 313 0 857 476 2 13 3
NA Orange 314 0 1627 816 1 13 9
NA Orange 315 0 1101 459 2 11 5
NA Orange 316 0 1633 658 5 17 9
NA Orange 317 0 1373 764 0 16 6
NA Orange 318 0 1164 526 0 13 4
NA Orange 319 0 1023 559 1 9 2
NA Orange 320 0 933 658 1 14 8
NA Orange 321 0 1472 582 1 7 5
NA Orange 322 0 1594 694 0 18 7
NA Orange 323 0 941 765 0 12 2
NA Orange 324 0 1125 801 0 14 9
NA Orange 325 0 1484 918 0 15 6
NA Orange 326 0 1505 1338 0 16 7
NA Orange 327 0 1147 776 1 6 6
NA Orange 328 0 812 573 0 11 8
NA Orange 329 0 899 421 0 14 4
NA Orange 330 0 725 943 0 10 1
NA Orange 331 0 1048 610 2 9 5
NA Orange 332 0 783 329 1 6 2
NA Orange 333 0 646 1066 0 10 4
NA Orange 334 0 961 1417 1 10 7
NA Orange 335 0 683 1019 0 19 5
NA Orange 336 0 1590 966 1 11 11
NA Orange 337 0 1100 1226 4 17 10
NA Orange 338 0 839 846 1 14 6
NA Orange 339 0 590 386 0 6 2
NA Orange 340 0 923 405 1 6 6
NA Orange 341 0 1195 653 3 9 7
NA Orange 342 0 225 161 0 6 2
NA Orange 401 0 1238 929 1 17 5
NA Orange 402 0 2028 756 3 16 8
NA Orange 403 0 1498 876 3 22 10
NA Orange 404 0 1087 660 1 14 4
NA Orange 405 0 14 69 0 2 0
NA Orange 406 0 1137 688 1 13 3
NA Orange 407 0 824 654 0 5 1
NA Orange 408 0 1239 1166 2 12 8
NA Orange 409 0 1503 1170 2 14 8
NA Orange 410 0 1475 879 2 11 1
NA Orange 411 0 1197 965 2 9 2
NA Orange 412 0 914 661 0 7 2
NA Orange 413 0 1287 917 0 14 4
NA Orange 414 0 1501 1102 2 15 8
NA Orange 415 0 620 561 0 6 2
NA Orange 416 0 11 4 0 0 0
NA Orange 417 0 1387 617 0 20 5
NA Orange 418 0 928 619 2 14 6
NA Orange 419 0 1002 645 2 11 6
NA Orange 420 0 1801 739 4 8 9
NA Orange 421 0 968 438 2 19 4
NA Orange 422 0 1474 654 1 14 5
NA Orange 423 0 1311 579 3 17 8
NA Orange 424 0 1372 577 2 17 6
NA Orange 425 0 1574 665 0 16 10
NA Orange 426 0 2230 969 1 13 12
NA Orange 427 0 2025 723 5 11 6
NA Orange 428 0 1226 394 1 9 3
NA Orange 429 0 1617 543 5 8 4
NA Orange 430 0 2360 1931 2 16 9
NA Orange 431 0 1632 1580 2 16 7
NA Orange 432 0 1234 994 0 12 5
NA Orange 433 0 1357 1461 0 26 5
NA Orange 434 0 3 16 0 0 0
NA Orange 435 0 1589 531 1 13 6
NA Orange 436 0 929 470 0 7 11
NA Orange 437 0 1423 746 1 7 5
NA Orange 438 0 1734 820 3 9 3
NA Orange 439 0 1114 594 0 10 5
NA Orange 440 0 1979 1346 1 17 8
NA Orange 441 0 840 385 1 10 2
NA Orange 501 0 1830 912 1 18 7
NA Orange 502 0 2324 787 0 22 10
NA Orange 503 0 1222 408 0 11 2
NA Orange 504 0 853 624 0 14 4
NA Orange 505 0 1031 497 2 5 3
NA Orange 506 0 1309 265 0 15 9
NA Orange 507 0 891 814 1 6 4
NA Orange 508 0 1522 944 1 12 4
NA Orange 509 0 1067 817 0 4 5
NA Orange 510 0 993 772 0 10 5
NA Orange 511 0 1040 747 0 13 3
NA Orange 512 0 1312 494 4 13 10
NA Orange 513 0 697 697 1 9 1
NA Orange 514 0 1324 1006 1 8 4
NA Orange 515 0 1556 1648 3 19 6
NA Orange 516 0 562 627 1 10 1
NA Orange 517 0 1291 1466 1 14 3
NA Orange 518 0 482 635 2 9 1
NA Orange 519 0 1007 678 1 14 2
NA Orange 520 0 1038 770 0 15 5
NA Orange 521 0 1106 892 2 17 5
NA Orange 522 0 1004 1140 2 18 4
NA Orange 523 0 550 470 0 8 3
NA Orange 524 0 1762 716 1 12 5
NA Orange 525 0 2478 1825 0 17 9
NA Orange 526 0 1055 473 1 16 4
NA Orange 527 0 906 749 0 10 8
NA Orange 528 0 1224 473 2 7 6
NA Orange 529 0 736 452 1 10 5
NA Orange 530 0 1010 543 0 16 8
NA Orange 531 0 948 932 1 7 7
NA Orange 532 0 1308 621 1 19 2
NA Orange 533 0 1290 864 2 13 3
NA Orange 534 0 849 470 0 10 8
NA Orange 535 0 1685 980 2 15 12
NA Orange 536 0 1524 866 1 10 2
NA Orange 537 0 1119 278 2 13 9
NA Orange 538 0 1268 382 0 16 7
NA Orange 539 0 1823 620 0 23 9
NA Orange 540 0 1056 992 1 17 12
NA Orange 541 0 972 559 1 7 4
NA Orange 542 0 1632 1198 0 16 7
NA Orange 543 0 630 899 0 8 3
NA Orange 544 0 1643 1942 1 10 16
NA Orange 545 0 249 740 0 10 6
NA Orange 546 0 1087 511 0 13 6
NA Orange 547 0 308 105 0 1 1
NA Orange 548 0 831 642 0 11 4
NA Orange 549 0 1544 522 0 17 5
NA Orange 601 0 866 124 1 7 5
NA Orange 602 0 1374 123 1 14 6
NA Orange 603 0 976 95 1 13 1
NA Orange 604 0 1551 221 3 19 7
NA Orange 605 0 1119 189 3 14 1
NA Orange 606 0 1141 200 1 16 3
NA Orange 607 0 1244 206 2 6 5
NA Orange 608 0 1227 237 2 15 7
NA Orange 609 0 2319 266 2 23 4
NA Orange 610 0 1240 360 3 11 4
NA Orange 611 0 913 286 0 13 10
NA Orange 612 0 1379 230 1 10 3
NA Orange 613 0 1301 302 0 8 5
NA Orange 614 0 2099 636 2 16 6
NA Orange 615 0 1234 406 0 11 4
NA Orange 616 0 1167 171 1 15 2
NA Orange 617 0 1258 167 2 20 4
NA Orange 618 0 528 219 1 7 5
NA Orange 619 0 1306 396 1 18 6
NA Orange 620 0 547 199 0 9 3
NA Orange 621 0 1246 335 2 26 3
NA Orange 622 0 1177 226 0 13 6
NA Orange 623 0 1760 276 1 14 12
NA Orange 624 0 1423 62 2 16 1
NA Orange 625 0 1456 118 1 7 4
NA Orange 626 0 1576 70 2 8 4
NA Orange 627 0 1231 61 4 8 3
NA Orange 628 0 573 149 0 6 4
NA Orange 629 0 1175 115 4 12 7
NA Orange 630 0 873 243 0 5 7
NA Orange 631 0 6 0 0 0 0
NA Orange 632 0 1675 450 0 16 12
NA Orange 633 0 1431 223 0 15 6
NA Orange 634 0 1107 158 1 17 4
NA Osceola 100 0 231 237 1 1 2
NA Osceola 101 0 1303 866 1 12 4
NA Osceola 102 0 104 129 0 1 1
NA Osceola 103 0 44 57 0 0 1
NA Osceola 104 0 1375 687 2 9 3
NA Osceola 105 0 974 828 1 13 6
NA Osceola 106 0 309 408 1 17 6
NA Osceola 107 0 1069 613 1 11 0
NA Osceola 108 0 33 38 0 1 0
NA Osceola 109 0 108 29 0 2 2
NA Osceola 110 0 898 301 0 12 2
NA Osceola 111 0 554 229 0 4 1
NA Osceola 112 0 1339 648 1 13 7
NA Osceola 113 0 1600 817 2 15 9
NA Osceola 130 0 89 59 0 1 1
NA Osceola 131 0 134 76 0 2 1
NA Osceola 132 0 245 114 1 1 1
NA Osceola 133 0 2 2 0 0 0
NA Osceola 134 0 0 0 0 0 0
NA Osceola 135 0 0 0 0 0 0
NA Osceola 136 0 18 31 0 0 1
NA Osceola 137 0 10 10 0 0 0
NA Osceola 150 0 177 69 0 2 1
NA Osceola 151 0 2398 2618 1 17 16
NA Osceola 152 0 0 0 0 0 0
NA Osceola 153 0 0 0 0 0 0
NA Osceola 154 0 430 333 0 7 1
NA Osceola 155 0 114 194 1 0 0
NA Osceola 156 0 18 58 0 1 0
NA Osceola 157 0 263 240 0 0 1
NA Osceola 158 0 185 89 0 4 0
NA Osceola 159 0 98 25 0 0 0
NA Osceola 160 0 230 86 0 0 2
NA Osceola 200 0 3768 1448 3 38 15
NA Osceola 201 0 1359 889 1 16 8
NA Osceola 202 0 26 58 0 1 1
NA Osceola 203 0 499 218 0 2 1
NA Osceola 204 0 2909 1098 0 28 13
NA Osceola 210 0 1961 774 0 15 10
NA Osceola 211 0 1938 1152 0 20 15
NA Osceola 212 0 121 53 0 2 0
NA Osceola 250 0 337 135 0 2 2
NA Osceola 251 0 1153 684 1 7 5
NA Osceola 300 0 1254 641 0 13 5
NA Osceola 301 0 1614 1045 1 11 1
NA Osceola 302 0 4 2 0 0 0
NA Osceola 303 0 1444 522 1 14 7
NA Osceola 304 0 2620 783 2 27 7
NA Osceola 305 0 2017 608 1 16 9
NA Osceola 306 0 1338 387 3 8 3
NA Osceola 307 0 1233 590 0 13 5
NA Osceola 308 0 179 153 0 4 0
NA Osceola 309 0 827 473 0 1 5
NA Osceola 331 0 586 237 0 4 1
NA Osceola 350 0 240 141 1 1 0
NA Osceola 351 0 641 167 0 3 4
NA Osceola 352 0 327 112 0 2 1
NA Osceola 360 0 621 304 0 4 5
NA Osceola 390 0 23 37 0 1 0
NA Osceola 391 0 900 318 0 8 3
NA Osceola 400 0 122 428 1 0 1
NA Osceola 401 0 733 1228 0 13 7
NA Osceola 402 0 221 265 0 9 2
NA Osceola 403 0 1433 805 0 13 6
NA Osceola 404 0 2 0 0 0 0
NA Osceola 405 0 224 152 0 2 0
NA Osceola 406 0 831 473 1 12 6
NA Osceola 410 0 1270 765 0 12 10
NA Osceola 411 0 1675 619 0 31 10
NA Osceola 412 0 629 217 2 9 4
NA Osceola 420 0 2770 2832 1 48 24
NA Osceola 450 0 254 114 1 3 2
NA Osceola 451 0 0 0 0 0 0
NA Osceola 470 0 425 229 1 3 0
NA Osceola 471 0 366 329 0 3 2
NA Osceola 500 0 90 315 1 3 1
NA Osceola 501 0 165 466 0 8 2
NA Osceola 502 0 730 1911 0 19 9
NA Osceola 503 0 1599 1187 1 15 4
NA Osceola 504 0 1528 2019 1 15 19
NA Osceola 505 0 344 795 0 4 3
NA Osceola 506 0 560 1762 0 15 18
NA Osceola 507 0 15 19 0 1 0
NA Osceola 508 0 675 1108 0 5 7
NA Osceola 520 0 1632 2249 3 27 14
NA Osceola 521 0 1735 2070 0 23 10
NA Osceola 522 0 1761 1377 2 21 5
NA Osceola 523 0 314 395 0 6 3
NA Osceola 550 0 444 652 0 2 2
NA Osceola 551 0 0 0 0 0 0
NA Osceola 552 0 0 3 0 0 0
NA Osceola 553 0 72 98 0 0 0
NA Osceola 570 0 148 76 1 1 0
NA Osceola 571 0 27 8 0 1 0
NA Osceola 580 0 0 0 0 0 0
NA "Palm Beach" 1002 0 0 0 0 0 0
NA "Palm Beach" 1004 0 5 2 0 0 0
NA "Palm Beach" 1006 0 0 0 0 0 0
NA "Palm Beach" 1008 0 0 0 0 0 0
NA "Palm Beach" 1010 0 0 0 0 0 0
NA "Palm Beach" 1012 0 0 0 0 0 0
NA "Palm Beach" 1014 0 0 0 0 0 0
NA "Palm Beach" 1016 0 0 0 0 0 0
NA "Palm Beach" 1018 0 430 746 0 13 3
NA "Palm Beach" 1019 0 188 336 0 5 1
NA "Palm Beach" 1020 0 0 0 0 0 0
NA "Palm Beach" 1022 0 708 1098 1 15 7
NA "Palm Beach" 1024 0 0 3 0 0 0
NA "Palm Beach" 1026 0 316 552 0 8 3
NA "Palm Beach" 1028 0 544 812 0 7 8
NA "Palm Beach" 1030 0 24 29 0 1 0
NA "Palm Beach" 1032 0 300 510 0 7 2
NA "Palm Beach" 1034 0 210 528 0 4 0
NA "Palm Beach" 1036 0 1 0 0 0 0
NA "Palm Beach" 1038 0 799 1214 0 20 4
NA "Palm Beach" 1040 0 253 432 0 1 0
NA "Palm Beach" 1042 0 0 0 0 0 0
NA "Palm Beach" 1044 0 283 78 0 9 2
NA "Palm Beach" 1046 0 183 70 1 3 0
NA "Palm Beach" 1048 0 338 494 1 10 1
NA "Palm Beach" 1050 0 468 648 0 6 3
NA "Palm Beach" 1052 0 886 967 1 23 9
NA "Palm Beach" 1054 0 775 1008 0 11 6
NA "Palm Beach" 1056 0 489 520 0 10 3
NA "Palm Beach" 1058 0 750 733 0 23 3
NA "Palm Beach" 1060 0 57 77 0 3 0
NA "Palm Beach" 1062 0 680 1019 0 10 2
NA "Palm Beach" 1064 0 82 109 0 1 1
NA "Palm Beach" 1066 0 0 0 0 0 0
NA "Palm Beach" 1068 0 538 643 0 18 4
NA "Palm Beach" 1070 0 65 58 0 3 2
NA "Palm Beach" 1072 0 779 931 0 14 2
NA "Palm Beach" 1074 0 900 988 0 12 7
NA "Palm Beach" 1075 0 270 329 0 5 0
NA "Palm Beach" 1076 0 642 546 0 10 1
NA "Palm Beach" 1078 0 417 810 0 7 1
NA "Palm Beach" 1080 0 81 132 0 5 2
NA "Palm Beach" 1082 0 90 133 0 2 0
NA "Palm Beach" 1084 0 7 35 0 1 0
NA "Palm Beach" 1088 0 17 35 0 0 0
NA "Palm Beach" 1094 0 629 763 0 9 4
NA "Palm Beach" 1096 0 44 70 0 1 0
NA "Palm Beach" 1098 0 291 399 0 5 1
NA "Palm Beach" 1100 0 359 390 0 4 0
NA "Palm Beach" 1102 0 699 742 0 11 4
NA "Palm Beach" 1104 0 426 466 0 8 2
NA "Palm Beach" 1106 0 369 471 0 3 0
NA "Palm Beach" 1108 0 615 667 2 4 2
NA "Palm Beach" 1110 0 104 104 0 3 1
NA "Palm Beach" 1112 0 20 49 0 0 0
NA "Palm Beach" 1114 0 112 290 0 2 0
NA "Palm Beach" 1116 0 0 0 0 0 0
NA "Palm Beach" 1118 0 180 231 0 1 2
NA "Palm Beach" 1120 0 75 205 0 3 0
NA "Palm Beach" 1122 0 34 69 0 1 0
NA "Palm Beach" 1124 0 0 2 0 0 0
NA "Palm Beach" 1126 0 452 814 0 6 1
NA "Palm Beach" 1128 0 85 185 0 1 0
NA "Palm Beach" 1130 0 2 4 0 0 0
NA "Palm Beach" 1132 0 0 3 0 0 0
NA "Palm Beach" 1134 0 0 0 0 0 0
NA "Palm Beach" 1136 0 713 971 0 15 1
NA "Palm Beach" 1138 0 306 766 0 9 1
NA "Palm Beach" 1140 0 303 568 0 10 1
NA "Palm Beach" 1142 0 329 531 1 9 0
NA "Palm Beach" 1144 0 525 767 1 6 3
NA "Palm Beach" 1146 0 12 34 0 0 0
NA "Palm Beach" 1148 0 412 537 0 8 3
NA "Palm Beach" 1150 0 0 0 0 0 0
NA "Palm Beach" 1152 0 37 68 0 2 0
NA "Palm Beach" 1154 0 132 248 0 2 1
NA "Palm Beach" 1156 0 0 1 0 0 0
NA "Palm Beach" 1158 0 1 0 0 0 0
NA "Palm Beach" 1160 0 1 0 0 0 0
NA "Palm Beach" 1162 0 3 6 0 0 0
NA "Palm Beach" 1164 0 26 127 0 0 0
NA "Palm Beach" 1166 0 7 22 0 0 0
NA "Palm Beach" 1168 0 0 0 0 0 0
NA "Palm Beach" 1170 0 0 0 0 0 0
NA "Palm Beach" 1172 0 135 248 0 4 1
NA "Palm Beach" 1173 0 61 105 1 1 2
NA "Palm Beach" 1174 0 0 0 0 0 0
NA "Palm Beach" 1176 0 0 0 0 0 0
NA "Palm Beach" 1178 0 0 0 0 0 0
NA "Palm Beach" 1180 0 0 0 0 0 0
NA "Palm Beach" 1182 0 151 235 0 3 0
NA "Palm Beach" 1184 0 559 614 1 5 2
NA "Palm Beach" 1186 0 525 490 1 4 0
NA "Palm Beach" 1188 0 317 290 0 11 8
NA "Palm Beach" 1189 0 11 61 0 0 0
NA "Palm Beach" 1190 0 1166 1430 1 27 3
NA "Palm Beach" 1192 0 442 575 0 6 1
NA "Palm Beach" 1194 0 697 883 1 14 1
NA "Palm Beach" 1196 0 0 0 0 0 0
NA "Palm Beach" 1198 0 475 364 0 13 2
NA "Palm Beach" 1200 0 0 0 0 0 0
NA "Palm Beach" 1202 0 576 971 0 14 0
NA "Palm Beach" 1204 0 13 19 0 0 0
NA "Palm Beach" 1206 0 18 64 0 0 0
NA "Palm Beach" 1208 0 515 835 1 8 3
NA "Palm Beach" 1210 0 206 270 0 2 1
NA "Palm Beach" 1212 0 51 60 0 1 0
NA "Palm Beach" 1214 0 288 418 1 6 2
NA "Palm Beach" 1216 0 148 237 0 1 1
NA "Palm Beach" 1218 0 0 0 0 0 0
NA "Palm Beach" 1220 0 0 0 0 0 0
NA "Palm Beach" 1222 0 0 0 0 0 0
NA "Palm Beach" 1224 0 0 0 0 0 0
NA "Palm Beach" 1228 0 154 202 0 1 0
NA "Palm Beach" 1230 0 0 0 0 0 0
NA "Palm Beach" 1232 0 0 0 0 0 0
NA "Palm Beach" 1234 0 0 0 0 0 0
NA "Palm Beach" 1236 0 0 0 0 0 0
NA "Palm Beach" 1238 0 582 768 0 7 1
NA "Palm Beach" 1240 0 828 991 0 11 0
NA "Palm Beach" 1242 0 933 978 3 10 5
NA "Palm Beach" 1244 0 542 589 0 4 0
NA "Palm Beach" 1246 0 827 810 1 10 0
NA "Palm Beach" 1247 0 38 125 0 2 0
NA "Palm Beach" 1248 0 499 547 0 7 4
NA "Palm Beach" 1250 0 14 32 0 0 0
NA "Palm Beach" 1252 0 1013 898 0 13 0
NA "Palm Beach" 1254 0 154 158 0 3 0
NA "Palm Beach" 1256 0 2 4 0 0 0
NA "Palm Beach" 1258 0 267 174 0 4 0
NA "Palm Beach" 1260 0 435 458 0 10 5
NA "Palm Beach" 1262 0 0 0 0 0 0
NA "Palm Beach" 1264 0 0 0 0 0 0
NA "Palm Beach" 1266 0 144 59 0 5 0
NA "Palm Beach" 1268 0 95 46 0 3 1
NA "Palm Beach" 1270 0 6 1 0 0 0
NA "Palm Beach" 1272 0 712 583 0 9 3
NA "Palm Beach" 1274 0 534 474 0 7 5
NA "Palm Beach" 1276 0 81 78 0 4 0
NA "Palm Beach" 1278 0 299 156 0 4 3
NA "Palm Beach" 1280 0 140 147 0 2 0
NA "Palm Beach" 1282 0 42 45 0 4 0
NA "Palm Beach" 1284 0 749 595 0 12 3
NA "Palm Beach" 1286 0 47 57 0 0 0
NA "Palm Beach" 1288 0 13 15 0 0 0
NA "Palm Beach" 1290 0 719 749 0 15 3
NA "Palm Beach" 1292 0 21 35 0 0 0
NA "Palm Beach" 1294 0 16 76 0 0 0
NA "Palm Beach" 1296 0 178 198 0 5 1
NA "Palm Beach" 1298 0 37 24 0 0 0
NA "Palm Beach" 1300 0 0 4 0 0 0
NA "Palm Beach" 1302 0 38 56 1 0 0
NA "Palm Beach" 1304 0 184 188 0 7 0
NA "Palm Beach" 1306 0 0 1 0 0 0
NA "Palm Beach" 1308 0 38 51 0 0 0
NA "Palm Beach" 1310 0 3 0 0 0 0
NA "Palm Beach" 1312 0 6 15 0 0 0
NA "Palm Beach" 1314 0 58 107 0 1 0
NA "Palm Beach" 1316 0 164 137 0 2 0
NA "Palm Beach" 1318 0 0 0 0 0 0
NA "Palm Beach" 1320 0 28 102 0 0 1
NA "Palm Beach" 1322 0 6 6 0 0 0
NA "Palm Beach" 1324 0 432 368 0 8 0
NA "Palm Beach" 1326 0 194 233 0 1 0
NA "Palm Beach" 1328 0 641 792 0 11 5
NA "Palm Beach" 1330 0 28 43 0 1 0
NA "Palm Beach" 1332 0 304 312 0 3 2
NA "Palm Beach" 1334 0 1 0 0 0 0
NA "Palm Beach" 1336 0 35 81 0 1 1
NA "Palm Beach" 1338 0 76 345 0 2 0
NA "Palm Beach" 1340 0 5 6 0 0 0
NA "Palm Beach" 1342 0 348 396 0 8 0
NA "Palm Beach" 1344 0 351 477 0 7 0
NA "Palm Beach" 1346 0 592 819 0 10 0
NA "Palm Beach" 1348 0 30 132 0 2 0
NA "Palm Beach" 1350 0 437 556 0 10 3
NA "Palm Beach" 1352 0 711 752 0 7 5
NA "Palm Beach" 1354 0 98 160 0 2 2
NA "Palm Beach" 1356 0 703 375 0 7 3
NA "Palm Beach" 1358 0 8 6 0 0 0
NA "Palm Beach" 1360 0 300 292 0 4 0
NA "Palm Beach" 1362 0 126 93 0 3 3
NA "Palm Beach" 1364 0 147 24 0 1 1
NA "Palm Beach" 1366 0 62 69 0 1 0
NA "Palm Beach" 1368 0 0 0 0 0 0
NA "Palm Beach" 1370 0 88 116 0 3 0
NA "Palm Beach" 1372 0 68 16 0 2 0
NA "Palm Beach" 1374 0 131 44 0 3 1
NA "Palm Beach" 1376 0 0 0 0 0 0
NA "Palm Beach" 1378 0 788 306 1 13 6
NA "Palm Beach" 1380 0 188 233 1 2 0
NA "Palm Beach" 1382 0 270 319 0 7 2
NA "Palm Beach" 1384 0 295 527 0 4 0
NA "Palm Beach" 1386 0 585 990 1 9 0
NA "Palm Beach" 1388 0 243 374 0 6 0
NA "Palm Beach" 1390 0 490 1025 0 7 0
NA "Palm Beach" 1392 0 365 520 1 11 2
NA "Palm Beach" 1394 0 287 538 0 3 1
NA "Palm Beach" 2002 0 172 97 0 1 0
NA "Palm Beach" 2004 0 827 303 1 5 3
NA "Palm Beach" 2006 0 153 46 1 1 0
NA "Palm Beach" 2008 0 0 0 0 0 0
NA "Palm Beach" 2010 0 532 366 1 10 3
NA "Palm Beach" 2012 0 46 31 1 1 0
NA "Palm Beach" 2014 0 774 605 0 8 2
NA "Palm Beach" 2016 0 740 544 0 16 2
NA "Palm Beach" 2018 0 734 764 0 16 1
NA "Palm Beach" 2020 0 150 83 0 1 0
NA "Palm Beach" 2021 0 137 49 0 3 0
NA "Palm Beach" 2022 0 604 385 2 20 4
NA "Palm Beach" 2024 0 634 389 1 13 3
NA "Palm Beach" 2026 0 514 275 0 12 2
NA "Palm Beach" 2028 0 270 195 0 16 0
NA "Palm Beach" 2030 0 423 112 0 9 3
NA "Palm Beach" 2032 0 2 1 0 0 0
NA "Palm Beach" 2034 0 53 13 0 0 0
NA "Palm Beach" 2036 0 570 397 1 12 3
NA "Palm Beach" 2038 0 598 171 1 13 3
NA "Palm Beach" 2040 0 617 221 2 13 2
NA "Palm Beach" 2041 0 373 191 0 14 2
NA "Palm Beach" 2042 0 0 0 0 0 0
NA "Palm Beach" 2044 0 751 231 2 14 6
NA "Palm Beach" 2046 0 322 200 0 5 1
NA "Palm Beach" 2048 0 2 1 0 0 0
NA "Palm Beach" 2050 0 16 11 0 0 0
NA "Palm Beach" 2052 0 436 110 0 5 1
NA "Palm Beach" 2054 0 992 282 2 9 6
NA "Palm Beach" 2056 0 413 165 0 13 3
NA "Palm Beach" 2058 0 0 1 0 0 0
NA "Palm Beach" 2060 0 211 149 1 2 0
NA "Palm Beach" 2062 0 1 1 0 1 1
NA "Palm Beach" 2064 0 0 0 0 0 0
NA "Palm Beach" 2066 0 142 58 0 2 1
NA "Palm Beach" 2068 0 355 186 0 10 4
NA "Palm Beach" 2070 0 555 289 1 7 2
NA "Palm Beach" 2072 0 408 214 1 11 2
NA "Palm Beach" 2074 0 0 0 0 0 0
NA "Palm Beach" 2076 0 151 124 0 1 2
NA "Palm Beach" 2078 0 478 466 0 6 2
NA "Palm Beach" 2080 0 151 146 0 0 0
NA "Palm Beach" 2081 0 53 71 0 0 1
NA "Palm Beach" 2082 0 149 247 0 0 2
NA "Palm Beach" 2083 0 7 20 0 0 0
NA "Palm Beach" 2084 0 240 103 0 3 0
NA "Palm Beach" 2085 0 1 0 0 0 0
NA "Palm Beach" 2086 0 990 514 1 16 5
NA "Palm Beach" 2087 0 0 0 0 0 0
NA "Palm Beach" 2088 0 695 430 1 8 2
NA "Palm Beach" 2090 0 0 0 0 0 0
NA "Palm Beach" 2092 0 0 7 0 0 0
NA "Palm Beach" 2094 0 336 62 0 4 1
