COUNTY AREA TOTAL DEM REP LIB GRN REF NLP CON WI
Lawrence "Moulton City Hall" 0 85 122 0 0 2 0 1 0
Lawrence "Board of Ed" 0 409 509 1 7 4 0 1 1
Lawrence "Freeman Tab Bapt Ch" 0 165 5 0 0 0 0 0 0
Lawrence Absentee 0 141 148 2 2 0 0 1 2
Lawrence Absentee 0 0 0 0 0 0 0 0 0
Lee . 0 153 347 4 7 0 0 0 0
Lee . 0 1187 147 1 0 0 0 2 0
Lee . 0 1106 239 4 4 2 1 0 0
Lee . 0 448 1199 7 21 3 0 3 2
Lee . 0 704 1309 12 48 3 0 2 1
Lee . 0 925 2189 10 39 6 1 0 3
Lee . 0 80 176 0 3 0 0 0 0
Lee . 0 94 85 2 8 0 0 0 0
Lee . 0 502 252 4 11 1 1 0 1
Lee . 0 919 253 5 30 1 0 0 1
Lee . 0 920 1126 22 104 2 1 2 1
Lee . 0 820 1767 33 153 6 0 2 4
Lee . 0 1311 2510 50 165 7 3 2 8
Lee . 0 1531 3941 38 203 9 1 1 4
Lee . 0 525 870 6 26 10 1 0 0
Lee . 0 129 122 0 2 0 0 0 2
Lee . 0 327 225 3 6 1 1 0 0
Lee . 0 134 88 2 0 0 0 0 0
Lee . 0 258 536 3 5 1 0 0 0
Lee . 0 333 555 4 3 2 0 0 0
Lee . 0 195 422 6 5 4 0 1 0
Lee . 0 1499 3128 11 31 8 1 0 2
Lee . 0 85 217 1 3 1 0 0 1
Lee . 0 389 730 5 18 1 0 2 3
Limestone "ATHENS RECREATION CENTER #1" 0 270 521 2 8 4 0 0 0
Limestone "ATHENS RECREATION CENTER #2" 0 232 495 2 6 5 0 0 0
Limestone "NATIONAL GUARD ARMORY #1" 0 200 484 4 5 4 0 0 0
Limestone "NATIONAL GUARD ARMORY #2" 0 446 1100 5 11 3 0 0 0
Limestone "TRINITY 7TH DAY ADVENTIST #1" 0 187 117 3 2 2 0 0 0
Limestone "TRINITY 7TH DAY ADVENTIST #2" 0 648 297 0 4 1 0 0 0
Limestone "W HOBBS ST CHURCH OF CHRIST #1" 0 231 422 3 9 3 0 1 1
Limestone "W HOBBS ST CHURCH OF CHRIST #2" 0 330 574 2 10 5 0 0 0
Limestone "SENIOR CITIZEN CENTER #1" 0 190 271 1 4 3 1 0 2
Limestone "SENIOR CITIZEN CENTER #2" 0 209 314 0 4 2 0 0 1
Limestone "PINEY CHAPEL" 0 342 556 2 3 6 2 1 1
Limestone "BETHEL CHURCH OF CHRIST" 0 246 491 4 6 3 0 0 0
Limestone "EAST LIMESTONE FIRE DEPT #1" 0 426 834 5 9 8 0 0 0
Limestone "EAST LIMESTONE FIRE DEPT #2" 0 416 930 10 6 15 0 1 0
Limestone "ARDMORE TOWN HALL" 0 429 619 1 2 4 0 1 1
Limestone "JOHNSON ELEMENTARY SCHOOL" 0 251 491 3 4 12 0 0 1
Limestone "OAK GROVE FIRE DEPARTMENT" 0 241 469 2 7 4 0 0 0
Limestone "ELKMONT FIRE DEPARTMENT" 0 322 600 3 12 5 0 0 1
Limestone LEGGTOWN 0 95 129 2 5 0 0 0 0
Limestone "GOODSPRINGS COMMUNITY CENTER" 0 91 167 0 1 4 0 0 0
Limestone "WEST LIMESTONE FIRE DEPARTMENT" 0 121 147 0 3 3 0 2 0
Limestone "LESTER POST OFFICE" 0 47 47 0 0 0 0 0 0
Limestone "PLEASANT GROVE FIRE DEPARTMENT" 0 169 327 0 4 4 0 4 0
Limestone "OWENS ELEMENTARY SCHOOL #1" 0 130 296 0 4 4 0 0 0
Limestone "OWENS ELEMENTARY SCHOOL #2" 0 446 909 2 12 9 0 0 0
Limestone "CLEMENTS FIRE DEPARTMENT" 0 330 480 3 14 2 1 0 1
Limestone "RIPLEY - WOW HALL" 0 167 236 2 4 2 1 0 0
Limestone "REID ELEMENTARY SCHOOL" 0 428 320 1 8 5 1 1 0
Limestone "BLACKBURN COMMUNITY BUILDING" 0 333 525 5 8 8 0 0 1
Limestone "BELMORE BAPTIST CHURCH" 0 281 133 0 2 0 0 2 0
Limestone "SEGARS ROAD FIRE DEPARTMENT" 0 164 258 2 4 5 0 0 0
Limestone "TANNER FIRE DEPARTMENT" 0 348 247 4 4 2 0 0 0
Limestone "ABSENTEE VOTERS" 0 226 398 5 8 0 0 0 1
Lowndes "WHITEHALL TOWN HALL" 0 602 89 1 1 0 2 1 0
Lowndes "LOWNDESBORO TOWN HALL" 0 105 231 0 3 0 0 1 0
Lowndes "BURKEVILLE GE ACT. BUILDING" 0 96 98 1 1 1 0 0 0
Lowndes "BETHEL CHURCH" 0 202 37 0 0 0 0 0 0
Lowndes "MOSSESS TOWN HALL" 0 718 32 1 2 1 0 1 0
Lowndes "HAYNEVILLE COURTHOUSE" 0 438 145 1 1 1 1 0 0
Lowndes "G.E. COMMUNITY BUILDING" 0 218 129 1 4 1 0 0 0
Lowndes "LETOHATCHEE OLD STORE" 0 108 91 3 0 0 0 0 0
Lowndes "OLD MASONIC HALL" 0 334 103 0 0 0 1 0 0
Lowndes "FORT DEPOSIT NATL GUARD ARMORY" 0 445 267 2 5 4 0 0 0
Lowndes "BENEVOLENT HALL CALHOUN CUTOFF" 0 315 8 0 0 0 0 0 0
Lowndes "SANDY RIDGE COMMUNITY HALL" 0 150 169 1 1 0 0 0 0
Lowndes "NEW PLEASANT VALLEY CHURCH" 0 84 111 0 0 3 0 0 0
Lowndes "ABSENTEE VOTERS" 0 742 128 0 0 0 0 0 1
Macon "Natl. Guard Arm. #1" 0 696 13 0 1 1 0 1 0
Macon "Natl. Guard Arm. #2" 0 1235 28 2 8 2 0 0 0
Macon "Little Texas Voting Center" 0 120 105 1 3 1 1 2 0
Macon "Brownville Vol. Fire" 0 210 52 1 0 0 0 0 0
Macon "Warrior D-2 Rec. Center" 0 310 14 1 0 0 2 0 0
Macon "Old County Distr. 2 Shop" 0 217 33 0 1 0 0 0 0
Macon "Hardaway Traylor" 0 200 43 0 0 0 0 2 0
Macon "Shorter Town Hall" 0 449 95 0 1 0 1 1 0
Macon "Franklin Town Hall" 0 420 117 0 3 2 0 0 0
Macon "Woodland Comm. Ctr." 0 153 132 4 0 2 0 0 1
Macon "Notasulga City Hall #1" 0 185 165 1 2 0 1 0 0
Macon "Notasulga City Hall #2" 0 182 150 1 2 0 0 0 1
Macon "Tuskegee Municipal Complex #1" 0 632 21 2 1 0 0 0 0
Macon "Tuskegee Municipal Complex #2" 0 723 45 2 3 0 1 0 0
Macon "Seasha #1" 0 676 26 1 5 2 0 0 0
Macon "Seasha #2" 0 502 8 1 0 0 0 0 0
Macon "Chewhaw AME Zion Ch." 0 463 15 2 1 0 0 0 0
Macon "Absentee Voters" 0 292 29 1 0 0 0 0 0
Madison "A & M UNIVERSITY NEW GYM #1" 0 653 18 2 3 0 0 0 1
Madison "A & M UNIVERSITY NEW GYM #2" 0 639 20 2 1 1 0 0 2
Madison "A & M UNIVERSITY NEW GYM #3" 0 452 3 0 0 0 0 0 0
Madison "A & M UNIVERSITY NEW GYM #4" 0 58 2 0 0 0 0 0 0
Madison "CHARLES STONE AG. CENTER" 0 348 66 0 5 2 0 0 1
Madison "E HUNTSVILLE CHURCH OF CHRIST" 0 414 341 9 55 2 0 0 2
Madison "LEE HIGH SCHOOL" 0 407 488 1 30 3 0 0 0
Madison "CHAPMAN MIDDLE SCHOOL #1" 0 940 1473 8 67 8 0 1 2
Madison "CHAPMAN MIDDLE SCHOOL #2" 0 0 0 0 0 0 0 0 0
Madison "HUNTSVILLE MIDDLE SCHOOL" 0 330 473 2 28 4 0 1 0
Madison "PHILLIPS CME CHURCH" 0 66 1 0 0 1 0 0 0
Madison "MOUNTAIN VIEW BAPTIST CHURCH" 0 403 659 6 27 3 0 0 0
Madison "BLOSSOMWOOD SCHOOL" 0 577 1260 7 45 3 0 0 1
Madison "MONTE SANO FIRE STATION #4" 0 325 442 3 39 1 0 1 0
Madison ST.COLUMBIA 0 468 1801 7 33 2 0 0 2
Madison "EASTSIDE COMMUNITY CENTER" 0 106 75 4 7 1 0 0 3
Madison "COVENANT PRESBYTERIAN CHURCH" 0 511 1200 6 31 2 0 0 1
Madison "CALVARY BIBLE CHURCH" 0 377 941 4 25 3 0 0 1
Madison "WOODMEN OF THE WORLD #1" 0 607 1342 9 50 4 0 1 1
Madison "WOODMEN OF THE WORLD #2" 0 626 1595 15 44 3 0 2 1
Madison "WESTSIDE NEIGHBORHOOD CENTER" 0 129 15 0 0 0 0 0 0
Madison "MAYFAIR CHURCH OF CHRIST" 0 384 645 3 18 6 0 0 0
Madison "WHITESBURG MIDDLE SCHOOL" 0 421 703 10 28 5 0 0 2
Madison "S.E. BRANCH Y.M.C.A. #1" 0 309 742 5 27 3 1 0 0
Madison "S.E. BRANCH Y.M.C.A. #2" 0 482 1173 4 53 2 2 2 0
Madison "ALDREDSGATE UNITED METHODIST 1" 0 404 1088 10 32 1 1 0 2
Madison "ALDREDSGATE UNITED METHODIST 2" 0 424 1072 13 31 3 0 0 1
Madison "AL. NATIONAL GUARD CENTER #1" 0 698 1664 10 58 11 0 1 1
Madison "AL. NATIONAL GUARD CENTER #2" 0 0 0 0 0 0 0 0 0
Madison "WHITESBURG BAPTIST CHURCH" 0 494 1107 16 39 4 1 1 0
Madison "HILLWOOD BAPTIST CHURCH #1" 0 384 850 8 36 3 2 1 0
Madison "HILLWOOD BAPTIST CHURCH #2" 0 411 842 12 21 5 0 3 1
Madison "HUNTSVILLE HIGH SCHOOL" 0 482 637 10 34 3 1 0 0
Madison "AIRPORT ROAD FIRE STATION #6" 0 419 241 12 13 3 0 0 0
Madison "CHAFFEE SCHOOL" 0 491 1099 13 54 4 0 2 0
Madison "OAKWOOD COLLEGE - BLAKE CENTER" 0 439 5 0 0 0 0 0 1
Madison "GREEN MOUNTAIN NATURE TRAIL" 0 66 188 1 16 0 0 0 0
Madison "ED WHITE MIDDLE SCHOOL" 0 1226 457 8 21 1 2 1 1
Madison "OLD NAVAL RESERVE CENTER" 0 677 246 3 14 2 0 0 0
Madison "UNIVERSITY PLACE SCHOOL" 0 855 707 16 37 7 3 1 2
Madison "HIGHLANDS SCHOOL" 0 605 407 6 15 2 0 0 1
Madison "WEST MASTIN LAKE SCHOOL" 0 610 182 4 17 5 0 0 0
Madison "FIRST MISSIONARY BAPT CHURCH" 0 1520 287 3 5 3 2 0 1
Madison "DR. RICHARD SHOWERS CENTER" 0 1191 102 5 6 2 0 0 1
Madison "F.O.P. LODGE" 0 1011 170 3 3 2 0 0 1
Madison "JOHNSON HIGH SCHOOL" 0 1552 243 3 12 1 0 0 0
Madison "CENTER FOR DEVELOP. LEARNING" 0 265 7 0 0 0 0 0 0
Madison "LEWIS CHAPEL C.P. CHURCH" 0 327 71 0 2 0 0 0 0
Madison "TERRY HEIGHTS SCHOOL" 0 328 20 0 2 1 0 0 0
Madison "PLEASANT SPRINGS BAPTIST" 0 92 60 0 2 0 0 0 0
Madison "LAKEWOOD COMMUNITY CENTER" 0 785 280 4 12 2 0 0 0
Madison "WESTLAWN MIDDLE SCHOOL" 0 230 177 6 5 0 0 0 0
Madison "WEST HUNTSVILLE ELEM SCHOOL" 0 444 264 5 7 1 2 2 0
Madison "SENIOR CENTER" 0 316 143 2 6 2 0 0 0
Madison "RIDGECREST SCHOOL" 0 548 537 14 22 5 1 2 0
Madison "CENTRAL ASSEMBLY OF GOD" 0 1253 507 8 41 7 2 1 3
Madison "MESSIAH LUTHERAN CHURCH" 0 333 429 6 12 2 0 0 0
Madison "MCDONNELL SCHOOL" 0 639 471 5 13 3 0 2 3
Madison "J.E. WILLIAMS ELEM SCHOOL" 0 382 599 8 16 1 0 1 2
Madison "SHERWOOD BAPTIST CHURCH" 0 836 1047 12 50 7 1 2 1
Madison "NEW MARKET FIRE STATION" 0 268 454 4 11 2 0 0 0
Madison "MAYSVILLE CENTRAL FIRE STATION" 0 496 874 6 21 6 1 0 1
Madison "BIG COVE FIRE STATION" 0 314 373 8 13 1 0 0 1
Madison "LITTLE INDIAN CREEK CHURCH" 0 590 1320 8 19 4 0 0 2
Madison "WHITESBURG BOAT HARBOR" 0 159 197 1 3 1 0 0 0
Madison "TRIANA CITY HALL - CITY" 0 359 29 2 1 3 0 0 0
Madison "KEEL MT. VOL. FIRE DEPT OUT" 0 76 137 1 6 0 0 0 0
Madison "PLUMBERS AND STEAM LOCAL 377" 0 665 1431 4 35 7 1 2 2
Madison "PINEVIEW BAPTIST CHURCH #1" 0 449 758 7 15 2 1 1 2
Madison "PINEVIEW BAPTIST CHURCH #2" 0 822 1103 7 13 5 0 4 2
Madison "TONEY FIRE STATION" 0 641 931 12 15 5 0 0 1
Madison "MERIDIANVILLE LIONS CLUB" 0 303 430 3 12 1 0 0 0
Madison "PLAINVIEW CHURCH OF CHRIST #1" 0 721 1673 5 24 23 0 0 1
Madison "PLAINVIEW CHURCH OF CHRIST #2" 0 0 0 0 0 0 0 0 0
Madison "POPLAR RIDGE COMMUNITY CENTER" 0 161 155 1 2 9 0 0 0
Madison "MADISON CHURCH OF CHRIST #1" 0 641 1778 16 39 8 0 2 4
Madison "MADISON CHURCH OF CHRIST #2" 0 913 2231 18 49 8 2 2 3
Madison "GURLEY CITY HALL - CITY" 0 275 300 2 12 2 1 0 1
Madison "MADISON CITY HALL #1" 0 880 1609 27 30 10 1 2 3
Madison "MADISON CITY HALL #2" 0 738 1369 16 30 5 2 2 2
Madison "LOCUST GROVE BAPTIST CHURCH" 0 206 371 3 8 2 0 2 0
Madison "PLEVNA FIRE STATION" 0 152 221 1 1 0 0 0 0
Madison "ELON WATER GARDENS" 0 84 68 0 2 1 1 0 1
Madison "OWENS CROSS ROADS CITY HALL" 0 377 526 3 7 3 1 1 0
Madison "MERIDIANVILLE FIRE DEPARTMENT" 0 349 568 1 15 4 0 0 0
Madison "CENTRAL SCHOOL" 0 555 828 1 14 3 2 1 1
Madison "MONROVIA CHURCH OF CHRIST #1" 0 616 1371 4 15 6 1 4 2
Madison "MONROVIA CHURCH OF CHRIST #2" 0 675 1555 9 27 10 1 2 3
Madison "HURRICANE CREEK COMM CENTER" 0 63 134 0 2 2 0 0 0
Madison "CO COMMISSION DIST 1 OFFICE" 0 462 709 2 18 6 2 2 1
Madison "BOBO W.O.W. HALL" 0 507 770 4 17 4 1 0 2
Madison "NEW HOPE CITY HALL" 0 659 662 3 10 5 1 1 0
Madison "CHURCH OF CHRIST MERIDIANVILLE" 0 426 805 6 11 7 1 1 2
Madison "BLACKBURN CHAPEL C.P. CHURCH" 0 226 129 1 7 0 0 2 1
Madison "MADISON CO. TEACHER CENTER #1" 0 239 396 2 10 1 0 0 0
Madison "MADISON CO. TEACHER CENTER #2" 0 798 1269 7 23 5 3 1 0
Madison "ABSENTEE VOTERS" 0 1505 2889 37 78 9 3 5 2
Marengo "DEMOPOLIS CIVIC CENTER" 0 597 230 1 7 1 0 0 0
Marengo "DEMOPOLIS NATL GUARD ARMORY" 0 497 84 2 3 0 0 0 0
Marengo "DEMOPOLIS WESTSIDE ELEMENTARY" 0 255 1233 3 8 4 0 0 0
Marengo "DEMOPOLIS HIGH SCHOOL" 0 183 348 0 0 1 1 2 0
Marengo "JEFFERSON VOLUNTEER FIRE" 0 153 73 1 0 0 0 0 0
Marengo "SPRINGHILL VOLUNTEER FIRE" 0 65 62 0 0 0 0 0 0
Marengo "GALLION COMMUNITY CENTER" 0 27 83 0 0 0 0 0 0
Marengo "FAUNSDALE TOWN OFFICE" 0 179 66 0 3 0 0 0 0
Marengo "DAYTON TOWN OFFICE" 0 59 31 0 0 1 0 0 0
Marengo "QUINNEY STORE BUILDING" 0 219 182 0 1 2 0 0 0
Marengo "CORNERSTONE CHURCH" 0 450 431 1 5 3 1 2 0
Marengo "RANGE LINE VOTING BOOTH" 0 36 102 0 1 2 0 0 0
Marengo "THOMASTON LUNCH ROOM" 0 213 166 0 1 0 0 0 0
Marengo "MICKINLEY VOTING BOOTH" 0 67 8 0 0 1 0 0 0
Marengo "FLATWOOD VOTING BOOTH" 0 91 0 0 0 0 0 0 0
Marengo "SARDIS VOTING BOOTH" 0 8 33 0 0 0 0 0 0
Marengo "MAGNOLIA COMMUNITY CENTER" 0 135 57 0 0 1 0 0 0
Marengo "VINELAND VOTING BOOTH" 0 87 95 0 0 0 0 0 0
Marengo "SURGINER VOTING BOOTH" 0 47 74 1 1 0 0 0 0
Marengo "DIXONS MILLS VOLUNTEER FIRE" 0 365 120 1 0 0 0 0 0
Marengo "OLD COURTHOUSE BUILDING" 0 94 262 0 2 0 0 0 0
Marengo "OCTAGON VOTING BOOTH" 0 110 73 0 1 0 0 0 0
Marengo "WAYNE VOTING BOOTH" 0 12 53 0 0 0 0 0 0
Marengo "SWEET WATER TOWN OFFICE" 0 239 206 0 2 0 0 0 0
Marengo "HOBOKEN VOTING BOOTH" 0 54 75 0 0 1 0 0 0
Marengo "LASCA - HARRISON STORE" 0 4 19 0 2 0 0 0 0
Marengo "PUTMAN VOTING BOOTH" 0 92 28 0 1 0 0 0 0
Marengo "NANAFALIA MASONIC COMM. BLDG." 0 120 82 0 0 0 0 0 0
Marengo "AIMWELL VOTING BOOTH" 0 22 52 0 0 1 0 0 0
Marengo "HALF ACRE COMMUNITY CENTER" 0 23 97 0 0 1 0 0 0
Marengo "MYRTLEWOOD COMMUNITY CENTER" 0 104 63 0 1 0 0 0 0
Marengo "ABSENTEE VOTERS" 0 234 202 2 1 0 0 0 0
Marion "HAMILTON #1" 0 528 878 6 14 11 0 1 0
Marion "HAMILTON #2" 0 555 988 0 19 7 3 2 2
Marion RYE 0 100 101 0 5 1 0 0 0
Marion KEMP 0 20 33 0 1 0 0 0 0
Marion BEXAR 0 129 143 0 0 0 0 0 0
Marion SHOTTSVILLE 0 134 178 0 3 1 0 0 0
Marion SHILOH 0 164 177 0 9 0 0 1 0
Marion HACKLEBURG 0 298 441 2 6 12 0 1 0
Marion "BEAR CREEK" 0 313 520 2 8 5 2 1 0
Marion "KIMBROUGH #1" 0 174 239 2 1 2 0 0 0
Marion "KIMBROUGH #2" 0 59 91 0 2 0 0 0 0
Marion HOWELL 0 75 130 0 0 2 0 0 0
Marion "PEARCES MILL" 0 42 101 0 0 0 0 0 0
Marion CLARK 0 127 186 0 6 1 0 0 0
Marion BACCUS 0 75 102 0 1 3 0 0 0
Marion WINFIELD 0 732 1094 6 21 15 1 1 0
Marion GUIN 0 451 813 5 12 5 0 0 2
Marion PIKEVILLE 0 34 52 0 0 3 0 0 0
Marion BARNSVILLE 0 110 130 0 3 0 0 0 0
Marion BRILLIANT 0 304 254 2 9 4 1 0 0
Marion WIGINTON 0 46 59 0 1 0 0 0 0
Marion "ABSENTEE VOTERS" 0 130 200 0 4 5 0 0 1
Marshall "Guntersville Rec Ctr 1" 0 409 635 4 15 3 0 1 0
Marshall "Guntersville Rec Ctr 2" 0 365 519 2 13 4 0 0 0
Marshall "Guntersville Rec Ctr 3" 0 322 408 0 9 3 0 3 0
Marshall "Crossrds-Tom Lawsons Store" 0 198 199 0 6 1 0 0 0
Marshall "Big Spring Valley J. Ellis Bldg." 0 56 71 1 1 1 0 0 0
Marshall "Albertville-Neighborhd Ctr 1" 0 293 506 0 3 2 0 0 1
Marshall "Albertville-Neighborhd Ctr 2" 0 174 343 0 3 7 0 0 0
Marshall "Albertville-Neighborhd Ctr 3" 0 341 654 2 10 6 0 0 0
Marshall "Albertville-Neighborhd Ctr 4" 0 410 778 3 11 5 1 0 0
Marshall "Albertville-First Bapt 1" 0 116 240 1 5 3 1 0 0
Marshall "Albertville-First Bapt 2" 0 450 770 3 11 6 0 0 1
Marshall "Albertville-First Bapt 3" 0 310 522 3 8 3 0 0 0
Marshall "Albertville-Mrshl Co Gas Shp" 0 88 141 1 1 1 0 0 0
Marshall "Jaybird-Shop Dist #4" 0 163 351 3 3 0 0 0 0
Marshall "Wakefield-Fire Dept." 0 83 135 2 0 1 0 0 0
Marshall "Claysville Henryville Meth" 0 242 322 2 4 1 0 0 0
Marshall "Boshart-Prospect Cemetery" 0 181 225 4 10 4 1 0 0
Marshall "Voting booth-Kennamer" 0 40 67 0 0 0 0 0 0
Marshall "Honeycomb-Water Plant" 0 107 144 0 8 0 1 0 0
Marshall "Paint Rock Hebron Rec Ctr" 0 158 163 0 1 0 0 0 1
Marshall "Oleander-Midway Comm. Ctr" 0 327 575 5 10 9 0 0 0
Marshall "Rock Springs-Ch" 0 49 93 0 1 2 0 0 0
Marshall "Warrenton-Comm Hse" 0 229 318 2 9 3 0 0 0
Marshall "Red Hill Meth Ch" 0 40 54 2 0 1 0 0 0
Marshall "Friendship Fire Hall" 0 106 180 1 2 5 0 0 0
Marshall "Friendship Pine Grove Sch" 0 144 293 2 5 6 0 0 0
Marshall "Thompson Martling Comm Ctr" 0 50 39 1 2 1 0 0 0
Marshall "Thompson Childress Store" 0 91 74 0 2 0 0 0 0
Marshall "Thompson Asbury Fire Sta" 0 98 149 1 3 6 0 0 0
Marshall "Bucksnort Comm Ctr" 0 136 206 3 2 1 0 0 0
Marshall "Boaz Rec Ctr 1" 0 412 733 5 6 4 0 1 0
Marshall "Boaz Rec Ctr 2" 0 227 383 4 5 5 2 0 0
Marshall "Boaz Rec Ctr 3" 0 325 550 2 11 1 0 0 0
Marshall "Cranford Ruth Vol Fire Dept." 0 164 333 2 2 2 0 0 0
Marshall "Reedbrake Douglas City Hall" 0 165 306 0 2 3 0 0 0
Marshall "Reedbrake Nixon Chapel" 0 87 128 0 1 1 0 0 0
Marshall "Reedbrake Liberty Hill Ch" 0 186 263 1 4 9 0 1 1
Marshall "Wrights Swearengin Sch" 0 171 155 0 3 3 2 1 0
Marshall "Hooper Brashers Chapel Ch" 0 213 433 0 3 10 0 0 0
Marshall "Grassy Sch Gym" 0 314 500 2 6 1 0 0 0
Marshall "Arab Sr. Cit Ctr 1" 0 336 767 1 6 7 0 1 0
Marshall "Arab Sr. Cit Ctr 2" 0 254 542 3 6 8 0 0 1
Marshall "Arab New Rec Ctr 1" 0 220 399 1 3 1 0 0 0
Marshall "Arab New Rec Ctr 2" 0 302 681 2 12 4 0 0 1
Marshall "Union Grove Masonic Hall" 0 268 317 4 13 5 0 0 1
Marshall "Mt. Hi Lattiwood Comm Ctr" 0 102 150 0 3 3 0 0 0
Marshall "Georgia Mtn Rec Ctr" 0 131 204 0 5 0 1 1 0
Marshall "Grant City Hall" 0 142 190 1 1 1 0 0 1
Marshall "Grant Mt. Shade Ch" 0 291 301 2 4 3 0 0 1
Marshall Absentee 0 295 575 4 2 1 0 1 1
Mobile 32-096-01 0 714 1879 5 27 8 0 0 0
Mobile 32-096-02 0 392 687 4 13 7 0 0 0
Mobile 32-096-03 0 578 295 4 3 5 0 0 0
Mobile 32-096-04 0 349 22 1 1 0 1 0 1
Mobile 32-096-05 0 63 197 0 3 0 0 0 0
Mobile 32-096-06 0 193 815 3 5 9 0 0 0
Mobile 32-096-07 0 66 169 0 2 1 0 1 0
Mobile 32-096-08 0 86 166 2 3 6 0 0 0
Mobile 32-096-09 0 210 1001 3 3 0 0 0 0
Mobile 32-096-10 0 572 1283 12 17 5 0 0 1
Mobile 32-096-11 0 437 1101 8 18 11 0 0 1
Mobile 32-096-12 0 715 1617 15 23 16 0 0 4
Mobile 32-097-01 0 369 741 18 48 8 0 1 0
Mobile 32-097-02 0 1127 22 10 0 0 0 0 0
Mobile 32-097-03 0 226 534 6 25 6 0 0 0
Mobile 32-097-04 0 624 320 9 18 6 1 1 1
Mobile 32-097-05 0 940 335 9 24 3 0 0 0
Mobile 32-097-06 0 662 78 10 7 2 0 0 0
Mobile 32-097-07 0 2252 75 10 0 3 0 0 0
Mobile 32-097-08 0 792 341 6 13 4 0 1 0
Mobile 32-097-09 0 372 542 6 11 7 0 1 0
Mobile 32-097-10 0 74 48 0 2 3 0 0 0
Mobile 32-098-01 0 460 116 0 4 4 1 0 0
Mobile 32-098-02 0 1458 44 4 4 0 0 0 1
Mobile 32-098-03 0 2168 53 15 0 3 0 0 1
Mobile 32-098-04 0 1236 66 1 4 3 0 1 0
Mobile 32-098-05 0 1304 349 13 7 9 0 1 1
Mobile 32-098-06 0 189 667 4 9 1 0 0 0
Mobile 32-098-07 0 185 419 0 2 2 0 0 0
Mobile 32-098-08 0 466 638 3 6 9 0 0 0
Mobile 32-098-09 0 64 208 1 3 0 1 0 1
Mobile 32-098-10 0 460 6 3 1 0 0 0 0
Mobile 33-099-01 0 520 13 1 1 0 0 0 0
Mobile 33-099-02 0 120 10 2 0 0 0 0 0
Mobile 33-099-03 0 1053 20 9 1 1 0 1 1
Mobile 33-099-04 0 3267 60 12 3 0 0 0 0
Mobile 33-099-05 0 724 70 1 7 0 1 0 0
Mobile 33-099-06 0 299 37 2 2 0 0 0 0
Mobile 33-099-07 0 647 5 2 1 2 0 0 0
Mobile 33-099-08 0 793 690 12 23 4 0 0 0
Mobile 33-099-09 0 1234 1580 14 36 11 0 0 1
Mobile 33-099-10 0 505 108 3 5 3 0 0 0
Mobile 33-099-11 0 242 40 0 1 3 0 0 0
Mobile 34-100-01 0 282 1216 6 35 7 0 1 0
Mobile 34-100-02 0 469 906 8 20 8 2 0 3
Mobile 34-100-03 0 551 728 12 42 3 0 0 0
Mobile 34-100-04 0 1152 3161 22 91 15 3 1 1
Mobile 34-100-05 0 1316 3419 27 67 13 0 0 2
Mobile 34-100-06 0 840 3391 24 44 13 1 0 5
Mobile 34-101-01 0 344 716 6 32 4 0 0 0
Mobile 34-101-02 0 217 1047 5 18 1 0 1 1
Mobile 34-101-03 0 548 2442 14 47 8 0 0 4
Mobile 34-101-04 0 723 1257 8 31 8 0 1 1
Mobile 34-101-05 0 695 895 11 19 4 1 0 0
Mobile 34-101-06 0 372 1229 8 15 1 1 0 0
Mobile 34-101-07 0 426 1397 10 30 5 0 0 0
Mobile 34-101-08 0 482 992 6 34 6 0 0 1
Mobile 34-101-09 0 362 795 3 21 5 0 0 1
Mobile 34-102-01 0 565 1003 13 7 10 0 0 0
Mobile 34-102-02 0 45 105 1 3 0 0 0 0
Mobile 34-102-03 0 109 284 2 4 2 0 0 0
Mobile 34-102-04 0 193 681 3 6 7 0 0 0
Mobile 34-102-05 0 257 809 7 10 6 0 0 0
Mobile 34-102-06 0 672 2843 13 38 21 2 1 2
Mobile 34-102-07 0 444 1695 18 30 16 2 1 0
Mobile 34-102-08 0 97 564 5 6 4 0 0 0
Mobile 34-102-09 0 1205 4415 26 58 24 2 4 0
Mobile 35-103-01 0 554 10 0 0 0 0 0 0
Mobile 35-103-02 0 691 16 3 0 0 0 0 0
Mobile 35-103-03 0 937 13 24 0 1 0 0 0
Mobile 35-103-04 0 614 7 1 1 0 0 0 0
Mobile 35-103-05 0 205 218 2 5 1 0 0 0
Mobile 35-103-06 0 222 485 5 28 2 0 0 0
Mobile 35-103-07 0 1711 492 12 24 4 0 0 0
Mobile 35-103-08 0 75 72 3 2 0 0 0 0
Mobile 35-103-09 0 1177 844 10 20 10 0 1 1
Mobile 35-103-10 0 1649 120 8 2 0 0 0 0
Mobile 35-104-01 0 803 2499 20 55 12 2 1 1
Mobile 35-104-02 0 204 752 5 18 6 0 0 0
Mobile 35-104-03 0 315 795 7 22 10 1 2 0
Mobile 35-104-04 0 189 388 5 8 1 0 0 0
Mobile 35-104-05 0 475 754 10 20 11 0 0 1
Mobile 35-104-06 0 76 245 2 4 1 0 0 0
Mobile 35-104-07 0 82 275 3 5 0 0 0 0
Mobile 35-104-08 0 829 2213 9 46 11 0 0 1
Mobile 35-104-09 0 899 1979 13 42 6 0 1 0
Mobile 35-104-10 0 345 1196 5 15 7 0 0 0
Mobile 35-105-01 0 885 1290 15 27 13 0 0 1
Mobile 35-105-02 0 184 543 10 8 7 0 1 1
