COUNTY AREA TOTAL DEM REP CON LIB WGR IND1 IND2 IND3 IND4 IND5 IND6 IND7 IND8 IND9 IND10 IND11 SCATTERING
BUFFALO "TOWN OF MILTON Ward 1" 340 139 173 2 15 4 0 0 0 2 0 0 0 0 0 0 0 5
BUFFALO "TOWN OF MODENA Ward 1" 162 66 90 1 2 1 0 0 0 0 0 0 0 0 0 0 0 2
BUFFALO "TOWN OF MONDOVI Ward 1" 251 82 157 1 5 5 0 1 0 0 0 0 0 0 0 0 0 0
BUFFALO "TOWN OF MONTANA Ward 1" 141 39 95 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0
BUFFALO "TOWN OF NAPLES Ward 1" 368 103 240 3 20 1 0 0 0 0 0 0 0 0 0 0 0 1
BUFFALO "TOWN OF NELSON Ward 1" 317 88 210 1 11 4 0 0 0 0 0 0 0 0 0 0 0 3
BUFFALO "TOWN OF WAUMANDEE Ward 1" 292 87 188 2 10 2 1 0 0 0 0 0 0 0 0 0 0 2
BUFFALO "VILLAGE OF COCHRANE Ward 1" 201 82 105 2 8 2 0 0 0 0 0 0 0 0 0 0 0 2
BUFFALO "VILLAGE OF NELSON Ward 1" 174 63 88 1 12 3 2 0 0 1 0 0 0 0 0 0 0 4
BUFFALO "CITY OF ALMA Wards 1-2" 423 176 225 3 6 5 0 0 0 1 0 0 0 0 0 0 0 7
BUFFALO "CITY OF BUFFALO CITY Ward 1" 611 251 323 5 23 6 0 0 0 0 0 0 0 0 0 0 0 3
BUFFALO "CITY OF FOUNTAIN CITY Ward 1-2" 409 190 192 1 12 5 0 0 0 4 0 0 0 0 0 0 0 5
BUFFALO "CITY OF MONDOVI Wards 1-3" 1162 443 653 5 35 9 1 0 0 2 0 0 0 0 0 0 0 14
BURNETT "TOWN OF ANDERSON Ward 1" 249 64 172 0 11 1 0 0 0 1 0 0 0 0 0 0 0 0
BURNETT "TOWN OF BLAINE Ward 1" 101 31 66 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF DANIELS Ward 1" 377 102 251 5 11 3 1 0 0 4 0 0 0 0 0 0 0 0
BURNETT "TOWN OF DEWEY Ward 1" 280 94 166 4 12 3 0 1 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF GRANTSBURG Ward 1-3" 563 163 365 9 18 6 1 0 0 1 0 0 0 0 0 0 0 0
BURNETT "TOWN OF JACKSON Ward 1" 570 232 321 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF LA FOLLETTE Ward 1-2" 308 129 167 0 7 3 0 0 0 2 0 0 0 0 0 0 0 0
BURNETT "TOWN OF LINCOLN Ward 1" 172 45 123 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF MEENON Ward 1-3" 553 164 369 2 13 5 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF OAKLAND Ward 1-2" 575 243 312 0 11 8 1 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF ROOSEVELT Ward 1" 109 32 73 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF RUSK Ward 1" 245 76 163 0 4 2 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF SAND LAKE Ward 1" 286 118 157 1 6 2 1 0 0 1 0 0 0 0 0 0 0 0
BURNETT "TOWN OF SCOTT Ward 1-2" 406 171 221 2 10 0 1 0 0 1 0 0 0 0 0 0 0 0
BURNETT "TOWN OF SIREN Ward 1-2" 526 155 350 1 14 4 0 0 0 2 0 0 0 0 0 0 0 0
BURNETT "TOWN OF SWISS Ward 1-2" 427 189 215 2 13 8 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF TRADE LAKE Ward 1-2" 506 152 331 4 13 2 1 1 0 2 0 0 0 0 0 0 0 0
BURNETT "TOWN OF UNION Ward 1" 204 75 126 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF WEBB LAKE Ward 1" 282 99 172 1 8 2 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF WEST MARSHLAND Ward 1-2" 195 42 143 3 6 1 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "TOWN OF WOOD RIVER Ward 1-3" 517 126 360 10 15 5 0 0 0 1 0 0 0 0 0 0 0 0
BURNETT "VILLAGE OF GRANTSBURG Ward 1-3" 611 197 379 3 19 4 1 0 0 6 0 0 2 0 0 0 0 0
BURNETT "VILLAGE OF SIREN Wards 1-2" 358 127 218 0 11 2 0 0 0 0 0 0 0 0 0 0 0 0
BURNETT "VILLAGE OF WEBSTER Wards 1-2" 323 122 192 0 7 2 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "TOWN OF BRILLION Wards 1-2" 822 195 566 13 35 9 0 0 0 2 0 0 0 0 0 0 0 2
CALUMET "TOWN OF BROTHERTOWN Wards 1-2" 737 186 526 3 14 2 0 0 0 3 0 0 0 0 0 0 0 3
CALUMET "TOWN OF CHARLESTOWN Ward 1" 464 123 315 1 13 4 0 0 0 4 0 0 0 0 0 0 0 4
CALUMET "TOWN OF CHILTON Wards 1-3" 641 149 449 5 23 8 1 0 0 3 0 0 0 0 0 0 0 3
CALUMET "TOWN OF HARRISON Wards 7-8,10-12" 304 118 153 7 20 2 0 0 0 4 0 0 0 0 0 0 0 0
CALUMET "TOWN OF NEW HOLSTEIN Wards 1-3" 805 235 517 8 25 6 1 1 0 6 0 0 0 0 0 0 0 6
CALUMET "TOWN OF RANTOUL Ward 1" 419 87 312 3 9 4 0 0 0 2 0 0 0 0 0 0 0 2
CALUMET "TOWN OF STOCKBRIDGE Wards 1-3" 922 260 630 6 22 4 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "TOWN OF WOODVILLE Ward 1" 511 111 356 4 22 5 1 0 6 0 0 0 0 0 0 0 0 6
CALUMET "VILLAGE OF HARRISON Wards 3-4" 1119 406 654 8 44 6 0 1 0 0 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF HARRISON Wards 5-6,10" 1169 446 658 4 50 11 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF HARRISON Wards 7-9,14" 1181 430 662 8 65 8 0 2 0 3 0 0 0 0 0 0 0 3
CALUMET "VILLAGE OF HARRISON Wards 11-13" 1585 584 927 4 61 9 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF HARRISON Ward 15" 170 43 122 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF HARRISON Ward 16" 300 99 179 1 19 2 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF HARRISON Ward 17" 7 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF HARRISON Ward 18" 357 155 178 2 17 2 0 0 0 3 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF HILBERT Ward 1-2" 532 118 380 2 25 5 0 0 0 1 0 0 0 0 0 0 0 1
CALUMET "VILLAGE OF POTTER Ward 1" 146 24 109 1 7 2 0 1 0 2 0 0 0 0 0 0 0 0
CALUMET "VILLAGE OF SHERWOOD Wards 1-5" 1824 683 1031 14 64 13 1 0 0 8 1 0 0 0 0 0 0 9
CALUMET "VILLAGE OF STOCKBRIDGE Ward 1" 394 137 237 3 15 2 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 12" 319 149 151 1 11 2 0 1 0 2 0 0 0 0 0 0 0 2
CALUMET "CITY OF APPLETON Ward 13" 942 445 424 6 55 5 2 1 0 2 0 0 0 0 0 0 0 2
CALUMET "CITY OF APPLETON Ward 14" 791 362 388 4 24 4 0 1 0 4 0 0 0 0 0 0 0 4
CALUMET "CITY OF APPLETON Ward 26" 1114 490 506 6 68 14 4 0 0 11 2 0 0 0 0 0 0 13
CALUMET "CITY OF APPLETON Ward 44" 1091 484 523 9 46 16 0 1 0 6 0 0 0 0 0 0 0 6
CALUMET "CITY OF APPLETON Ward 45" 1258 613 564 11 54 8 0 0 0 4 0 0 0 0 0 0 0 4
CALUMET "CITY OF APPLETON Ward 46" 95 45 47 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF APPLETON Ward 47" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF BRILLION Ward 1-4" 1566 501 982 7 53 15 0 0 0 4 0 0 0 0 0 0 0 4
CALUMET "CITY OF CHILTON Ward 1-5" 1773 633 1044 7 69 14 1 1 0 2 0 0 0 0 0 0 0 2
CALUMET "CITY OF KAUKAUNA Ward 11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF KIEL Ward 7" 136 53 80 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
CALUMET "CITY OF MENASHA Wards 16-20" 1524 662 763 12 56 10 1 0 0 10 0 0 0 0 0 0 0 10
CALUMET "CITY OF NEW HOLSTEIN Wards 1-5" 1632 617 911 10 59 10 1 0 0 12 0 0 0 0 0 0 0 12
CHIPPEWA "TOWN OF ANSON Wards 1-3" 1279 440 757 4 65 5 2 0 0 4 0 0 0 0 2 0 0 0
CHIPPEWA "TOWN OF ANSON Ward 4" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF ARTHUR Ward 1" 364 92 257 2 10 2 0 0 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF AUBURN Ward 1" 362 116 221 2 18 5 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF BIRCH CREEK Ward 1" 313 116 191 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF BLOOMER Wards 1-2" 551 145 384 2 15 3 0 0 0 2 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF CLEVELAND Ward 1" 453 117 318 1 15 1 0 0 0 0 0 0 1 0 0 0 0 0
CHIPPEWA "TOWN OF COLBURN Ward 1" 414 108 295 1 6 2 0 0 0 2 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF COOKS VALLEY Ward 1" 388 107 267 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF DELMAR Ward 1" 439 120 299 1 17 1 0 0 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF EAGLE POINT Wards 1-5" 1907 691 1136 10 55 11 0 0 0 4 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF EDSON Wards 1-2" 424 146 264 0 12 1 1 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF ESTELLA Ward 1" 227 59 162 1 4 1 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF GOETZ Wards 1-2" 409 148 243 5 12 1 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF GOETZ Ward 3" 9 2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF HALLIE Ward 1" 98 48 43 0 4 2 0 1 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF HOWARD Ward 1" 416 134 245 6 28 2 0 0 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF LAFAYETTE Wards 1-9" 3440 1380 1881 13 142 24 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF LAKE HOLCOMBE Wards 1-2" 581 171 397 0 10 1 0 0 0 2 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF RUBY Ward 1" 221 57 158 1 4 0 0 0 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF SAMPSON Ward 1" 503 133 344 4 15 2 0 0 0 5 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF SIGEL Wards 1-2" 509 179 308 4 15 3 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF TILDEN Wards 1-3" 865 303 521 5 30 3 0 0 0 2 1 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF WHEATON Wards 1-3" 1568 615 874 11 52 14 1 0 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "TOWN OF WOODMOHR Wards 1-2" 568 173 363 10 15 6 1 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "VILLAGE OF BOYD Ward 1" 289 109 162 2 12 2 1 0 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "VILLAGE OF CADOTT Wards 1-3" 611 234 346 4 23 4 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "VILLAGE OF LAKE HALLIE Wards 1-8" 3455 1392 1837 17 164 29 1 3 0 12 0 0 0 0 0 0 0 0
CHIPPEWA "VILLAGE OF NEW AUBURN Ward 1" 211 46 152 0 12 0 0 0 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF BLOOMER Wards 1-4" 1748 577 1091 10 52 11 3 0 0 3 1 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 1" 870 377 433 4 45 9 0 1 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 2" 1025 471 473 7 57 12 1 1 0 3 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 3" 1083 504 512 8 42 8 2 0 0 7 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 3A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 4" 787 380 340 1 43 13 2 1 0 6 1 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 5" 837 371 375 12 54 20 1 0 0 4 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 6" 846 369 415 5 36 19 0 1 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 7" 949 462 434 3 32 8 0 1 4 4 1 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CHIPPEWA FALLS Ward 7A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF CORNELL Wards 1-4" 644 207 415 2 14 5 0 0 0 1 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF EAU CLAIRE Ward 16" 904 423 416 7 40 17 0 1 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF EAU CLAIRE Ward 40" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF EAU CLAIRE Ward 41" 76 36 32 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0
CHIPPEWA "CITY OF STANLEY Wards 1-4,6-7" 916 327 540 5 27 17 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF BEAVER Ward 1" 255 66 177 2 7 3 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF BUTLER Ward 1" 51 14 36 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF COLBY Wards 1-3" 268 76 177 2 10 0 0 0 0 3 0 0 0 0 0 0 0 0
CLARK "TOWN OF DEWHURST Ward 1" 200 66 127 0 5 2 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF EATON Wards 1-2" 244 60 168 5 10 1 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF FOSTER Ward 1" 75 20 53 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF FREMONT Wards 1-2" 502 121 348 6 19 4 1 1 0 2 0 0 0 0 0 0 0 0
CLARK "TOWN OF GRANT Wards 1-2" 390 103 264 1 16 5 0 1 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF GREEN GROVE Wards 1-2" 221 62 147 1 9 2 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF HENDREN Ward 1" 188 63 116 1 5 2 1 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF HEWETT Wards 1-2" 175 54 109 4 7 1 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF HIXON Wards 1-2" 208 69 133 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF HOARD Wards 1-2" 240 72 165 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF LEVIS Wards 1-2" 227 61 156 0 4 5 0 1 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF LONGWOOD Wards 1-2" 229 70 140 3 11 1 0 1 0 3 0 0 0 0 0 0 0 0
CLARK "TOWN OF LOYAL Wards 1-2" 251 48 189 1 12 0 0 0 0 1 0 0 0 0 0 0 0 0
CLARK "TOWN OF LYNN Wards 1-2" 253 75 162 2 12 1 0 0 0 1 0 0 0 0 0 0 0 0
CLARK "TOWN OF MAYVILLE Wards 1-2" 352 100 235 2 12 1 1 1 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF MEAD Ward 1" 142 45 89 0 7 0 1 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF MENTOR Ward 1" 244 78 147 1 15 2 0 0 0 1 0 0 0 0 0 0 0 0
CLARK "TOWN OF PINE VALLEY Wards 1-2" 627 205 400 1 13 5 0 2 0 1 0 0 0 0 0 0 0 0
CLARK "TOWN OF RESEBURG Wards 1-2" 187 72 109 0 5 1 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF SEIF Ward 1" 102 34 62 0 4 2 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF SHERMAN Wards 1-2" 323 81 229 2 9 1 0 0 0 1 0 0 0 0 0 0 0 0
CLARK "TOWN OF SHERWOOD Ward 1" 150 68 72 1 7 1 1 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF THORP Ward 1" 304 101 193 0 5 2 0 1 0 2 0 0 0 0 0 0 0 0
CLARK "TOWN OF UNITY Ward 1" 308 72 217 2 11 4 1 0 0 1 0 0 0 0 0 0 0 0
CLARK "TOWN OF WARNER Wards 1-2" 234 63 166 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF WASHBURN Ward 1" 146 32 108 0 5 1 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF WESTON Wards 1-2" 307 100 196 2 8 1 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF WITHEE Ward 1" 282 78 191 5 6 0 2 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF WORDEN Ward 1" 233 55 165 4 5 4 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "TOWN OF YORK Wards 1-2" 344 100 222 4 12 3 2 0 0 1 0 0 0 0 0 0 0 0
CLARK "VILLAGE OF CURTISS Ward 1" 47 12 32 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "VILLAGE OF DORCHESTER Ward 1" 294 79 196 4 14 1 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "VILLAGE OF GRANTON Ward 1" 181 56 113 0 8 4 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "VILLAGE OF UNITY Ward 2" 75 9 61 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "VILLAGE OF WITHEE Ward 1" 244 72 156 2 8 3 3 0 0 0 0 0 0 0 0 0 0 0
CLARK "CITY OF ABBOTSFORD Wards 2-5" 634 232 373 4 16 7 0 0 0 2 0 0 0 0 0 0 0 0
CLARK "CITY OF COLBY Wards 2-4" 539 170 336 2 22 4 0 0 0 5 0 0 0 0 0 0 0 0
CLARK "CITY OF GREENWOOD Wards 1-2" 526 203 285 5 22 7 1 0 0 3 0 0 0 0 0 0 0 0
CLARK "CITY OF LOYAL Wards 1-2" 563 177 357 5 18 4 0 0 0 2 0 0 0 0 0 0 0 0
CLARK "CITY OF NEILLSVILLE Ward 1" 195 77 109 0 3 4 1 0 0 1 0 0 0 0 0 0 0 0
CLARK "CITY OF NEILLSVILLE Ward 2" 280 106 155 2 10 3 2 1 0 1 0 0 0 0 0 0 0 0
CLARK "CITY OF NEILLSVILLE Ward 3" 282 116 155 1 7 2 0 0 0 1 0 0 0 0 0 0 0 0
CLARK "CITY OF NEILLSVILLE Ward 4" 174 55 109 0 5 3 0 0 0 2 0 0 0 0 0 0 0 0
CLARK "CITY OF NEILLSVILLE Ward 5" 128 55 67 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "CITY OF OWEN Wards 1-3" 433 173 220 7 28 5 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "CITY OF STANLEY Ward 5" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "CITY OF STANLEY Ward 8" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CLARK "CITY OF THORP Wards 1-4" 737 250 453 9 22 3 0 0 0 0 0 0 0 0 0 0 0 0
COLUMBIA "TOWN OF ARLINGTON Ward 1" 468 203 238 1 20 2 0 0 0 0 0 0 0 0 0 0 0 4
COLUMBIA "TOWN OF CALEDONIA Wards 1-2" 879 455 369 3 30 13 0 0 0 1 0 0 0 0 0 0 0 8
COLUMBIA "TOWN OF COLUMBUS Ward 1" 380 134 206 7 17 2 0 0 0 5 0 0 0 0 0 0 0 9
COLUMBIA "TOWN OF COURTLAND Ward 1" 254 66 173 1 9 0 0 0 0 1 0 0 0 0 0 0 0 4
COLUMBIA "TOWN OF DEKORRA Wards 1-3" 1391 617 700 4 42 18 0 0 0 0 0 0 0 0 0 0 0 10
COLUMBIA "TOWN OF FORT WINNEBAGO Ward 1" 511 185 303 0 17 3 1 0 0 0 0 0 0 0 0 0 0 2
COLUMBIA "TOWN OF FOUNTAIN PRAIRIE Wards 1-2" 513 228 245 3 18 2 1 0 0 5 0 0 0 0 0 0 0 11
COLUMBIA "TOWN OF HAMPDEN Ward 1" 357 147 193 1 11 1 0 1 0 0 0 0 0 0 0 0 0 3
COLUMBIA "TOWN OF LEEDS Wards 1-2" 474 195 239 3 23 7 1 0 0 0 0 0 0 0 0 0 0 6
COLUMBIA "TOWN OF LEWISTON Wards 1-2" 685 306 341 5 18 6 1 0 0 1 0 0 0 0 0 0 0 7
COLUMBIA "TOWN OF LODI Wards 1-5" 2008 906 960 10 71 21 0 0 0 10 0 0 0 0 0 0 0 30
COLUMBIA "TOWN OF LOWVILLE Wards 1-2" 622 268 321 5 18 4 0 0 0 0 0 0 0 0 0 0 0 6
COLUMBIA "TOWN OF MARCELLON Wards 1-2" 521 202 291 7 8 3 0 0 0 4 0 0 0 0 0 0 0 6
COLUMBIA "TOWN OF NEWPORT Ward 1" 391 149 216 0 13 7 0 0 0 1 0 0 2 0 0 0 0 3
COLUMBIA "TOWN OF OTSEGO Ward 1" 399 159 209 0 22 4 0 1 0 1 0 0 0 0 0 0 0 3
COLUMBIA "TOWN OF PACIFIC Wards 1-4" 1600 684 848 2 40 6 0 1 0 5 0 0 0 0 0 0 0 14
COLUMBIA "TOWN OF RANDOLPH Ward 1" 419 78 323 1 5 2 0 1 0 0 0 0 0 0 2 0 0 7
COLUMBIA "TOWN OF SCOTT Ward 1" 338 118 188 2 23 3 1 0 0 0 0 0 0 0 0 0 0 3
COLUMBIA "TOWN OF SPRINGVALE Wards 1-2" 310 120 180 1 3 3 0 0 0 1 0 0 0 0 0 0 0 2
COLUMBIA "TOWN OF WEST POINT Wards 1-3" 1281 645 556 4 44 7 0 1 0 5 0 0 0 0 0 0 0 19
COLUMBIA "TOWN OF WYOCENA Wards 1-2" 961 422 488 2 28 5 0 0 0 3 0 0 0 0 0 0 0 13
COLUMBIA "VILLAGE OF ARLINGTON Ward 1" 474 216 227 4 14 6 0 0 0 2 0 0 0 0 0 0 0 5
COLUMBIA "VILLAGE OF CAMBRIA Ward 1" 370 161 175 6 12 8 1 0 0 3 0 0 0 0 0 0 0 4
COLUMBIA "VILLAGE OF DOYLESTOWN Ward 1" 139 63 61 0 10 4 0 0 0 0 0 0 0 0 0 0 0 1
COLUMBIA "VILLAGE OF FALL RIVER Wards 1-2" 805 345 396 3 29 12 2 1 0 2 0 0 0 0 0 0 0 15
COLUMBIA "VILLAGE OF FRIESLAND Ward 1" 163 37 114 2 5 2 0 0 0 0 0 0 0 0 0 0 0 3
COLUMBIA "VILLAGE OF PARDEEVILLE Ward 1-3" 1035 437 524 14 29 14 0 0 0 5 0 0 0 0 0 0 0 12
COLUMBIA "VILLAGE OF POYNETTE Ward 1-4" 1239 621 530 6 51 14 0 0 0 2 0 0 0 0 0 0 0 15
COLUMBIA "VILLAGE OF RANDOLPH Ward 3" 238 64 154 1 14 3 0 0 0 1 0 0 0 0 0 0 0 1
COLUMBIA "VILLAGE OF RIO Ward 1-2" 561 250 246 2 26 17 1 0 0 5 0 0 0 0 0 0 0 14
COLUMBIA "VILLAGE OF WYOCENA Ward 1" 333 128 172 2 18 9 0 0 0 1 0 0 0 0 0 0 0 3
COLUMBIA "CITY OF COLUMBUS Wards 1-8" 2725 1380 1089 12 130 47 3 0 0 18 1 0 0 0 0 0 0 45
COLUMBIA "CITY OF COLUMBUS Ward 10" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
COLUMBIA "CITY OF LODI Wards 1-6" 1755 998 638 4 68 12 1 1 0 5 0 0 0 0 0 0 0 28
COLUMBIA "CITY OF PORTAGE Wards 1,9-10" 1377 654 611 8 56 20 1 0 0 5 0 0 0 0 0 0 0 22
COLUMBIA "CITY OF PORTAGE Wards 2-3,5" 1335 707 517 7 61 22 0 2 0 0 0 0 0 0 0 0 0 19
COLUMBIA "CITY OF PORTAGE Wards 4,6-8" 1346 671 583 4 58 16 0 1 0 2 0 0 0 0 0 0 0 11
COLUMBIA "CITY OF WISCONSIN DELLS Wards 1-3,6" 1114 507 536 1 31 22 1 0 0 2 0 0 0 0 0 0 0 14
COLUMBIA "CITY OF WISCONSIN DELLS Ward 11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CRAWFORD "TOWN OF BRIDGEPORT Ward 1" 548 220 295 3 22 1 0 0 0 3 0 0 0 0 0 0 0 4
CRAWFORD "TOWN OF CLAYTON Wards 1-3" 462 231 198 3 18 8 1 1 0 0 0 0 0 0 0 0 0 2
CRAWFORD "TOWN OF EASTMAN Wards 1-2" 405 141 238 2 14 7 0 0 0 0 0 0 0 0 0 0 0 3
CRAWFORD "TOWN OF FREEMAN Ward 1" 420 185 206 4 20 3 1 0 0 1 0 0 0 0 0 0 0 0
CRAWFORD "TOWN OF HANEY Ward 1" 165 83 72 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0
CRAWFORD "TOWN OF MARIETTA Ward 1" 263 87 156 2 11 1 0 2 0 4 0 0 0 0 0 0 0 0
CRAWFORD "TOWN OF PRAIRIE DU CHIEN Wards 1-2" 478 179 269 2 18 5 2 0 0 0 0 0 0 0 0 0 0 3
CRAWFORD "TOWN OF SCOTT Ward 1" 241 114 113 2 6 3 0 0 0 1 0 0 0 0 0 0 0 2
CRAWFORD "TOWN OF SENECA Ward 1" 454 191 241 0 17 0 1 1 0 0 0 0 0 0 0 0 0 3
CRAWFORD "TOWN OF UTICA Ward 1" 338 174 135 5 13 6 0 0 0 3 0 0 0 0 0 0 0 2
CRAWFORD "TOWN OF WAUZEKA Wards 1-2" 206 72 119 1 11 1 0 0 0 0 0 0 0 0 0 0 0 2
CRAWFORD "VILLAGE OF BELL CENTER Ward 1" 46 16 19 1 3 5 0 0 0 0 0 0 0 0 0 0 0 2
CRAWFORD "VILLAGE OF DE SOTO Ward 2" 47 29 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
